Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly)
 01/01  01:00:00,17.7263674691,2.01448872574,0.0,0.0,2.55330491699,7.80157382632,61.5144563932,59.5699245658,1.94453182743
 01/01  02:00:00,16.9375716783,1.81441755086,0.0,0.0,2.55330491699,7.21284921042,53.0304841246,51.9157182109,1.11476591372
 01/01  03:00:00,16.5780654422,1.74927362274,0.0,0.0,2.55330491699,6.91848690247,50.6274595456,50.1350180672,0.492441478429
 01/01  04:00:00,16.4322282391,1.75061757358,0.0,0.0,2.55330491699,6.7713057485,50.7978383559,50.3053968775,0.492441478429
 01/01  05:00:00,18.4811681073,1.72306399402,0.0,0.0,3.82705111198,7.57405300124,50.615333951,49.5005680373,1.11476591372
 01/01  06:00:00,22.933533815,1.63681723978,0.0,0.0,6.02426329834,9.91545327661,52.7875023217,46.9015824041,5.88591991758
 01/01  07:00:00,28.104631922,1.48966426672,0.0,0.0,6.51253267309,14.7454349813,62.2408336426,42.4563346702,19.7844989723
 01/01  08:00:00,30.8049671172,1.464396189,0.0,0.0,6.01364874671,17.9699221805,62.8910873774,41.8619395345,21.0291478429
 01/01  09:00:00,24.2639686619,1.58619915555,0.0,0.0,3.66783283761,18.1171033345,65.8145125435,45.6151306143,20.1993819292
 01/01  10:00:00,20.5711413813,1.6098370488,0.0,0.0,3.10526160149,15.8560427302,63.9850518355,46.2749676474,17.710084188
 01/01  11:00:00,17.6196988711,1.57502124165,0.0,0.0,3.10526160149,12.9394160272,61.1839791868,45.1334268262,16.0505523606
 01/01  12:00:00,17.735010148,1.54315136473,0.0,0.0,3.10526160149,13.0865971812,57.0650117627,44.1260815785,12.9389301842
 01/01  13:00:00,17.5988695289,1.5541918997,0.0,0.0,3.10526160149,12.9394160272,55.8678075576,44.5884092009,11.2793983567
 01/01  14:00:00,17.1939411529,1.59080698567,0.0,0.0,3.10526160149,12.4978725653,55.9120691818,45.8773196957,10.0347494862
 01/01  15:00:00,17.0919898283,1.6360368151,0.0,0.0,3.10526160149,12.3506914113,56.297954842,47.5078542264,8.79010061559
 01/01  16:00:00,18.4947732843,1.67381081774,0.0,0.0,4.02872759285,12.7922348732,59.0670313401,49.032281854,10.0347494862
 01/01  17:00:00,25.9029639274,1.63164807347,0.0,0.0,6.50191812146,17.7693977319,59.6557610335,47.96147972,11.6942813136
 01/01  18:00:00,37.4915735604,1.5254505643,0.0,0.0,8.38069375907,23.1212625696,60.3930292074,44.9648012821,15.4282279253
 01/01  19:00:00,40.5752524031,1.45539657745,0.0,0.0,10.6415932552,23.1212625696,61.1174920944,42.9925249495,18.1249671449
 01/01  20:00:00,39.6623702418,1.51179239434,0.0,0.0,12.3080778603,20.4854999863,62.2572510405,44.9620498093,17.2952012312
 01/01  21:00:00,39.2909522573,1.58049530307,0.0,0.0,12.456681583,19.8967753704,63.1245711486,47.2814602664,15.8431108822
 01/01  22:00:00,33.8994853473,1.65252941513,0.0,0.0,9.18739968257,17.702556249,62.5182924563,49.5793622722,12.9389301842
 01/01  23:00:00,27.1653465074,1.85370313692,0.0,0.0,5.91811778209,14.0365255879,67.5610375889,56.2816392321,11.2793983567
 01/01  24:00:00,21.4762053483,2.06107104915,0.0,0.0,3.54045821811,10.5176760807,69.5243108995,63.2235080251,6.30080287444
 01/02  01:00:00,17.9356008597,2.22372211635,0.0,0.0,2.55330491699,7.80157382632,70.5548407032,68.6086466532,1.94619405
 01/02  02:00:00,17.4875162198,2.36436209231,0.0,0.0,2.55330491699,7.21284921042,74.6581009611,73.5421983818,1.11590257923
 01/02  03:00:00,17.3200932649,2.49130144538,0.0,0.0,2.55330491699,6.91848690247,78.5961410537,78.1033916539,0.492749399794
 01/02  04:00:00,17.2635169324,2.58190626689,0.0,0.0,2.55330491699,6.7713057485,81.838356559,81.3455988335,0.492757725423
 01/02  05:00:00,19.4033786897,2.6452745764,0.0,0.0,3.82705111198,7.57405300124,84.8196211362,83.7035169766,1.11610415959
 01/02  06:00:00,23.8795857596,2.5828691844,0.0,0.0,6.02426329834,9.91545327661,87.3732720365,81.4766436815,5.89662835493
 01/02  07:00:00,29.0947297496,2.4797620943,0.0,0.0,6.51253267309,14.7454349813,97.8283557736,78.0027240049,19.8256317688
 01/02  08:00:00,32.0820240096,2.54792371894,0.0,0.0,6.01364874671,18.163451543,101.098757517,80.0255908892,21.0731666281
 01/02  09:00:00,27.0894159949,2.96523291983,0.0,0.0,4.35151303671,18.8798367041,108.767488426,88.5258479412,20.2416404851
 01/02  10:00:00,23.4493669152,3.04164901397,0.0,0.0,3.78894180059,16.6187760998,108.241725579,90.4946651536,17.7470604251
 01/02  11:00:00,20.4705703422,2.97947914404,0.0,0.0,3.78894180059,13.7021493968,103.589485145,87.5054780936,16.0840070513
 01/02  12:00:00,20.5112147491,2.87294239716,0.0,0.0,3.78894180059,13.8493305508,95.9638194503,82.9980374749,12.9657819754
 01/02  13:00:00,20.058550189,2.73071905514,0.0,0.0,3.69398621738,13.6338449159,88.8603746575,77.5576460559,11.3027286016
 01/02  14:00:00,19.6702236449,2.62067590895,0.0,0.0,3.78894180059,13.2606059349,83.4258299091,73.3703913379,10.0554385712
