Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly)
 01/01  01:00:00,5.98606158402,1.75804281561,0.0,0.0,0.2750026812,1.6500160872,3.61686833098,3.59686833098,0.02
 01/01  02:00:00,5.85715240915,1.62913364075,0.0,0.0,0.2750026812,1.6500160872,3.71707051521,3.26399019569,0.45308031952
 01/01  03:00:00,6.06051362304,1.83249485463,0.0,0.0,0.2750026812,1.6500160872,4.60529852128,4.58529852128,0.02
 01/01  04:00:00,5.85715240915,1.62913364075,0.0,0.0,0.2750026812,1.6500160872,4.21598802476,3.7629168969,0.453071127857
 01/01  05:00:00,6.06051362304,1.83249485463,0.0,0.0,0.2750026812,1.6500160872,5.52738863711,5.07430212295,0.453086514161
 01/01  06:00:00,5.85715240915,1.62913364075,0.0,0.0,0.2750026812,1.6500160872,3.84905676106,3.82905676106,0.02
 01/01  07:00:00,6.06051362304,1.83249485463,0.0,0.0,0.2750026812,1.6500160872,5.58277416993,5.12968891547,0.453085254461
 01/01  08:00:00,4.32181907582,1.62913364075,0.0,0.0,0.2750026812,1.6500160872,4.37131780615,3.91825634974,0.45306145641
 01/01  09:00:00,3.66734279554,1.74186276739,0.000461259745407,0.0,0.2750026812,1.6500160872,3.37937170885,3.35937170885,0.02
 01/01  10:00:00,2.8734786321,0.947821217956,0.000638645744787,0.0,0.2750026812,1.6500160872,1.77447956512,1.32138829928,0.453091265839
 01/01  11:00:00,2.92874257782,1.00306672985,0.000657079560931,0.0,0.2750026812,1.6500160872,1.64445926754,1.19136880827,0.453090459264
 01/01  12:00:00,2.86945076416,0.943975943147,0.00045605260901,0.0,0.2750026812,1.6500160872,0.582623086488,0.562623086488,0.02
 01/01  13:00:00,2.50650487716,0.581017396998,0.000468711754691,0.0,0.2750026812,1.6500160872,1.00373294398,0.550643109255,0.453089834724
 01/01  14:00:00,2.43640840324,0.509114575842,0.00227505899008,0.0,0.2750026812,1.6500160872,0.679381861792,0.226291078783,0.45309078301
 01/01  15:00:00,2.28453287419,0.359514105783,0.0,0.0,0.2750026812,1.6500160872,0.267053061983,0.247053061983,0.02
 01/01  16:00:00,2.21263005303,0.287611284626,0.0,0.0,0.2750026812,1.6500160872,0.640906224264,0.18782989402,0.453076330245
 01/01  17:00:00,2.86773042495,0.558078921078,0.000799402137168,0.0,0.2750026812,1.6500160872,0.903452485436,0.45036799761,0.453084487826
 01/01  18:00:00,5.04278445834,0.814765689938,0.0,0.0,0.2750026812,1.6500160872,0.82768243139,0.80768243139,0.02
 01/01  19:00:00,5.24552657573,1.01750780733,0.0,0.0,0.2750026812,1.6500160872,1.94336704912,1.49028469236,0.453082356759
 01/01  20:00:00,5.17199471155,0.943975943147,0.0,0.0,0.2750026812,1.6500160872,2.1265029934,1.67341696146,0.453086031942
 01/01  21:00:00,5.24552657573,1.01750780733,0.0,0.0,0.2750026812,1.6500160872,2.36711601975,2.34711601975,0.02
 01/01  22:00:00,5.51265092295,1.28463215454,0.0,0.0,0.2750026812,1.6500160872,2.58378196082,2.13068798862,0.453093972202
 01/01  23:00:00,5.80349906877,1.57548030037,0.0,0.0,0.2750026812,1.6500160872,3.19611073058,2.74302673892,0.453083991661
 01/01  24:00:00,5.98728204127,1.75926327287,0.0,0.0,0.2750026812,1.6500160872,2.7997944123,2.7797944123,0.02
 01/02  01:00:00,6.09973458689,1.32171045608,0.0,0.0,0.2750026812,2.2000214496,3.18159786148,2.72852328931,0.453074572167
 01/02  02:00:00,6.1022533849,1.32422925409,0.0,0.0,0.2750026812,2.2000214496,2.96175258497,2.50867471499,0.453077869979
 01/02  03:00:00,6.37163084862,1.59360671782,0.0,0.0,0.2750026812,2.2000214496,2.8279503728,2.8079503728,0.02
 01/02  04:00:00,6.23820151576,1.46017738496,0.0,0.0,0.2750026812,2.2000214496,3.17278554103,2.71969313814,0.453092402888
 01/02  05:00:00,6.28099876138,1.50297463057,0.0,0.0,0.2750026812,2.2000214496,3.467414141,3.01433810265,0.453076038355
 01/02  06:00:00,6.79416366742,1.74113685542,0.0,0.0,0.5500053624,2.2000214496,3.02072027537,3.00072027537,0.02
 01/02  07:00:00,7.36077914226,2.30775233025,0.0,0.0,0.5500053624,2.2000214496,30.0730703149,29.6199768867,0.453093428213
 01/02  08:00:00,6.92545653372,2.30775233025,0.0,0.0,1.6500160872,2.2000214496,29.8993532467,29.4462317035,0.453121543256
 01/02  09:00:00,12.2078488535,2.30775233025,0.0,0.0,4.9500482616,4.9500482616,16.752966856,16.2998061009,0.453160755127
 01/02  10:00:00,12.2078488535,2.30775233025,0.0,0.0,4.9500482616,4.9500482616,10.4000155691,9.94686299695,0.453152572181
 01/02  11:00:00,12.2078488535,2.30775233025,0.0,0.0,4.9500482616,4.9500482616,7.63100693068,7.17783511692,0.453171813765
 01/02  12:00:00,12.2081004113,2.30775233025,0.000251557865474,0.0,4.9500482616,4.9500482616,6.33340372036,5.88022838903,0.453175331334
 01/02  13:00:00,11.6578434911,2.30775233025,0.0,0.0,4.9500482616,4.4000428992,6.44334479768,5.55695613587,0.886388661817
 01/02  14:00:00,12.2078488535,2.30775233025,0.0,0.0,4.9500482616,4.9500482616,3.86554521083,3.41235145758,0.453193753247
