Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly)
 01/01  01:00:00,19.1307193085,3.29066475594,0.0,0.128175809211,2.55330491699,7.80157382632,106.740983353,104.677805985,2.06317736787
 01/01  02:00:00,18.5549448015,3.30423878153,0.0,0.127551892481,2.55330491699,7.21284921042,105.101174322,103.927085638,1.17408868394
 01/01  03:00:00,18.3224998295,3.34579202621,0.0,0.147915983775,2.55330491699,6.91848690247,105.600451835,105.093179664,0.507272170984
 01/01  04:00:00,18.2472619493,3.3994150813,0.0,0.166236202522,2.55330491699,6.7713057485,107.674496577,107.167224406,0.507272170984
 01/01  05:00:00,20.3760134879,3.43679109542,0.0,0.181118279204,3.82705111198,7.57405300124,110.080898405,108.906809721,1.17408868394
 01/01  06:00:00,24.9216193948,3.42506438911,0.0,0.199838430456,6.02426329834,9.91545327661,115.471099506,109.184750889,6.28634861657
 01/01  07:00:00,30.2535084215,3.39513247145,0.0,0.243408294752,6.51253267309,14.7454349813,130.33333846,109.154754388,21.1785840725
 01/01  08:00:00,33.0941242249,3.4597514879,0.0,0.293801808789,6.01364874671,17.9699221805,134.930068045,112.417850947,22.5122170984
 01/01  09:00:00,25.6070384709,3.53447470766,0.0,0.287627590122,3.66783283761,18.1171033345,137.56297034,115.939841925,21.6231284145
 01/01  10:00:00,22.4805563674,3.32767777445,0.0,0.191574260344,3.10526160149,15.8560427302,127.635800824,108.679938461,18.9558623627
 01/01  11:00:00,19.2045460518,3.06759004418,0.0,0.0922783781687,3.10526160149,12.9394160272,115.881885318,98.7042003235,17.1776849948
 01/01  12:00:00,19.0851952217,2.86481322599,0.0,0.0285232124426,3.10526160149,13.0865971812,105.042706288,91.1991038577,13.84360243
 01/01  13:00:00,18.7190411363,2.6743635071,0.0,0.0,3.10526160149,12.9394160272,96.6095128936,84.5440878314,12.0654250622
 01/01  14:00:00,18.1219717709,2.51883760369,0.0,0.0,3.10526160149,12.4978725653,89.712448028,78.9806559918,10.7317920362
 01/01  15:00:00,17.8506547594,2.39470174625,0.0,0.0,3.10526160149,12.3506914113,84.1421600424,74.7440010321,9.39815901034
 01/01  16:00:00,19.1639055015,2.34294303496,0.0,0.0,4.02872759285,12.7922348732,83.7810348898,73.0492428536,10.7317920362
 01/01  17:00:00,27.5761886753,2.412039488,0.0,0.0,6.50191812146,17.7693977319,88.1009146229,75.5909452187,12.5099694041
 01/01  18:00:00,39.3091794412,2.45022311175,0.0,0.0,8.38069375907,23.1212625696,93.8683439791,77.3574754973,16.5108684818
 01/01  19:00:00,41.538132723,2.41827689733,0.0,0.0,10.6415932552,23.1212625696,95.9642698851,76.5638631805,19.4004067046
 01/01  20:00:00,40.6757364788,2.52515863141,0.0,0.0,12.3080778603,20.4854999863,98.8698524656,80.3585344449,18.5113180207
 01/01  21:00:00,40.3772057153,2.66674876105,0.0,0.0,12.456681583,19.8967753704,102.266687993,85.3112751694,16.9554128238
 01/01  22:00:00,35.0663455029,2.81938957067,0.0,0.0,9.18739968257,17.702556249,104.307361278,90.463758848,13.84360243
 01/01  23:00:00,28.3458569061,3.01597548284,0.0,0.0182380527082,5.91811778209,14.0365255879,108.874580709,96.8091556472,12.0654250622
 01/01  24:00:00,22.7408572585,3.21228730051,0.0,0.113435658901,3.54045821811,10.5176760807,109.979342822,103.248449864,6.73089295854
 01/02  01:00:00,19.3348272184,3.4155825897,0.0,0.207365885267,2.55330491699,7.80157382632,112.410516392,110.345426599,2.06508979371
 01/02  02:00:00,18.9723509472,3.5571164701,0.0,0.292080349647,2.55330491699,7.21284921042,116.690955176,115.515539371,1.17541580448
 01/02  03:00:00,18.9120503219,3.7013875274,0.0,0.381870974985,2.55330491699,6.91848690247,121.610158306,121.102525712,0.507632594141
 01/02  04:00:00,18.8542899067,3.75237632656,0.0,0.420302914637,2.55330491699,6.7713057485,123.124694973,122.61705237,0.507642603184
 01/02  05:00:00,20.9758222221,3.76718036036,0.0,0.450537748438,3.82705111198,7.57405300124,124.074723935,122.899065696,1.17565823877
 01/02  06:00:00,25.5185035175,3.7366809376,0.0,0.485106004642,6.02426329834,9.91545327661,128.191625218,121.892696723,6.29892849479
 01/02  07:00:00,30.8266122372,3.67821153512,0.0,0.533433046767,6.51253267309,14.7454349813,141.510077205,120.283248069,21.2268291361
 01/02  08:00:00,33.8614848556,3.76829427934,0.0,0.559090285536,6.01364874671,18.163451543,145.350038614,122.786210509,22.5638281044
 01/02  09:00:00,27.5590332959,3.87374819063,0.0,0.453935363538,4.35151303671,18.8798367041,141.200376926,119.527701445,21.6726754818
 01/02  10:00:00,24.0804123695,3.45249261592,0.0,0.220201852278,3.78894180059,16.6187760998,120.620183122,101.620967075,18.9992160472
 01/02  11:00:00,20.5755252876,3.05471687264,0.0,0.0297172168169,3.78894180059,13.7021493968,103.058505486,85.8415957295,17.216909757
 01/02  12:00:00,20.3333279938,2.6950556418,0.0,0.0,3.78894180059,13.8493305508,86.4359907788,72.5609053159,13.8750854629
 01/02  13:00:00,19.6650446802,2.33721354634,0.0,0.0,3.69398621738,13.6338449159,72.1259551762,60.0331760035,12.0927791726
 01/02  14:00:00,19.1384519639,2.08890422795,0.0,0.0,3.78894180059,13.2606059349,62.3070154399,51.5509659849,10.756049455
