Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly)
 01/01  01:00:00,16.8469246358,1.1350458924,0.0,0.0,2.55330491699,7.80157382632,33.3021956423,31.638066688,1.6641289543
 01/01  02:00:00,16.4726531071,1.34949897967,0.0,0.0,2.55330491699,7.21284921042,38.8868095481,37.912245071,0.974564477152
 01/01  03:00:00,16.2706243886,1.4418325691,0.0,0.0,2.55330491699,6.91848690247,41.0042881142,40.5468969949,0.457391119288
 01/01  04:00:00,16.2148758569,1.53326519139,0.0,0.0,2.55330491699,6.7713057485,43.5924524685,43.1350613492,0.457391119288
 01/01  05:00:00,18.3666674083,1.60856329507,0.0,0.0,3.82705111198,7.57405300124,46.0768888324,45.1023243553,0.974564477152
 01/01  06:00:00,22.9045500965,1.60783352132,0.0,0.0,6.02426329834,9.91545327661,49.8341529841,44.8945927634,4.93956022077
 01/01  07:00:00,28.1515359298,1.53656827456,0.0,0.0,6.51253267309,14.7454349813,59.2098980567,42.7201328436,16.4897652131
 01/01  08:00:00,27.2452780585,1.47604046367,0.0,0.0,6.01364874671,17.9699221805,58.4276254286,40.9035134998,17.5241119288
 01/01  09:00:00,23.0314109404,1.24647476739,0.0,0.0,3.66783283761,18.1171033345,51.1341662423,34.2996187907,16.8345474516
 01/01  10:00:00,19.8916417668,0.930337434319,0.0,0.0,3.10526160149,15.8560427302,39.8665932067,25.1007391865,14.7658540202
 01/01  11:00:00,16.867300807,0.70998931554,0.112633862054,0.0,3.10526160149,12.9394160272,31.2275387663,17.8408137005,13.3867250659
 01/01  12:00:00,17.0451984958,0.57759217804,0.275747534489,0.0,3.10526160149,13.0865971812,23.7019103822,12.9010521056,10.8008582766
 01/01  13:00:00,16.9373920404,0.480301414435,0.412412996789,0.0,3.10526160149,12.9394160272,18.6617104057,9.23998108343,9.42172932226
 01/01  14:00:00,16.5652753578,0.447019158514,0.515122032047,0.0,3.10526160149,12.4978725653,15.9287394058,7.5413567993,8.38738260653
 01/01  15:00:00,16.4413371585,0.414071815054,0.571312330231,0.0,3.10526160149,12.3506914113,13.5593177614,6.20628187061,7.3530358908
 01/01  16:00:00,17.6688439435,0.359401174712,0.488480302238,0.0,4.02872759285,12.7922348732,13.8432718056,5.45588919908,8.38738260653
 01/01  17:00:00,24.9194571193,0.311401188128,0.3367400773,0.0,6.50191812146,17.7693977319,15.2477331444,5.48122158352,9.76651156084
 01/01  18:00:00,37.3341819795,0.266099250848,0.209126399281,0.0,8.38069375907,23.1212625696,18.2261524627,5.35660075472,12.869551708
 01/01  19:00:00,39.5706477636,0.274147660875,0.176644277125,0.0,10.6415932552,23.1212625696,20.8904545787,5.77981831989,15.1106362588
 01/01  20:00:00,38.6316944683,0.357407950494,0.123708670447,0.0,12.3080778603,20.4854999863,22.8750842292,8.4540124476,14.4210717816
 01/01  21:00:00,38.2518069498,0.462014324445,0.0793356711537,0.0,12.456681583,19.8967753704,24.9720294371,11.7576954905,13.2143339466
 01/01  22:00:00,32.8364524253,0.551520504172,0.0379759889971,0.0,9.18739968257,17.702556249,25.4156754664,14.6148171899,10.8008582766
 01/01  23:00:00,25.9840368403,0.672393469812,0.0,0.0,5.91811778209,14.0365255879,27.7801363301,18.3584070079,9.42172932226
 01/01  24:00:00,20.2466362816,0.831501982442,0.0,0.0,3.54045821811,10.5176760807,28.1348120465,22.8504695871,5.28434245935
 01/02  01:00:00,16.7051557874,0.993277044043,0.0,0.0,2.55330491699,7.80157382632,29.06814673,27.4027863818,1.66536034816
 01/02  02:00:00,16.2100663664,1.08691223892,0.0,0.0,2.55330491699,7.21284921042,31.024436043,30.0490618879,0.975374155096
 01/02  03:00:00,16.0237306406,1.19493882115,0.0,0.0,2.55330491699,6.91848690247,33.6374487591,33.1798398549,0.457608904166
 01/02  04:00:00,15.9590429404,1.27743227493,0.0,0.0,2.55330491699,6.7713057485,36.018081448,35.5604671138,0.4576143342
 01/02  05:00:00,18.1053067574,1.34720264416,0.0,0.0,3.82705111198,7.57405300124,38.5553322862,37.5798267971,0.975505489102
 01/02  06:00:00,22.6545237347,1.35780715953,0.0,0.0,6.02426329834,9.91545327661,42.795393956,37.8483442342,4.94704972183
 01/02  07:00:00,27.8952183228,1.28025066752,0.0,0.0,6.51253267309,14.7454349813,52.0394322631,35.5207762742,16.5186559889
 01/02  08:00:00,27.1536219507,1.19085499342,0.0,0.0,6.01364874671,18.163451543,50.3872002579,32.8321344721,17.5550657858
 01/02  09:00:00,24.7293608494,1.49801110768,0.0,0.0,4.35151303671,18.8798367041,52.0397076784,35.1754438838,16.8642637946
 01/02  10:00:00,21.8428656918,1.43514779063,0.0,0.0,3.78894180059,16.6187760998,47.5285373134,32.7366814918,14.7918558216
 01/02  11:00:00,18.7467395552,1.25564835708,0.0,0.0,3.78894180059,13.7021493968,40.8417699724,27.4315194671,13.4102505053
 01/02  12:00:00,18.6630751666,1.02480281467,0.0,0.0,3.78894180059,13.8493305508,31.6332062922,20.8134657551,10.8197405371
 01/02  13:00:00,18.1980803519,0.870249218097,0.0,0.0,3.69398621738,13.6338449159,25.9640093215,16.5258741008,9.43813522078
