,1,2,3,4,5,6,7,pre
0,5.4,6.3,4.5,6.6,6.3,3.9,5.4,8.4
1,6.3,4.5,6.6,6.3,3.9,5.4,8.4,7.8
2,4.5,6.6,6.3,3.9,5.4,8.4,7.8,6.6
3,6.6,6.3,3.9,5.4,8.4,7.8,6.6,6.6
4,6.3,3.9,5.4,8.4,7.8,6.6,6.6,6.6
5,3.9,5.4,8.4,7.8,6.6,6.6,6.6,7.2
6,5.4,8.4,7.8,6.6,6.6,6.6,7.2,6.3
7,8.4,7.8,6.6,6.6,6.6,7.2,6.3,5.7
8,7.8,6.6,6.6,6.6,7.2,6.3,5.7,5.7
9,6.6,6.6,6.6,7.2,6.3,5.7,5.7,6.0
10,6.6,6.6,7.2,6.3,5.7,5.7,6.0,7.5
11,6.6,7.2,6.3,5.7,5.7,6.0,7.5,6.3
12,7.2,6.3,5.7,5.7,6.0,7.5,6.3,6.6
13,6.3,5.7,5.7,6.0,7.5,6.3,6.6,6.9
14,5.7,5.7,6.0,7.5,6.3,6.6,6.9,7.5
15,5.7,6.0,7.5,6.3,6.6,6.9,7.5,7.2
16,6.0,7.5,6.3,6.6,6.9,7.5,7.2,3.9
17,7.5,6.3,6.6,6.9,7.5,7.2,3.9,4.5
18,6.3,6.6,6.9,7.5,7.2,3.9,4.5,5.1
19,6.6,6.9,7.5,7.2,3.9,4.5,5.1,4.8
20,6.9,7.5,7.2,3.9,4.5,5.1,4.8,4.8
21,7.5,7.2,3.9,4.5,5.1,4.8,4.8,3.9
22,7.2,3.9,4.5,5.1,4.8,4.8,3.9,2.4
23,3.9,4.5,5.1,4.8,4.8,3.9,2.4,1.5
24,4.5,5.1,4.8,4.8,3.9,2.4,1.5,1.5
25,5.1,4.8,4.8,3.9,2.4,1.5,1.5,2.7
26,4.8,4.8,3.9,2.4,1.5,1.5,2.7,3.6
27,4.8,3.9,2.4,1.5,1.5,2.7,3.6,3.3
28,3.9,2.4,1.5,1.5,2.7,3.6,3.3,3.3
29,2.4,1.5,1.5,2.7,3.6,3.3,3.3,4.8
30,1.5,1.5,2.7,3.6,3.3,3.3,4.8,5.7
31,1.5,2.7,3.6,3.3,3.3,4.8,5.7,5.7
32,2.7,3.6,3.3,3.3,4.8,5.7,5.7,6.6
33,3.6,3.3,3.3,4.8,5.7,5.7,6.6,7.8
34,3.3,3.3,4.8,5.7,5.7,6.6,7.8,9.6
35,3.3,4.8,5.7,5.7,6.6,7.8,9.6,6.9
36,4.8,5.7,5.7,6.6,7.8,9.6,6.9,7.2
37,5.7,5.7,6.6,7.8,9.6,6.9,7.2,7.2
38,5.7,6.6,7.8,9.6,6.9,7.2,7.2,4.8
39,6.6,7.8,9.6,6.9,7.2,7.2,4.8,6.6
40,7.8,9.6,6.9,7.2,7.2,4.8,6.6,6.0
41,9.6,6.9,7.2,7.2,4.8,6.6,6.0,7.5
42,6.9,7.2,7.2,4.8,6.6,6.0,7.5,8.1
43,7.2,7.2,4.8,6.6,6.0,7.5,8.1,7.8
44,7.2,4.8,6.6,6.0,7.5,8.1,7.8,3.9
45,4.8,6.6,6.0,7.5,8.1,7.8,3.9,5.4
46,6.6,6.0,7.5,8.1,7.8,3.9,5.4,6.3
47,6.0,7.5,8.1,7.8,3.9,5.4,6.3,5.7
48,7.5,8.1,7.8,3.9,5.4,6.3,5.7,6.0
49,8.1,7.8,3.9,5.4,6.3,5.7,6.0,5.7
50,7.8,3.9,5.4,6.3,5.7,6.0,5.7,3.9
51,3.9,5.4,6.3,5.7,6.0,5.7,3.9,4.8
52,5.4,6.3,5.7,6.0,5.7,3.9,4.8,6.3
53,6.3,5.7,6.0,5.7,3.9,4.8,6.3,5.1
54,5.7,6.0,5.7,3.9,4.8,6.3,5.1,5.1
55,6.0,5.7,3.9,4.8,6.3,5.1,5.1,4.8
56,5.7,3.9,4.8,6.3,5.1,5.1,4.8,5.7
57,3.9,4.8,6.3,5.1,5.1,4.8,5.7,5.7
58,4.8,6.3,5.1,5.1,4.8,5.7,5.7,5.7
59,6.3,5.1,5.1,4.8,5.7,5.7,5.7,5.7
60,5.1,5.1,4.8,5.7,5.7,5.7,5.7,6.0
61,5.1,4.8,5.7,5.7,5.7,5.7,6.0,4.2
62,4.8,5.7,5.7,5.7,5.7,6.0,4.2,3.6
63,5.7,5.7,5.7,5.7,6.0,4.2,3.6,3.9
64,5.7,5.7,5.7,6.0,4.2,3.6,3.9,6.6
65,5.7,5.7,6.0,4.2,3.6,3.9,6.6,4.5
66,5.7,6.0,4.2,3.6,3.9,6.6,4.5,3.3
67,6.0,4.2,3.6,3.9,6.6,4.5,3.3,2.4
68,4.2,3.6,3.9,6.6,4.5,3.3,2.4,2.4
69,3.6,3.9,6.6,4.5,3.3,2.4,2.4,3.6
70,3.9,6.6,4.5,3.3,2.4,2.4,3.6,3.9
71,6.6,4.5,3.3,2.4,2.4,3.6,3.9,6.3
72,4.5,3.3,2.4,2.4,3.6,3.9,6.3,5.1
73,3.3,2.4,2.4,3.6,3.9,6.3,5.1,4.2
74,2.4,2.4,3.6,3.9,6.3,5.1,4.2,4.3608
75,2.4,3.6,3.9,6.3,5.1,4.2,4.3608,3.9
76,3.6,3.9,6.3,5.1,4.2,4.3608,3.9,4.2
77,3.9,6.3,5.1,4.2,4.3608,3.9,4.2,2.4
78,6.3,5.1,4.2,4.3608,3.9,4.2,2.4,3.0
79,5.1,4.2,4.3608,3.9,4.2,2.4,3.0,3.3
80,4.2,4.3608,3.9,4.2,2.4,3.0,3.3,3.0
81,4.3608,3.9,4.2,2.4,3.0,3.3,3.0,2.7
82,3.9,4.2,2.4,3.0,3.3,3.0,2.7,3.6
83,4.2,2.4,3.0,3.3,3.0,2.7,3.6,3.0
84,2.4,3.0,3.3,3.0,2.7,3.6,3.0,4.8
85,3.0,3.3,3.0,2.7,3.6,3.0,4.8,2.7
86,3.3,3.0,2.7,3.6,3.0,4.8,2.7,3.6
87,3.0,2.7,3.6,3.0,4.8,2.7,3.6,3.3
88,2.7,3.6,3.0,4.8,2.7,3.6,3.3,3.0
89,3.6,3.0,4.8,2.7,3.6,3.3,3.0,4.8
90,3.0,4.8,2.7,3.6,3.3,3.0,4.8,2.1
91,4.8,2.7,3.6,3.3,3.0,4.8,2.1,2.4715
92,2.7,3.6,3.3,3.0,4.8,2.1,2.4715,2.1
93,3.6,3.3,3.0,4.8,2.1,2.4715,2.1,1.8
94,3.3,3.0,4.8,2.1,2.4715,2.1,1.8,3.3
95,3.0,4.8,2.1,2.4715,2.1,1.8,3.3,3.0
96,4.8,2.1,2.4715,2.1,1.8,3.3,3.0,3.6
97,2.1,2.4715,2.1,1.8,3.3,3.0,3.6,2.4
98,2.4715,2.1,1.8,3.3,3.0,3.6,2.4,5.1
99,2.1,1.8,3.3,3.0,3.6,2.4,5.1,3.6
100,1.8,3.3,3.0,3.6,2.4,5.1,3.6,2.7
101,3.3,3.0,3.6,2.4,5.1,3.6,2.7,2.7
102,3.0,3.6,2.4,5.1,3.6,2.7,2.7,3.3
103,3.6,2.4,5.1,3.6,2.7,2.7,3.3,5.1
104,2.4,5.1,3.6,2.7,2.7,3.3,5.1,4.8
105,5.1,3.6,2.7,2.7,3.3,5.1,4.8,2.7
106,3.6,2.7,2.7,3.3,5.1,4.8,2.7,3.6
107,2.7,2.7,3.3,5.1,4.8,2.7,3.6,3.3
108,2.7,3.3,5.1,4.8,2.7,3.6,3.3,4.2
109,3.3,5.1,4.8,2.7,3.6,3.3,4.2,3.0
110,5.1,4.8,2.7,3.6,3.3,4.2,3.0,3.9
111,4.8,2.7,3.6,3.3,4.2,3.0,3.9,4.2
112,2.7,3.6,3.3,4.2,3.0,3.9,4.2,1.2
113,3.6,3.3,4.2,3.0,3.9,4.2,1.2,1.2
114,3.3,4.2,3.0,3.9,4.2,1.2,1.2,2.1
115,4.2,3.0,3.9,4.2,1.2,1.2,2.1,1.8
116,3.0,3.9,4.2,1.2,1.2,2.1,1.8,3.3
117,3.9,4.2,1.2,1.2,2.1,1.8,3.3,3.0
118,4.2,1.2,1.2,2.1,1.8,3.3,3.0,1.8
119,1.2,1.2,2.1,1.8,3.3,3.0,1.8,3.3
120,1.2,2.1,1.8,3.3,3.0,1.8,3.3,3.0
121,2.1,1.8,3.3,3.0,1.8,3.3,3.0,2.1
122,1.8,3.3,3.0,1.8,3.3,3.0,2.1,1.2
123,3.3,3.0,1.8,3.3,3.0,2.1,1.2,2.4
124,3.0,1.8,3.3,3.0,2.1,1.2,2.4,2.1
125,1.8,3.3,3.0,2.1,1.2,2.4,2.1,2.1
126,3.3,3.0,2.1,1.2,2.4,2.1,2.1,2.1
127,3.0,2.1,1.2,2.4,2.1,2.1,2.1,2.1
128,2.1,1.2,2.4,2.1,2.1,2.1,2.1,2.1
129,1.2,2.4,2.1,2.1,2.1,2.1,2.1,1.8
130,2.4,2.1,2.1,2.1,2.1,2.1,1.8,2.7
131,2.1,2.1,2.1,2.1,2.1,1.8,2.7,2.1
132,2.1,2.1,2.1,2.1,1.8,2.7,2.1,1.8
133,2.1,2.1,2.1,1.8,2.7,2.1,1.8,2.7
134,2.1,2.1,1.8,2.7,2.1,1.8,2.7,2.4
135,2.1,1.8,2.7,2.1,1.8,2.7,2.4,2.4
136,1.8,2.7,2.1,1.8,2.7,2.4,2.4,3.0
137,2.7,2.1,1.8,2.7,2.4,2.4,3.0,3.3
138,2.1,1.8,2.7,2.4,2.4,3.0,3.3,3.9
139,1.8,2.7,2.4,2.4,3.0,3.3,3.9,3.3
140,2.7,2.4,2.4,3.0,3.3,3.9,3.3,3.3
141,2.4,2.4,3.0,3.3,3.9,3.3,3.3,4.8
142,2.4,3.0,3.3,3.9,3.3,3.3,4.8,3.3
143,3.0,3.3,3.9,3.3,3.3,4.8,3.3,2.1
144,3.3,3.9,3.3,3.3,4.8,3.3,2.1,2.4
145,3.9,3.3,3.3,4.8,3.3,2.1,2.4,2.7
146,3.3,3.3,4.8,3.3,2.1,2.4,2.7,2.7
147,3.3,4.8,3.3,2.1,2.4,2.7,2.7,3.3
148,4.8,3.3,2.1,2.4,2.7,2.7,3.3,3.0
149,3.3,2.1,2.4,2.7,2.7,3.3,3.0,4.2
150,2.1,2.4,2.7,2.7,3.3,3.0,4.2,4.5
151,2.4,2.7,2.7,3.3,3.0,4.2,4.5,3.3
152,2.7,2.7,3.3,3.0,4.2,4.5,3.3,3.0
153,2.7,3.3,3.0,4.2,4.5,3.3,3.0,3.0
154,3.3,3.0,4.2,4.5,3.3,3.0,3.0,3.9
155,3.0,4.2,4.5,3.3,3.0,3.0,3.9,4.2
156,4.2,4.5,3.3,3.0,3.0,3.9,4.2,3.9
157,4.5,3.3,3.0,3.0,3.9,4.2,3.9,3.3
158,3.3,3.0,3.0,3.9,4.2,3.9,3.3,3.0
159,3.0,3.0,3.9,4.2,3.9,3.3,3.0,2.4
160,3.0,3.9,4.2,3.9,3.3,3.0,2.4,3.0
161,3.9,4.2,3.9,3.3,3.0,2.4,3.0,2.7
162,4.2,3.9,3.3,3.0,2.4,3.0,2.7,2.1
163,3.9,3.3,3.0,2.4,3.0,2.7,2.1,3.3
164,3.3,3.0,2.4,3.0,2.7,2.1,3.3,1.5
165,3.0,2.4,3.0,2.7,2.1,3.3,1.5,2.7
166,2.4,3.0,2.7,2.1,3.3,1.5,2.7,2.4
167,3.0,2.7,2.1,3.3,1.5,2.7,2.4,3.3
168,2.7,2.1,3.3,1.5,2.7,2.4,3.3,2.7
169,2.1,3.3,1.5,2.7,2.4,3.3,2.7,2.4
170,3.3,1.5,2.7,2.4,3.3,2.7,2.4,1.8
171,1.5,2.7,2.4,3.3,2.7,2.4,1.8,1.8
172,2.7,2.4,3.3,2.7,2.4,1.8,1.8,3.3
173,2.4,3.3,2.7,2.4,1.8,1.8,3.3,2.4
174,3.3,2.7,2.4,1.8,1.8,3.3,2.4,4.8
175,2.7,2.4,1.8,1.8,3.3,2.4,4.8,3.3
176,2.4,1.8,1.8,3.3,2.4,4.8,3.3,4.2
177,1.8,1.8,3.3,2.4,4.8,3.3,4.2,3.0
178,1.8,3.3,2.4,4.8,3.3,4.2,3.0,3.0
179,3.3,2.4,4.8,3.3,4.2,3.0,3.0,3.6
180,2.4,4.8,3.3,4.2,3.0,3.0,3.6,4.2
181,4.8,3.3,4.2,3.0,3.0,3.6,4.2,3.0872
182,3.3,4.2,3.0,3.0,3.6,4.2,3.0872,8.4
183,4.2,3.0,3.0,3.6,4.2,3.0872,8.4,10.8
184,3.0,3.0,3.6,4.2,3.0872,8.4,10.8,10.2
185,3.0,3.6,4.2,3.0872,8.4,10.8,10.2,6.0
186,3.6,4.2,3.0872,8.4,10.8,10.2,6.0,4.8
187,4.2,3.0872,8.4,10.8,10.2,6.0,4.8,6.3
188,3.0872,8.4,10.8,10.2,6.0,4.8,6.3,3.9
189,8.4,10.8,10.2,6.0,4.8,6.3,3.9,6.6
190,10.8,10.2,6.0,4.8,6.3,3.9,6.6,4.2
191,10.2,6.0,4.8,6.3,3.9,6.6,4.2,3.9
192,6.0,4.8,6.3,3.9,6.6,4.2,3.9,5.1
193,4.8,6.3,3.9,6.6,4.2,3.9,5.1,3.6
194,6.3,3.9,6.6,4.2,3.9,5.1,3.6,4.8
195,3.9,6.6,4.2,3.9,5.1,3.6,4.8,5.1
196,6.6,4.2,3.9,5.1,3.6,4.8,5.1,5.1
197,4.2,3.9,5.1,3.6,4.8,5.1,5.1,5.4
198,3.9,5.1,3.6,4.8,5.1,5.1,5.4,4.2
199,5.1,3.6,4.8,5.1,5.1,5.4,4.2,3.7726
200,3.6,4.8,5.1,5.1,5.4,4.2,3.7726,4.2
201,4.8,5.1,5.1,5.4,4.2,3.7726,4.2,3.6
202,5.1,5.1,5.4,4.2,3.7726,4.2,3.6,5.1
203,5.1,5.4,4.2,3.7726,4.2,3.6,5.1,6.9
204,5.4,4.2,3.7726,4.2,3.6,5.1,6.9,5.1
205,4.2,3.7726,4.2,3.6,5.1,6.9,5.1,4.2
206,3.7726,4.2,3.6,5.1,6.9,5.1,4.2,3.9
207,4.2,3.6,5.1,6.9,5.1,4.2,3.9,3.9
208,3.6,5.1,6.9,5.1,4.2,3.9,3.9,3.9
209,5.1,6.9,5.1,4.2,3.9,3.9,3.9,3.9
210,6.9,5.1,4.2,3.9,3.9,3.9,3.9,4.5
211,5.1,4.2,3.9,3.9,3.9,3.9,4.5,4.2
212,4.2,3.9,3.9,3.9,3.9,4.5,4.2,5.4
213,3.9,3.9,3.9,3.9,4.5,4.2,5.4,3.6
214,3.9,3.9,3.9,4.5,4.2,5.4,3.6,3.3
215,3.9,3.9,4.5,4.2,5.4,3.6,3.3,3.6
216,3.9,4.5,4.2,5.4,3.6,3.3,3.6,2.1
217,4.5,4.2,5.4,3.6,3.3,3.6,2.1,3.9
218,4.2,5.4,3.6,3.3,3.6,2.1,3.9,2.7
219,5.4,3.6,3.3,3.6,2.1,3.9,2.7,1.8
220,3.6,3.3,3.6,2.1,3.9,2.7,1.8,3.0
221,3.3,3.6,2.1,3.9,2.7,1.8,3.0,2.7
222,3.6,2.1,3.9,2.7,1.8,3.0,2.7,1.8
223,2.1,3.9,2.7,1.8,3.0,2.7,1.8,3.9
224,3.9,2.7,1.8,3.0,2.7,1.8,3.9,2.1
225,2.7,1.8,3.0,2.7,1.8,3.9,2.1,3.0
226,1.8,3.0,2.7,1.8,3.9,2.1,3.0,5.4
227,3.0,2.7,1.8,3.9,2.1,3.0,5.4,3.3
228,2.7,1.8,3.9,2.1,3.0,5.4,3.3,4.5
229,1.8,3.9,2.1,3.0,5.4,3.3,4.5,3.3
230,3.9,2.1,3.0,5.4,3.3,4.5,3.3,3.0
231,2.1,3.0,5.4,3.3,4.5,3.3,3.0,1.8
232,3.0,5.4,3.3,4.5,3.3,3.0,1.8,3.6
233,5.4,3.3,4.5,3.3,3.0,1.8,3.6,3.9
234,3.3,4.5,3.3,3.0,1.8,3.6,3.9,3.3
235,4.5,3.3,3.0,1.8,3.6,3.9,3.3,3.3
236,3.3,3.0,1.8,3.6,3.9,3.3,3.3,2.1
237,3.0,1.8,3.6,3.9,3.3,3.3,2.1,3.0
238,1.8,3.6,3.9,3.3,3.3,2.1,3.0,1.8
239,3.6,3.9,3.3,3.3,2.1,3.0,1.8,3.3
240,3.9,3.3,3.3,2.1,3.0,1.8,3.3,3.3
241,3.3,3.3,2.1,3.0,1.8,3.3,3.3,3.0
242,3.3,2.1,3.0,1.8,3.3,3.3,3.0,2.7
243,2.1,3.0,1.8,3.3,3.3,3.0,2.7,3.0
244,3.0,1.8,3.3,3.3,3.0,2.7,3.0,3.6
245,1.8,3.3,3.3,3.0,2.7,3.0,3.6,2.7
246,3.3,3.3,3.0,2.7,3.0,3.6,2.7,3.0
247,3.3,3.0,2.7,3.0,3.6,2.7,3.0,3.0
248,3.0,2.7,3.0,3.6,2.7,3.0,3.0,1.8
249,2.7,3.0,3.6,2.7,3.0,3.0,1.8,1.8
250,3.0,3.6,2.7,3.0,3.0,1.8,1.8,2.1519
251,3.6,2.7,3.0,3.0,1.8,1.8,2.1519,2.4
252,2.7,3.0,3.0,1.8,1.8,2.1519,2.4,3.6
253,3.0,3.0,1.8,1.8,2.1519,2.4,3.6,2.7
254,3.0,1.8,1.8,2.1519,2.4,3.6,2.7,2.1
255,1.8,1.8,2.1519,2.4,3.6,2.7,2.1,1.8
256,1.8,2.1519,2.4,3.6,2.7,2.1,1.8,1.5
