,1,2,3,4,5,6,7,pre
0,5.4,3.9,5.7,6.0,6.0,4.8,4.5,6.6
1,3.9,5.7,6.0,6.0,4.8,4.5,6.6,7.2
2,5.7,6.0,6.0,4.8,4.5,6.6,7.2,6.6
3,6.0,6.0,4.8,4.5,6.6,7.2,6.6,5.7
4,6.0,4.8,4.5,6.6,7.2,6.6,5.7,5.1
5,4.8,4.5,6.6,7.2,6.6,5.7,5.1,6.3
6,4.5,6.6,7.2,6.6,5.7,5.1,6.3,6.0
7,6.6,7.2,6.6,5.7,5.1,6.3,6.0,5.7
8,7.2,6.6,5.7,5.1,6.3,6.0,5.7,5.4
9,6.6,5.7,5.1,6.3,6.0,5.7,5.4,6.0
10,5.7,5.1,6.3,6.0,5.7,5.4,6.0,5.4
11,5.1,6.3,6.0,5.7,5.4,6.0,5.4,6.0
12,6.3,6.0,5.7,5.4,6.0,5.4,6.0,6.0
13,6.0,5.7,5.4,6.0,5.4,6.0,6.0,6.3
14,5.7,5.4,6.0,5.4,6.0,6.0,6.3,5.7
15,5.4,6.0,5.4,6.0,6.0,6.3,5.7,6.3
16,6.0,5.4,6.0,6.0,6.3,5.7,6.3,4.2
17,5.4,6.0,6.0,6.3,5.7,6.3,4.2,3.9
18,6.0,6.0,6.3,5.7,6.3,4.2,3.9,5.1
19,6.0,6.3,5.7,6.3,4.2,3.9,5.1,3.3
20,6.3,5.7,6.3,4.2,3.9,5.1,3.3,4.8
21,5.7,6.3,4.2,3.9,5.1,3.3,4.8,2.7
22,6.3,4.2,3.9,5.1,3.3,4.8,2.7,2.1
23,4.2,3.9,5.1,3.3,4.8,2.7,2.1,1.5
24,3.9,5.1,3.3,4.8,2.7,2.1,1.5,1.2
25,5.1,3.3,4.8,2.7,2.1,1.5,1.2,2.7
26,3.3,4.8,2.7,2.1,1.5,1.2,2.7,3.9
27,4.8,2.7,2.1,1.5,1.2,2.7,3.9,3.3
28,2.7,2.1,1.5,1.2,2.7,3.9,3.3,3.6
29,2.1,1.5,1.2,2.7,3.9,3.3,3.6,3.6
30,1.5,1.2,2.7,3.9,3.3,3.6,3.6,6.0
31,1.2,2.7,3.9,3.3,3.6,3.6,6.0,5.7
32,2.7,3.9,3.3,3.6,3.6,6.0,5.7,6.6
33,3.9,3.3,3.6,3.6,6.0,5.7,6.6,7.8
34,3.3,3.6,3.6,6.0,5.7,6.6,7.8,8.4
35,3.6,3.6,6.0,5.7,6.6,7.8,8.4,6.3
36,3.6,6.0,5.7,6.6,7.8,8.4,6.3,6.3
37,6.0,5.7,6.6,7.8,8.4,6.3,6.3,6.0
38,5.7,6.6,7.8,8.4,6.3,6.3,6.0,4.2
39,6.6,7.8,8.4,6.3,6.3,6.0,4.2,6.0
40,7.8,8.4,6.3,6.3,6.0,4.2,6.0,5.1
41,8.4,6.3,6.3,6.0,4.2,6.0,5.1,7.5
42,6.3,6.3,6.0,4.2,6.0,5.1,7.5,6.6
43,6.3,6.0,4.2,6.0,5.1,7.5,6.6,6.0
44,6.0,4.2,6.0,5.1,7.5,6.6,6.0,5.4
45,4.2,6.0,5.1,7.5,6.6,6.0,5.4,5.4
46,6.0,5.1,7.5,6.6,6.0,5.4,5.4,4.8
47,5.1,7.5,6.6,6.0,5.4,5.4,4.8,6.3
48,7.5,6.6,6.0,5.4,5.4,4.8,6.3,4.5
49,6.6,6.0,5.4,5.4,4.8,6.3,4.5,4.5
50,6.0,5.4,5.4,4.8,6.3,4.5,4.5,3.0
51,5.4,5.4,4.8,6.3,4.5,4.5,3.0,4.8
52,5.4,4.8,6.3,4.5,4.5,3.0,4.8,4.8
53,4.8,6.3,4.5,4.5,3.0,4.8,4.8,3.9
54,6.3,4.5,4.5,3.0,4.8,4.8,3.9,4.2
55,4.5,4.5,3.0,4.8,4.8,3.9,4.2,3.9
56,4.5,3.0,4.8,4.8,3.9,4.2,3.9,5.4
57,3.0,4.8,4.8,3.9,4.2,3.9,5.4,6.3
58,4.8,4.8,3.9,4.2,3.9,5.4,6.3,4.5
59,4.8,3.9,4.2,3.9,5.4,6.3,4.5,5.1
60,3.9,4.2,3.9,5.4,6.3,4.5,5.1,4.5
61,4.2,3.9,5.4,6.3,4.5,5.1,4.5,3.0
62,3.9,5.4,6.3,4.5,5.1,4.5,3.0,4.5
63,5.4,6.3,4.5,5.1,4.5,3.0,4.5,2.7
64,6.3,4.5,5.1,4.5,3.0,4.5,2.7,5.4
65,4.5,5.1,4.5,3.0,4.5,2.7,5.4,3.6
66,5.1,4.5,3.0,4.5,2.7,5.4,3.6,2.4
67,4.5,3.0,4.5,2.7,5.4,3.6,2.4,2.1
68,3.0,4.5,2.7,5.4,3.6,2.4,2.1,2.4
69,4.5,2.7,5.4,3.6,2.4,2.1,2.4,2.4
70,2.7,5.4,3.6,2.4,2.1,2.4,2.4,3.6
71,5.4,3.6,2.4,2.1,2.4,2.4,3.6,5.4
72,3.6,2.4,2.1,2.4,2.4,3.6,5.4,3.0
73,2.4,2.1,2.4,2.4,3.6,5.4,3.0,2.4
74,2.1,2.4,2.4,3.6,5.4,3.0,2.4,4.0107
75,2.4,2.4,3.6,5.4,3.0,2.4,4.0107,2.4
76,2.4,3.6,5.4,3.0,2.4,4.0107,2.4,2.7
77,3.6,5.4,3.0,2.4,4.0107,2.4,2.7,1.5
78,5.4,3.0,2.4,4.0107,2.4,2.7,1.5,3.6
79,3.0,2.4,4.0107,2.4,2.7,1.5,3.6,1.5
80,2.4,4.0107,2.4,2.7,1.5,3.6,1.5,1.8
81,4.0107,2.4,2.7,1.5,3.6,1.5,1.8,2.1
82,2.4,2.7,1.5,3.6,1.5,1.8,2.1,3.0
83,2.7,1.5,3.6,1.5,1.8,2.1,3.0,1.2
84,1.5,3.6,1.5,1.8,2.1,3.0,1.2,2.1
85,3.6,1.5,1.8,2.1,3.0,1.2,2.1,0.9
86,1.5,1.8,2.1,3.0,1.2,2.1,0.9,1.5
87,1.8,2.1,3.0,1.2,2.1,0.9,1.5,2.4
88,2.1,3.0,1.2,2.1,0.9,1.5,2.4,1.8
89,3.0,1.2,2.1,0.9,1.5,2.4,1.8,3.6
90,1.2,2.1,0.9,1.5,2.4,1.8,3.6,1.2
91,2.1,0.9,1.5,2.4,1.8,3.6,1.2,2.1546
92,0.9,1.5,2.4,1.8,3.6,1.2,2.1546,1.2
93,1.5,2.4,1.8,3.6,1.2,2.1546,1.2,0.9
94,2.4,1.8,3.6,1.2,2.1546,1.2,0.9,4.5
95,1.8,3.6,1.2,2.1546,1.2,0.9,4.5,1.8
96,3.6,1.2,2.1546,1.2,0.9,4.5,1.8,2.4
97,1.2,2.1546,1.2,0.9,4.5,1.8,2.4,2.1
98,2.1546,1.2,0.9,4.5,1.8,2.4,2.1,2.1
99,1.2,0.9,4.5,1.8,2.4,2.1,2.1,1.5
100,0.9,4.5,1.8,2.4,2.1,2.1,1.5,1.5
101,4.5,1.8,2.4,2.1,2.1,1.5,1.5,2.1
102,1.8,2.4,2.1,2.1,1.5,1.5,2.1,2.4
103,2.4,2.1,2.1,1.5,1.5,2.1,2.4,3.0
104,2.1,2.1,1.5,1.5,2.1,2.4,3.0,3.9
105,2.1,1.5,1.5,2.1,2.4,3.0,3.9,1.5
106,1.5,1.5,2.1,2.4,3.0,3.9,1.5,2.454
107,1.5,2.1,2.4,3.0,3.9,1.5,2.454,2.1
108,2.1,2.4,3.0,3.9,1.5,2.454,2.1,3.0
109,2.4,3.0,3.9,1.5,2.454,2.1,3.0,3.3
110,3.0,3.9,1.5,2.454,2.1,3.0,3.3,2.7
111,3.9,1.5,2.454,2.1,3.0,3.3,2.7,1.2
112,1.5,2.454,2.1,3.0,3.3,2.7,1.2,0.9
113,2.454,2.1,3.0,3.3,2.7,1.2,0.9,1.5
114,2.1,3.0,3.3,2.7,1.2,0.9,1.5,0.9
115,3.0,3.3,2.7,1.2,0.9,1.5,0.9,0.9
