,1,2,3,4,5,6,7,pre
0,7.2,7.2,6.3,7.2,8.4,6.0,6.6,7.5
1,7.2,6.3,7.2,8.4,6.0,6.6,7.5,8.7
2,6.3,7.2,8.4,6.0,6.6,7.5,8.7,7.5
3,7.2,8.4,6.0,6.6,7.5,8.7,7.5,7.2
4,8.4,6.0,6.6,7.5,8.7,7.5,7.2,7.5
5,6.0,6.6,7.5,8.7,7.5,7.2,7.5,7.5
6,6.6,7.5,8.7,7.5,7.2,7.5,7.5,6.9
7,7.5,8.7,7.5,7.2,7.5,7.5,6.9,7.5
8,8.7,7.5,7.2,7.5,7.5,6.9,7.5,7.5
9,7.5,7.2,7.5,7.5,6.9,7.5,7.5,7.5
10,7.2,7.5,7.5,6.9,7.5,7.5,7.5,7.8
11,7.5,7.5,6.9,7.5,7.5,7.5,7.8,9.9
12,7.5,6.9,7.5,7.5,7.5,7.8,9.9,8.4
13,6.9,7.5,7.5,7.5,7.8,9.9,8.4,8.7
14,7.5,7.5,7.5,7.8,9.9,8.4,8.7,8.7
15,7.5,7.5,7.8,9.9,8.4,8.7,8.7,7.8
16,7.5,7.8,9.9,8.4,8.7,8.7,7.8,6.0
17,7.8,9.9,8.4,8.7,8.7,7.8,6.0,4.2
18,9.9,8.4,8.7,8.7,7.8,6.0,4.2,5.4
19,8.4,8.7,8.7,7.8,6.0,4.2,5.4,6.0
20,8.7,8.7,7.8,6.0,4.2,5.4,6.0,4.2
21,8.7,7.8,6.0,4.2,5.4,6.0,4.2,6.9
22,7.8,6.0,4.2,5.4,6.0,4.2,6.9,4.2
23,6.0,4.2,5.4,6.0,4.2,6.9,4.2,1.5
24,4.2,5.4,6.0,4.2,6.9,4.2,1.5,1.2
25,5.4,6.0,4.2,6.9,4.2,1.5,1.2,3.0
26,6.0,4.2,6.9,4.2,1.5,1.2,3.0,3.6
27,4.2,6.9,4.2,1.5,1.2,3.0,3.6,3.3
28,6.9,4.2,1.5,1.2,3.0,3.6,3.3,3.3
29,4.2,1.5,1.2,3.0,3.6,3.3,3.3,3.6
30,1.5,1.2,3.0,3.6,3.3,3.3,3.6,5.7
31,1.2,3.0,3.6,3.3,3.3,3.6,5.7,9.0
