,1,2,3,4,5,6,7,pre
0,6.9,6.3,5.7,6.6,7.5,5.1,5.7,7.2
1,6.3,5.7,6.6,7.5,5.1,5.7,7.2,7.5
2,5.7,6.6,7.5,5.1,5.7,7.2,7.5,7.7412
3,6.6,7.5,5.1,5.7,7.2,7.5,7.7412,8.4
4,7.5,5.1,5.7,7.2,7.5,7.7412,8.4,9.3
5,5.1,5.7,7.2,7.5,7.7412,8.4,9.3,8.4
6,5.7,7.2,7.5,7.7412,8.4,9.3,8.4,7.5
7,7.2,7.5,7.7412,8.4,9.3,8.4,7.5,7.8
8,7.5,7.7412,8.4,9.3,8.4,7.5,7.8,8.7
9,7.7412,8.4,9.3,8.4,7.5,7.8,8.7,7.8
10,8.4,9.3,8.4,7.5,7.8,8.7,7.8,9.3
11,9.3,8.4,7.5,7.8,8.7,7.8,9.3,7.8
12,8.4,7.5,7.8,8.7,7.8,9.3,7.8,7.2
13,7.5,7.8,8.7,7.8,9.3,7.8,7.2,7.5
14,7.8,8.7,7.8,9.3,7.8,7.2,7.5,7.8
15,8.7,7.8,9.3,7.8,7.2,7.5,7.8,6.0
16,7.8,9.3,7.8,7.2,7.5,7.8,6.0,7.8
17,9.3,7.8,7.2,7.5,7.8,6.0,7.8,5.1
18,7.8,7.2,7.5,7.8,6.0,7.8,5.1,6.9
19,7.2,7.5,7.8,6.0,7.8,5.1,6.9,7.2
20,7.5,7.8,6.0,7.8,5.1,6.9,7.2,5.4
21,7.8,6.0,7.8,5.1,6.9,7.2,5.4,7.2
22,6.0,7.8,5.1,6.9,7.2,5.4,7.2,4.8
23,7.8,5.1,6.9,7.2,5.4,7.2,4.8,2.4
24,5.1,6.9,7.2,5.4,7.2,4.8,2.4,1.5
25,6.9,7.2,5.4,7.2,4.8,2.4,1.5,2.7
26,7.2,5.4,7.2,4.8,2.4,1.5,2.7,3.3
27,5.4,7.2,4.8,2.4,1.5,2.7,3.3,3.3
28,7.2,4.8,2.4,1.5,2.7,3.3,3.3,4.2
29,4.8,2.4,1.5,2.7,3.3,3.3,4.2,3.6
30,2.4,1.5,2.7,3.3,3.3,4.2,3.6,5.1
31,1.5,2.7,3.3,3.3,4.2,3.6,5.1,7.8
32,2.7,3.3,3.3,4.2,3.6,5.1,7.8,7.5
33,3.3,3.3,4.2,3.6,5.1,7.8,7.5,8.7
34,3.3,4.2,3.6,5.1,7.8,7.5,8.7,7.5
35,4.2,3.6,5.1,7.8,7.5,8.7,7.5,9.6
36,3.6,5.1,7.8,7.5,8.7,7.5,9.6,8.7
37,5.1,7.8,7.5,8.7,7.5,9.6,8.7,8.7
38,7.8,7.5,8.7,7.5,9.6,8.7,8.7,8.4
39,7.5,8.7,7.5,9.6,8.7,8.7,8.4,7.8
40,8.7,7.5,9.6,8.7,8.7,8.4,7.8,8.1
41,7.5,9.6,8.7,8.7,8.4,7.8,8.1,10.8
42,9.6,8.7,8.7,8.4,7.8,8.1,10.8,10.8
43,8.7,8.7,8.4,7.8,8.1,10.8,10.8,10.2
44,8.7,8.4,7.8,8.1,10.8,10.8,10.2,11.1
45,8.4,7.8,8.1,10.8,10.8,10.2,11.1,7.8
46,7.8,8.1,10.8,10.8,10.2,11.1,7.8,6.6
47,8.1,10.8,10.8,10.2,11.1,7.8,6.6,6.9
48,10.8,10.8,10.2,11.1,7.8,6.6,6.9,6.9
49,10.8,10.2,11.1,7.8,6.6,6.9,6.9,5.7
50,10.2,11.1,7.8,6.6,6.9,6.9,5.7,5.1
51,11.1,7.8,6.6,6.9,6.9,5.7,5.1,5.7
52,7.8,6.6,6.9,6.9,5.7,5.1,5.7,6.3
53,6.6,6.9,6.9,5.7,5.1,5.7,6.3,6.0
54,6.9,6.9,5.7,5.1,5.7,6.3,6.0,5.4
55,6.9,5.7,5.1,5.7,6.3,6.0,5.4,7.2
56,5.7,5.1,5.7,6.3,6.0,5.4,7.2,7.2
57,5.1,5.7,6.3,6.0,5.4,7.2,7.2,8.1
58,5.7,6.3,6.0,5.4,7.2,7.2,8.1,6.6
59,6.3,6.0,5.4,7.2,7.2,8.1,6.6,7.8
60,6.0,5.4,7.2,7.2,8.1,6.6,7.8,6.9
61,5.4,7.2,7.2,8.1,6.6,7.8,6.9,5.7
62,7.2,7.2,8.1,6.6,7.8,6.9,5.7,7.2
63,7.2,8.1,6.6,7.8,6.9,5.7,7.2,4.8
64,8.1,6.6,7.8,6.9,5.7,7.2,4.8,7.5
65,6.6,7.8,6.9,5.7,7.2,4.8,7.5,6.9
66,7.8,6.9,5.7,7.2,4.8,7.5,6.9,5.7
67,6.9,5.7,7.2,4.8,7.5,6.9,5.7,5.4
68,5.7,7.2,4.8,7.5,6.9,5.7,5.4,3.9
69,7.2,4.8,7.5,6.9,5.7,5.4,3.9,4.2
70,4.8,7.5,6.9,5.7,5.4,3.9,4.2,5.7
71,7.5,6.9,5.7,5.4,3.9,4.2,5.7,5.4
72,6.9,5.7,5.4,3.9,4.2,5.7,5.4,7.2
73,5.7,5.4,3.9,4.2,5.7,5.4,7.2,6.3
74,5.4,3.9,4.2,5.7,5.4,7.2,6.3,6.3
75,3.9,4.2,5.7,5.4,7.2,6.3,6.3,5.7
76,4.2,5.7,5.4,7.2,6.3,6.3,5.7,5.1
77,5.7,5.4,7.2,6.3,6.3,5.7,5.1,5.1
78,5.4,7.2,6.3,6.3,5.7,5.1,5.1,3.3
79,7.2,6.3,6.3,5.7,5.1,5.1,3.3,4.2
80,6.3,6.3,5.7,5.1,5.1,3.3,4.2,2.4
81,6.3,5.7,5.1,5.1,3.3,4.2,2.4,3.6
82,5.7,5.1,5.1,3.3,4.2,2.4,3.6,3.9086
83,5.1,5.1,3.3,4.2,2.4,3.6,3.9086,3.6
84,5.1,3.3,4.2,2.4,3.6,3.9086,3.6,4.2
85,3.3,4.2,2.4,3.6,3.9086,3.6,4.2,4.8
86,4.2,2.4,3.6,3.9086,3.6,4.2,4.8,5.4
87,2.4,3.6,3.9086,3.6,4.2,4.8,5.4,3.6
88,3.6,3.9086,3.6,4.2,4.8,5.4,3.6,4.8
89,3.9086,3.6,4.2,4.8,5.4,3.6,4.8,4.5
90,3.6,4.2,4.8,5.4,3.6,4.8,4.5,4.8
91,4.2,4.8,5.4,3.6,4.8,4.5,4.8,2.7131
92,4.8,5.4,3.6,4.8,4.5,4.8,2.7131,2.4
93,5.4,3.6,4.8,4.5,4.8,2.7131,2.4,3.3
94,3.6,4.8,4.5,4.8,2.7131,2.4,3.3,5.4
95,4.8,4.5,4.8,2.7131,2.4,3.3,5.4,3.0
96,4.5,4.8,2.7131,2.4,3.3,5.4,3.0,3.9
97,4.8,2.7131,2.4,3.3,5.4,3.0,3.9,5.1
98,2.7131,2.4,3.3,5.4,3.0,3.9,5.1,3.9
99,2.4,3.3,5.4,3.0,3.9,5.1,3.9,3.6
100,3.3,5.4,3.0,3.9,5.1,3.9,3.6,3.9
101,5.4,3.0,3.9,5.1,3.9,3.6,3.9,4.8
102,3.0,3.9,5.1,3.9,3.6,3.9,4.8,3.3
103,3.9,5.1,3.9,3.6,3.9,4.8,3.3,3.9
104,5.1,3.9,3.6,3.9,4.8,3.3,3.9,3.6
105,3.9,3.6,3.9,4.8,3.3,3.9,3.6,4.2
