,1,2,3,4,5,6,7,pre
0,4.5,3.9,4.2,5.4,4.8,3.6,4.5,7.5
1,3.9,4.2,5.4,4.8,3.6,4.5,7.5,6.9
2,4.2,5.4,4.8,3.6,4.5,7.5,6.9,5.4
3,5.4,4.8,3.6,4.5,7.5,6.9,5.4,6.9
4,4.8,3.6,4.5,7.5,6.9,5.4,6.9,6.9
5,3.6,4.5,7.5,6.9,5.4,6.9,6.9,7.8
6,4.5,7.5,6.9,5.4,6.9,6.9,7.8,6.9
7,7.5,6.9,5.4,6.9,6.9,7.8,6.9,6.6
8,6.9,5.4,6.9,6.9,7.8,6.9,6.6,6.6
9,5.4,6.9,6.9,7.8,6.9,6.6,6.6,6.9
10,6.9,6.9,7.8,6.9,6.6,6.6,6.9,6.0
11,6.9,7.8,6.9,6.6,6.6,6.9,6.0,5.4
12,7.8,6.9,6.6,6.6,6.9,6.0,5.4,5.4
13,6.9,6.6,6.6,6.9,6.0,5.4,5.4,5.4
14,6.6,6.6,6.9,6.0,5.4,5.4,5.4,5.4
15,6.6,6.9,6.0,5.4,5.4,5.4,5.4,6.0
16,6.9,6.0,5.4,5.4,5.4,5.4,6.0,3.9
17,6.0,5.4,5.4,5.4,5.4,6.0,3.9,4.5
18,5.4,5.4,5.4,5.4,6.0,3.9,4.5,5.7
19,5.4,5.4,5.4,6.0,3.9,4.5,5.7,5.4
20,5.4,5.4,6.0,3.9,4.5,5.7,5.4,5.4
21,5.4,6.0,3.9,4.5,5.7,5.4,5.4,3.9
22,6.0,3.9,4.5,5.7,5.4,5.4,3.9,2.7
23,3.9,4.5,5.7,5.4,5.4,3.9,2.7,1.5
24,4.5,5.7,5.4,5.4,3.9,2.7,1.5,1.5
25,5.7,5.4,5.4,3.9,2.7,1.5,1.5,2.4
26,5.4,5.4,3.9,2.7,1.5,1.5,2.4,3.0
27,5.4,3.9,2.7,1.5,1.5,2.4,3.0,3.6
28,3.9,2.7,1.5,1.5,2.4,3.0,3.6,4.5
29,2.7,1.5,1.5,2.4,3.0,3.6,4.5,5.1
30,1.5,1.5,2.4,3.0,3.6,4.5,5.1,4.8
31,1.5,2.4,3.0,3.6,4.5,5.1,4.8,5.1
32,2.4,3.0,3.6,4.5,5.1,4.8,5.1,6.0
33,3.0,3.6,4.5,5.1,4.8,5.1,6.0,6.9
34,3.6,4.5,5.1,4.8,5.1,6.0,6.9,7.2
35,4.5,5.1,4.8,5.1,6.0,6.9,7.2,7.8
36,5.1,4.8,5.1,6.0,6.9,7.2,7.8,7.8
37,4.8,5.1,6.0,6.9,7.2,7.8,7.8,7.8
38,5.1,6.0,6.9,7.2,7.8,7.8,7.8,5.7
39,6.0,6.9,7.2,7.8,7.8,7.8,5.7,6.6
40,6.9,7.2,7.8,7.8,7.8,5.7,6.6,6.3
41,7.2,7.8,7.8,7.8,5.7,6.6,6.3,7.8
42,7.8,7.8,7.8,5.7,6.6,6.3,7.8,8.1
43,7.8,7.8,5.7,6.6,6.3,7.8,8.1,7.5
44,7.8,5.7,6.6,6.3,7.8,8.1,7.5,4.5
45,5.7,6.6,6.3,7.8,8.1,7.5,4.5,6.3
46,6.6,6.3,7.8,8.1,7.5,4.5,6.3,4.8
47,6.3,7.8,8.1,7.5,4.5,6.3,4.8,4.5
48,7.8,8.1,7.5,4.5,6.3,4.8,4.5,4.8
49,8.1,7.5,4.5,6.3,4.8,4.5,4.8,3.9
50,7.5,4.5,6.3,4.8,4.5,4.8,3.9,2.7
51,4.5,6.3,4.8,4.5,4.8,3.9,2.7,4.5
52,6.3,4.8,4.5,4.8,3.9,2.7,4.5,4.8
53,4.8,4.5,4.8,3.9,2.7,4.5,4.8,4.2
54,4.5,4.8,3.9,2.7,4.5,4.8,4.2,4.8
55,4.8,3.9,2.7,4.5,4.8,4.2,4.8,4.8
56,3.9,2.7,4.5,4.8,4.2,4.8,4.8,6.6
57,2.7,4.5,4.8,4.2,4.8,4.8,6.6,6.3
58,4.5,4.8,4.2,4.8,4.8,6.6,6.3,6.3
59,4.8,4.2,4.8,4.8,6.6,6.3,6.3,6.6
60,4.2,4.8,4.8,6.6,6.3,6.3,6.6,6.0
61,4.8,4.8,6.6,6.3,6.3,6.6,6.0,4.2
62,4.8,6.6,6.3,6.3,6.6,6.0,4.2,5.4
63,6.6,6.3,6.3,6.6,6.0,4.2,5.4,3.3
64,6.3,6.3,6.6,6.0,4.2,5.4,3.3,7.5
65,6.3,6.6,6.0,4.2,5.4,3.3,7.5,4.5
66,6.6,6.0,4.2,5.4,3.3,7.5,4.5,2.4
67,6.0,4.2,5.4,3.3,7.5,4.5,2.4,3.0
68,4.2,5.4,3.3,7.5,4.5,2.4,3.0,2.1
69,5.4,3.3,7.5,4.5,2.4,3.0,2.1,3.6
70,3.3,7.5,4.5,2.4,3.0,2.1,3.6,5.1
71,7.5,4.5,2.4,3.0,2.1,3.6,5.1,5.4
72,4.5,2.4,3.0,2.1,3.6,5.1,5.4,4.8
73,2.4,3.0,2.1,3.6,5.1,5.4,4.8,4.2
74,3.0,2.1,3.6,5.1,5.4,4.8,4.2,4.2002
75,2.1,3.6,5.1,5.4,4.8,4.2,4.2002,3.9
76,3.6,5.1,5.4,4.8,4.2,4.2002,3.9,4.5
77,5.1,5.4,4.8,4.2,4.2002,3.9,4.5,3.0
78,5.4,4.8,4.2,4.2002,3.9,4.5,3.0,2.4
79,4.8,4.2,4.2002,3.9,4.5,3.0,2.4,2.1
80,4.2,4.2002,3.9,4.5,3.0,2.4,2.1,1.8
81,4.2002,3.9,4.5,3.0,2.4,2.1,1.8,2.7
82,3.9,4.5,3.0,2.4,2.1,1.8,2.7,3.0
83,4.5,3.0,2.4,2.1,1.8,2.7,3.0,1.5
84,3.0,2.4,2.1,1.8,2.7,3.0,1.5,3.6
85,2.4,2.1,1.8,2.7,3.0,1.5,3.6,1.8
86,2.1,1.8,2.7,3.0,1.5,3.6,1.8,3.6
87,1.8,2.7,3.0,1.5,3.6,1.8,3.6,3.3
88,2.7,3.0,1.5,3.6,1.8,3.6,3.3,2.1
89,3.0,1.5,3.6,1.8,3.6,3.3,2.1,3.9
90,1.5,3.6,1.8,3.6,3.3,2.1,3.9,1.5
91,3.6,1.8,3.6,3.3,2.1,3.9,1.5,2.3232
92,1.8,3.6,3.3,2.1,3.9,1.5,2.3232,1.5
93,3.6,3.3,2.1,3.9,1.5,2.3232,1.5,1.8
94,3.3,2.1,3.9,1.5,2.3232,1.5,1.8,2.1
95,2.1,3.9,1.5,2.3232,1.5,1.8,2.1,2.1
96,3.9,1.5,2.3232,1.5,1.8,2.1,2.1,2.7
97,1.5,2.3232,1.5,1.8,2.1,2.1,2.7,1.8
98,2.3232,1.5,1.8,2.1,2.1,2.7,1.8,3.0
99,1.5,1.8,2.1,2.1,2.7,1.8,3.0,3.3
100,1.8,2.1,2.1,2.7,1.8,3.0,3.3,2.1
101,2.1,2.1,2.7,1.8,3.0,3.3,2.1,1.8
102,2.1,2.7,1.8,3.0,3.3,2.1,1.8,2.7
103,2.7,1.8,3.0,3.3,2.1,1.8,2.7,4.2
104,1.8,3.0,3.3,2.1,1.8,2.7,4.2,4.2
105,3.0,3.3,2.1,1.8,2.7,4.2,4.2,1.8
106,3.3,2.1,1.8,2.7,4.2,4.2,1.8,3.3
107,2.1,1.8,2.7,4.2,4.2,1.8,3.3,1.8
108,1.8,2.7,4.2,4.2,1.8,3.3,1.8,2.4
109,2.7,4.2,4.2,1.8,3.3,1.8,2.4,3.9
110,4.2,4.2,1.8,3.3,1.8,2.4,3.9,4.2
111,4.2,1.8,3.3,1.8,2.4,3.9,4.2,4.5
112,1.8,3.3,1.8,2.4,3.9,4.2,4.5,1.2
113,3.3,1.8,2.4,3.9,4.2,4.5,1.2,0.9
114,1.8,2.4,3.9,4.2,4.5,1.2,0.9,2.1
115,2.4,3.9,4.2,4.5,1.2,0.9,2.1,1.8
116,3.9,4.2,4.5,1.2,0.9,2.1,1.8,3.3
117,4.2,4.5,1.2,0.9,2.1,1.8,3.3,2.1
118,4.5,1.2,0.9,2.1,1.8,3.3,2.1,1.5
119,1.2,0.9,2.1,1.8,3.3,2.1,1.5,2.7
120,0.9,2.1,1.8,3.3,2.1,1.5,2.7,2.1
121,2.1,1.8,3.3,2.1,1.5,2.7,2.1,1.8
122,1.8,3.3,2.1,1.5,2.7,2.1,1.8,1.2
123,3.3,2.1,1.5,2.7,2.1,1.8,1.2,1.5
124,2.1,1.5,2.7,2.1,1.8,1.2,1.5,1.8
125,1.5,2.7,2.1,1.8,1.2,1.5,1.8,2.1
126,2.7,2.1,1.8,1.2,1.5,1.8,2.1,2.1
127,2.1,1.8,1.2,1.5,1.8,2.1,2.1,1.5
128,1.8,1.2,1.5,1.8,2.1,2.1,1.5,2.1
129,1.2,1.5,1.8,2.1,2.1,1.5,2.1,1.5
130,1.5,1.8,2.1,2.1,1.5,2.1,1.5,2.4
131,1.8,2.1,2.1,1.5,2.1,1.5,2.4,2.1
132,2.1,2.1,1.5,2.1,1.5,2.4,2.1,0.6
133,2.1,1.5,2.1,1.5,2.4,2.1,0.6,2.4
134,1.5,2.1,1.5,2.4,2.1,0.6,2.4,1.8
135,2.1,1.5,2.4,2.1,0.6,2.4,1.8,1.2
136,1.5,2.4,2.1,0.6,2.4,1.8,1.2,2.1
137,2.4,2.1,0.6,2.4,1.8,1.2,2.1,2.7
138,2.1,0.6,2.4,1.8,1.2,2.1,2.7,3.0
139,0.6,2.4,1.8,1.2,2.1,2.7,3.0,3.0
140,2.4,1.8,1.2,2.1,2.7,3.0,3.0,3.9
141,1.8,1.2,2.1,2.7,3.0,3.0,3.9,3.3
142,1.2,2.1,2.7,3.0,3.0,3.9,3.3,2.4
143,2.1,2.7,3.0,3.0,3.9,3.3,2.4,2.4
144,2.7,3.0,3.0,3.9,3.3,2.4,2.4,2.4
