,1,2,3,4,5,6,7,pre
0,5.4,5.7,4.5,5.7,5.1,4.5,5.4,6.0
1,5.7,4.5,5.7,5.1,4.5,5.4,6.0,6.9
2,4.5,5.7,5.1,4.5,5.4,6.0,6.9,6.9
3,5.7,5.1,4.5,5.4,6.0,6.9,6.9,6.9
4,5.1,4.5,5.4,6.0,6.9,6.9,6.9,6.6
5,4.5,5.4,6.0,6.9,6.9,6.9,6.6,7.8
6,5.4,6.0,6.9,6.9,6.9,6.6,7.8,7.8
7,6.0,6.9,6.9,6.9,6.6,7.8,7.8,6.9
8,6.9,6.9,6.9,6.6,7.8,7.8,6.9,7.8
9,6.9,6.9,6.6,7.8,7.8,6.9,7.8,6.6
10,6.9,6.6,7.8,7.8,6.9,7.8,6.6,6.3
11,6.6,7.8,7.8,6.9,7.8,6.6,6.3,4.8
12,7.8,7.8,6.9,7.8,6.6,6.3,4.8,6.6
13,7.8,6.9,7.8,6.6,6.3,4.8,6.6,6.6
14,6.9,7.8,6.6,6.3,4.8,6.6,6.6,6.3
15,7.8,6.6,6.3,4.8,6.6,6.6,6.3,5.7
16,6.6,6.3,4.8,6.6,6.6,6.3,5.7,5.7
17,6.3,4.8,6.6,6.6,6.3,5.7,5.7,4.2
18,4.8,6.6,6.6,6.3,5.7,5.7,4.2,5.1
19,6.6,6.6,6.3,5.7,5.7,4.2,5.1,5.7
20,6.6,6.3,5.7,5.7,4.2,5.1,5.7,4.5
21,6.3,5.7,5.7,4.2,5.1,5.7,4.5,4.5
22,5.7,5.7,4.2,5.1,5.7,4.5,4.5,3.6
23,5.7,4.2,5.1,5.7,4.5,4.5,3.6,3.6
24,4.2,5.1,5.7,4.5,4.5,3.6,3.6,1.2
25,5.1,5.7,4.5,4.5,3.6,3.6,1.2,1.5
26,5.7,4.5,4.5,3.6,3.6,1.2,1.5,2.7
27,4.5,4.5,3.6,3.6,1.2,1.5,2.7,4.5
28,4.5,3.6,3.6,1.2,1.5,2.7,4.5,4.8
29,3.6,3.6,1.2,1.5,2.7,4.5,4.8,3.6
30,3.6,1.2,1.5,2.7,4.5,4.8,3.6,4.8
31,1.2,1.5,2.7,4.5,4.8,3.6,4.8,6.6
32,1.5,2.7,4.5,4.8,3.6,4.8,6.6,6.3
33,2.7,4.5,4.8,3.6,4.8,6.6,6.3,6.9
34,4.5,4.8,3.6,4.8,6.6,6.3,6.9,7.5
35,4.8,3.6,4.8,6.6,6.3,6.9,7.5,7.2
36,3.6,4.8,6.6,6.3,6.9,7.5,7.2,7.2
37,4.8,6.6,6.3,6.9,7.5,7.2,7.2,7.5
38,6.6,6.3,6.9,7.5,7.2,7.2,7.5,7.2
39,6.3,6.9,7.5,7.2,7.2,7.5,7.2,6.9
40,6.9,7.5,7.2,7.2,7.5,7.2,6.9,7.5
41,7.5,7.2,7.2,7.5,7.2,6.9,7.5,8.1
42,7.2,7.2,7.5,7.2,6.9,7.5,8.1,8.1
43,7.2,7.5,7.2,6.9,7.5,8.1,8.1,7.8
44,7.5,7.2,6.9,7.5,8.1,8.1,7.8,6.9
45,7.2,6.9,7.5,8.1,8.1,7.8,6.9,5.7
46,6.9,7.5,8.1,8.1,7.8,6.9,5.7,5.4
47,7.5,8.1,8.1,7.8,6.9,5.7,5.4,5.7
48,8.1,8.1,7.8,6.9,5.7,5.4,5.7,6.0
