,1,2,3,4,5,6,7,pre
0,4.5,3.6,4.8,5.7,5.7,5.1678,4.2,6.3
1,3.6,4.8,5.7,5.7,5.1678,4.2,6.3,6.9
2,4.8,5.7,5.7,5.1678,4.2,6.3,6.9,5.7
3,5.7,5.7,5.1678,4.2,6.3,6.9,5.7,6.6
4,5.7,5.1678,4.2,6.3,6.9,5.7,6.6,5.7
5,5.1678,4.2,6.3,6.9,5.7,6.6,5.7,7.5
6,4.2,6.3,6.9,5.7,6.6,5.7,7.5,6.9
7,6.3,6.9,5.7,6.6,5.7,7.5,6.9,6.3
8,6.9,5.7,6.6,5.7,7.5,6.9,6.3,6.9
9,5.7,6.6,5.7,7.5,6.9,6.3,6.9,6.9
10,6.6,5.7,7.5,6.9,6.3,6.9,6.9,5.4
11,5.7,7.5,6.9,6.3,6.9,6.9,5.4,5.4
12,7.5,6.9,6.3,6.9,6.9,5.4,5.4,5.1
13,6.9,6.3,6.9,6.9,5.4,5.4,5.1,5.4
14,6.3,6.9,6.9,5.4,5.4,5.1,5.4,4.8
15,6.9,6.9,5.4,5.4,5.1,5.4,4.8,5.7
16,6.9,5.4,5.4,5.1,5.4,4.8,5.7,4.2
17,5.4,5.4,5.1,5.4,4.8,5.7,4.2,4.5
18,5.4,5.1,5.4,4.8,5.7,4.2,4.5,5.7
19,5.1,5.4,4.8,5.7,4.2,4.5,5.7,4.8
20,5.4,4.8,5.7,4.2,4.5,5.7,4.8,5.7
21,4.8,5.7,4.2,4.5,5.7,4.8,5.7,3.6
22,5.7,4.2,4.5,5.7,4.8,5.7,3.6,2.7
23,4.2,4.5,5.7,4.8,5.7,3.6,2.7,1.5
24,4.5,5.7,4.8,5.7,3.6,2.7,1.5,1.8
25,5.7,4.8,5.7,3.6,2.7,1.5,1.8,2.1
26,4.8,5.7,3.6,2.7,1.5,1.8,2.1,3.3
27,5.7,3.6,2.7,1.5,1.8,2.1,3.3,3.6
28,3.6,2.7,1.5,1.8,2.1,3.3,3.6,4.2
29,2.7,1.5,1.8,2.1,3.3,3.6,4.2,4.2
30,1.5,1.8,2.1,3.3,3.6,4.2,4.2,4.8
31,1.8,2.1,3.3,3.6,4.2,4.2,4.8,5.1
32,2.1,3.3,3.6,4.2,4.2,4.8,5.1,5.7
33,3.3,3.6,4.2,4.2,4.8,5.1,5.7,6.3
34,3.6,4.2,4.2,4.8,5.1,5.7,6.3,7.2
35,4.2,4.2,4.8,5.1,5.7,6.3,7.2,7.5
36,4.2,4.8,5.1,5.7,6.3,7.2,7.5,7.8
37,4.8,5.1,5.7,6.3,7.2,7.5,7.8,7.5
38,5.1,5.7,6.3,7.2,7.5,7.8,7.5,4.5
39,5.7,6.3,7.2,7.5,7.8,7.5,4.5,6.9
40,6.3,7.2,7.5,7.8,7.5,4.5,6.9,5.4
41,7.2,7.5,7.8,7.5,4.5,6.9,5.4,7.8
42,7.5,7.8,7.5,4.5,6.9,5.4,7.8,7.8
43,7.8,7.5,4.5,6.9,5.4,7.8,7.8,7.2
44,7.5,4.5,6.9,5.4,7.8,7.8,7.2,4.5
45,4.5,6.9,5.4,7.8,7.8,7.2,4.5,6.0
46,6.9,5.4,7.8,7.8,7.2,4.5,6.0,4.2
47,5.4,7.8,7.8,7.2,4.5,6.0,4.2,5.7
48,7.8,7.8,7.2,4.5,6.0,4.2,5.7,4.2
49,7.8,7.2,4.5,6.0,4.2,5.7,4.2,3.9
50,7.2,4.5,6.0,4.2,5.7,4.2,3.9,2.4
51,4.5,6.0,4.2,5.7,4.2,3.9,2.4,4.5
52,6.0,4.2,5.7,4.2,3.9,2.4,4.5,3.9
53,4.2,5.7,4.2,3.9,2.4,4.5,3.9,3.6
54,5.7,4.2,3.9,2.4,4.5,3.9,3.6,3.9
55,4.2,3.9,2.4,4.5,3.9,3.6,3.9,4.2
56,3.9,2.4,4.5,3.9,3.6,3.9,4.2,6.3
57,2.4,4.5,3.9,3.6,3.9,4.2,6.3,6.6
58,4.5,3.9,3.6,3.9,4.2,6.3,6.6,5.1
59,3.9,3.6,3.9,4.2,6.3,6.6,5.1,6.6
60,3.6,3.9,4.2,6.3,6.6,5.1,6.6,5.7
61,3.9,4.2,6.3,6.6,5.1,6.6,5.7,3.6
62,4.2,6.3,6.6,5.1,6.6,5.7,3.6,4.8
63,6.3,6.6,5.1,6.6,5.7,3.6,4.8,2.4
64,6.6,5.1,6.6,5.7,3.6,4.8,2.4,6.6
65,5.1,6.6,5.7,3.6,4.8,2.4,6.6,4.2
66,6.6,5.7,3.6,4.8,2.4,6.6,4.2,2.1
67,5.7,3.6,4.8,2.4,6.6,4.2,2.1,2.4
68,3.6,4.8,2.4,6.6,4.2,2.1,2.4,1.8
69,4.8,2.4,6.6,4.2,2.1,2.4,1.8,3.6
70,2.4,6.6,4.2,2.1,2.4,1.8,3.6,4.5
71,6.6,4.2,2.1,2.4,1.8,3.6,4.5,5.1
72,4.2,2.1,2.4,1.8,3.6,4.5,5.1,3.6
73,2.1,2.4,1.8,3.6,4.5,5.1,3.6,3.6
74,2.4,1.8,3.6,4.5,5.1,3.6,3.6,4.8
75,1.8,3.6,4.5,5.1,3.6,3.6,4.8,3.0
76,3.6,4.5,5.1,3.6,3.6,4.8,3.0,3.3
77,4.5,5.1,3.6,3.6,4.8,3.0,3.3,1.8
78,5.1,3.6,3.6,4.8,3.0,3.3,1.8,3.0
79,3.6,3.6,4.8,3.0,3.3,1.8,3.0,1.5
80,3.6,4.8,3.0,3.3,1.8,3.0,1.5,2.1
81,4.8,3.0,3.3,1.8,3.0,1.5,2.1,2.1
82,3.0,3.3,1.8,3.0,1.5,2.1,2.1,2.7
83,3.3,1.8,3.0,1.5,2.1,2.1,2.7,1.5
84,1.8,3.0,1.5,2.1,2.1,2.7,1.5,2.4
85,3.0,1.5,2.1,2.1,2.7,1.5,2.4,1.2
86,1.5,2.1,2.1,2.7,1.5,2.4,1.2,2.4
87,2.1,2.1,2.7,1.5,2.4,1.2,2.4,2.7
88,2.1,2.7,1.5,2.4,1.2,2.4,2.7,2.1
89,2.7,1.5,2.4,1.2,2.4,2.7,2.1,3.6
90,1.5,2.4,1.2,2.4,2.7,2.1,3.6,1.5
91,2.4,1.2,2.4,2.7,2.1,3.6,1.5,2.1698
92,1.2,2.4,2.7,2.1,3.6,1.5,2.1698,1.2
93,2.4,2.7,2.1,3.6,1.5,2.1698,1.2,1.2
94,2.7,2.1,3.6,1.5,2.1698,1.2,1.2,3.9
95,2.1,3.6,1.5,2.1698,1.2,1.2,3.9,2.4903
