,1,2,3,4,5,6,7,pre
0,5.1,5.7,5.4,5.4,5.4,4.8,4.5,6.6
1,5.7,5.4,5.4,5.4,4.8,4.5,6.6,6.6
2,5.4,5.4,5.4,4.8,4.5,6.6,6.6,6.9
3,5.4,5.4,4.8,4.5,6.6,6.6,6.9,7.2
4,5.4,4.8,4.5,6.6,6.6,6.9,7.2,7.2
5,4.8,4.5,6.6,6.6,6.9,7.2,7.2,9.0
6,4.5,6.6,6.6,6.9,7.2,7.2,9.0,7.2
7,6.6,6.6,6.9,7.2,7.2,9.0,7.2,7.5
8,6.6,6.9,7.2,7.2,9.0,7.2,7.5,6.9
9,6.9,7.2,7.2,9.0,7.2,7.5,6.9,6.6
10,7.2,7.2,9.0,7.2,7.5,6.9,6.6,6.3
11,7.2,9.0,7.2,7.5,6.9,6.6,6.3,4.8
12,9.0,7.2,7.5,6.9,6.6,6.3,4.8,6.0
13,7.2,7.5,6.9,6.6,6.3,4.8,6.0,5.7
14,7.5,6.9,6.6,6.3,4.8,6.0,5.7,6.3
15,6.9,6.6,6.3,4.8,6.0,5.7,6.3,5.1
16,6.6,6.3,4.8,6.0,5.7,6.3,5.1,3.9
17,6.3,4.8,6.0,5.7,6.3,5.1,3.9,5.4
18,4.8,6.0,5.7,6.3,5.1,3.9,5.4,6.3
19,6.0,5.7,6.3,5.1,3.9,5.4,6.3,4.8
20,5.7,6.3,5.1,3.9,5.4,6.3,4.8,4.5
21,6.3,5.1,3.9,5.4,6.3,4.8,4.5,4.2
22,5.1,3.9,5.4,6.3,4.8,4.5,4.2,3.0
23,3.9,5.4,6.3,4.8,4.5,4.2,3.0,2.5704
24,5.4,6.3,4.8,4.5,4.2,3.0,2.5704,1.5
25,6.3,4.8,4.5,4.2,3.0,2.5704,1.5,1.5
26,4.8,4.5,4.2,3.0,2.5704,1.5,1.5,3.0
27,4.5,4.2,3.0,2.5704,1.5,1.5,3.0,4.2
28,4.2,3.0,2.5704,1.5,1.5,3.0,4.2,4.2
29,3.0,2.5704,1.5,1.5,3.0,4.2,4.2,3.9
30,2.5704,1.5,1.5,3.0,4.2,4.2,3.9,4.7478
31,1.5,1.5,3.0,4.2,4.2,3.9,4.7478,6.6
32,1.5,3.0,4.2,4.2,3.9,4.7478,6.6,6.6
33,3.0,4.2,4.2,3.9,4.7478,6.6,6.6,6.9
34,4.2,4.2,3.9,4.7478,6.6,6.6,6.9,7.8
35,4.2,3.9,4.7478,6.6,6.6,6.9,7.8,7.8
36,3.9,4.7478,6.6,6.6,6.9,7.8,7.8,7.5
37,4.7478,6.6,6.6,6.9,7.8,7.8,7.5,7.2
38,6.6,6.6,6.9,7.8,7.8,7.5,7.2,7.2
39,6.6,6.9,7.8,7.8,7.5,7.2,7.2,6.3
40,6.9,7.8,7.8,7.5,7.2,7.2,6.3,8.4
41,7.8,7.8,7.5,7.2,7.2,6.3,8.4,8.1
42,7.8,7.5,7.2,7.2,6.3,8.4,8.1,7.5
43,7.5,7.2,7.2,6.3,8.4,8.1,7.5,8.1
44,7.2,7.2,6.3,8.4,8.1,7.5,8.1,6.3
45,7.2,6.3,8.4,8.1,7.5,8.1,6.3,6.3
46,6.3,8.4,8.1,7.5,8.1,6.3,6.3,5.4
47,8.4,8.1,7.5,8.1,6.3,6.3,5.4,5.1
48,8.1,7.5,8.1,6.3,6.3,5.4,5.1,5.7
49,7.5,8.1,6.3,6.3,5.4,5.1,5.7,4.8
50,8.1,6.3,6.3,5.4,5.1,5.7,4.8,4.2
51,6.3,6.3,5.4,5.1,5.7,4.8,4.2,4.2
52,6.3,5.4,5.1,5.7,4.8,4.2,4.2,5.7
53,5.4,5.1,5.7,4.8,4.2,4.2,5.7,4.8
54,5.1,5.7,4.8,4.2,4.2,5.7,4.8,3.3
55,5.7,4.8,4.2,4.2,5.7,4.8,3.3,6.3
56,4.8,4.2,4.2,5.7,4.8,3.3,6.3,6.0
57,4.2,4.2,5.7,4.8,3.3,6.3,6.0,6.6
58,4.2,5.7,4.8,3.3,6.3,6.0,6.6,5.1
59,5.7,4.8,3.3,6.3,6.0,6.6,5.1,7.2
60,4.8,3.3,6.3,6.0,6.6,5.1,7.2,5.4
61,3.3,6.3,6.0,6.6,5.1,7.2,5.4,5.4
62,6.3,6.0,6.6,5.1,7.2,5.4,5.4,4.5
63,6.0,6.6,5.1,7.2,5.4,5.4,4.5,5.4
64,6.6,5.1,7.2,5.4,5.4,4.5,5.4,6.6
65,5.1,7.2,5.4,5.4,4.5,5.4,6.6,3.9
66,7.2,5.4,5.4,4.5,5.4,6.6,3.9,2.1
