,1,2,3,4,5,6,7,pre
0,6.0,5.1,4.8,4.8,5.1,6.0,5.4,6.3
1,5.1,4.8,4.8,5.1,6.0,5.4,6.3,6.6
2,4.8,4.8,5.1,6.0,5.4,6.3,6.6,7.4828
3,4.8,5.1,6.0,5.4,6.3,6.6,7.4828,6.3
4,5.1,6.0,5.4,6.3,6.6,7.4828,6.3,6.9
5,6.0,5.4,6.3,6.6,7.4828,6.3,6.9,7.2
6,5.4,6.3,6.6,7.4828,6.3,6.9,7.2,6.3
7,6.3,6.6,7.4828,6.3,6.9,7.2,6.3,6.3
8,6.6,7.4828,6.3,6.9,7.2,6.3,6.3,7.5
9,7.4828,6.3,6.9,7.2,6.3,6.3,7.5,7.8
10,6.3,6.9,7.2,6.3,6.3,7.5,7.8,7.8
11,6.9,7.2,6.3,6.3,7.5,7.8,7.8,7.5
12,7.2,6.3,6.3,7.5,7.8,7.8,7.5,6.3
13,6.3,6.3,7.5,7.8,7.8,7.5,6.3,6.0
14,6.3,7.5,7.8,7.8,7.5,6.3,6.0,6.9
15,7.5,7.8,7.8,7.5,6.3,6.0,6.9,7.2
16,7.8,7.8,7.5,6.3,6.0,6.9,7.2,6.0
17,7.8,7.5,6.3,6.0,6.9,7.2,6.0,3.9
18,7.5,6.3,6.0,6.9,7.2,6.0,3.9,4.8
19,6.3,6.0,6.9,7.2,6.0,3.9,4.8,6.0
20,6.0,6.9,7.2,6.0,3.9,4.8,6.0,4.5
21,6.9,7.2,6.0,3.9,4.8,6.0,4.5,5.4
22,7.2,6.0,3.9,4.8,6.0,4.5,5.4,4.5
23,6.0,3.9,4.8,6.0,4.5,5.4,4.5,2.1
24,3.9,4.8,6.0,4.5,5.4,4.5,2.1,1.5
25,4.8,6.0,4.5,5.4,4.5,2.1,1.5,1.8
26,6.0,4.5,5.4,4.5,2.1,1.5,1.8,2.1
27,4.5,5.4,4.5,2.1,1.5,1.8,2.1,3.3
28,5.4,4.5,2.1,1.5,1.8,2.1,3.3,3.6
29,4.5,2.1,1.5,1.8,2.1,3.3,3.6,3.0
30,2.1,1.5,1.8,2.1,3.3,3.6,3.0,5.1
31,1.5,1.8,2.1,3.3,3.6,3.0,5.1,6.6
