,1,2,3,4,5,6,7,pre
0,6.0,6.0,4.8,6.0,6.0,5.4,6.3,6.9
1,6.0,4.8,6.0,6.0,5.4,6.3,6.9,6.0
2,4.8,6.0,6.0,5.4,6.3,6.9,6.0,6.9
3,6.0,6.0,5.4,6.3,6.9,6.0,6.9,7.5
4,6.0,5.4,6.3,6.9,6.0,6.9,7.5,7.2
5,5.4,6.3,6.9,6.0,6.9,7.5,7.2,7.8
6,6.3,6.9,6.0,6.9,7.5,7.2,7.8,8.1
7,6.9,6.0,6.9,7.5,7.2,7.8,8.1,8.7
8,6.0,6.9,7.5,7.2,7.8,8.1,8.7,7.8
9,6.9,7.5,7.2,7.8,8.1,8.7,7.8,7.2
10,7.5,7.2,7.8,8.1,8.7,7.8,7.2,7.8
11,7.2,7.8,8.1,8.7,7.8,7.2,7.8,6.9
12,7.8,8.1,8.7,7.8,7.2,7.8,6.9,6.0
13,8.1,8.7,7.8,7.2,7.8,6.9,6.0,6.6
14,8.7,7.8,7.2,7.8,6.9,6.0,6.6,6.6
15,7.8,7.2,7.8,6.9,6.0,6.6,6.6,5.7
16,7.2,7.8,6.9,6.0,6.6,6.6,5.7,6.3
17,7.8,6.9,6.0,6.6,6.6,5.7,6.3,4.5
18,6.9,6.0,6.6,6.6,5.7,6.3,4.5,6.9
19,6.0,6.6,6.6,5.7,6.3,4.5,6.9,6.6
20,6.6,6.6,5.7,6.3,4.5,6.9,6.6,5.7
21,6.6,5.7,6.3,4.5,6.9,6.6,5.7,6.6
22,5.7,6.3,4.5,6.9,6.6,5.7,6.6,3.6
23,6.3,4.5,6.9,6.6,5.7,6.6,3.6,2.1
24,4.5,6.9,6.6,5.7,6.6,3.6,2.1,1.5
25,6.9,6.6,5.7,6.6,3.6,2.1,1.5,3.6
26,6.6,5.7,6.6,3.6,2.1,1.5,3.6,3.6
27,5.7,6.6,3.6,2.1,1.5,3.6,3.6,3.3
28,6.6,3.6,2.1,1.5,3.6,3.6,3.3,3.6
29,3.6,2.1,1.5,3.6,3.6,3.3,3.6,3.9
30,2.1,1.5,3.6,3.6,3.3,3.6,3.9,4.2
31,1.5,3.6,3.6,3.3,3.6,3.9,4.2,7.2
32,3.6,3.6,3.3,3.6,3.9,4.2,7.2,6.3
33,3.6,3.3,3.6,3.9,4.2,7.2,6.3,7.2
34,3.3,3.6,3.9,4.2,7.2,6.3,7.2,7.2
35,3.6,3.9,4.2,7.2,6.3,7.2,7.2,8.4
36,3.9,4.2,7.2,6.3,7.2,7.2,8.4,7.2
37,4.2,7.2,6.3,7.2,7.2,8.4,7.2,6.9
38,7.2,6.3,7.2,7.2,8.4,7.2,6.9,7.8
39,6.3,7.2,7.2,8.4,7.2,6.9,7.8,6.6
40,7.2,7.2,8.4,7.2,6.9,7.8,6.6,7.8
41,7.2,8.4,7.2,6.9,7.8,6.6,7.8,8.1
42,8.4,7.2,6.9,7.8,6.6,7.8,8.1,8.4
43,7.2,6.9,7.8,6.6,7.8,8.1,8.4,8.7
44,6.9,7.8,6.6,7.8,8.1,8.4,8.7,8.1
45,7.8,6.6,7.8,8.1,8.4,8.7,8.1,6.6
46,6.6,7.8,8.1,8.4,8.7,8.1,6.6,6.0
47,7.8,8.1,8.4,8.7,8.1,6.6,6.0,6.0
48,8.1,8.4,8.7,8.1,6.6,6.0,6.0,5.7
49,8.4,8.7,8.1,6.6,6.0,6.0,5.7,6.0
50,8.7,8.1,6.6,6.0,6.0,5.7,6.0,4.8
51,8.1,6.6,6.0,6.0,5.7,6.0,4.8,6.6
52,6.6,6.0,6.0,5.7,6.0,4.8,6.6,6.0
53,6.0,6.0,5.7,6.0,4.8,6.6,6.0,5.4
54,6.0,5.7,6.0,4.8,6.6,6.0,5.4,5.1
55,5.7,6.0,4.8,6.6,6.0,5.4,5.1,5.4
56,6.0,4.8,6.6,6.0,5.4,5.1,5.4,6.6
57,4.8,6.6,6.0,5.4,5.1,5.4,6.6,7.5
58,6.6,6.0,5.4,5.1,5.4,6.6,7.5,5.1
59,6.0,5.4,5.1,5.4,6.6,7.5,5.1,6.3
60,5.4,5.1,5.4,6.6,7.5,5.1,6.3,6.6
61,5.1,5.4,6.6,7.5,5.1,6.3,6.6,5.4
62,5.4,6.6,7.5,5.1,6.3,6.6,5.4,5.7
63,6.6,7.5,5.1,6.3,6.6,5.4,5.7,5.1
64,7.5,5.1,6.3,6.6,5.4,5.7,5.1,7.5
65,5.1,6.3,6.6,5.4,5.7,5.1,7.5,6.3
66,6.3,6.6,5.4,5.7,5.1,7.5,6.3,3.6
67,6.6,5.4,5.7,5.1,7.5,6.3,3.6,4.2
68,5.4,5.7,5.1,7.5,6.3,3.6,4.2,3.6
69,5.7,5.1,7.5,6.3,3.6,4.2,3.6,3.6
70,5.1,7.5,6.3,3.6,4.2,3.6,3.6,3.3
71,7.5,6.3,3.6,4.2,3.6,3.6,3.3,5.7
72,6.3,3.6,4.2,3.6,3.6,3.3,5.7,5.5058
73,3.6,4.2,3.6,3.6,3.3,5.7,5.5058,6.3
74,4.2,3.6,3.6,3.3,5.7,5.5058,6.3,5.4
75,3.6,3.6,3.3,5.7,5.5058,6.3,5.4,5.4
76,3.6,3.3,5.7,5.5058,6.3,5.4,5.4,5.1
77,3.3,5.7,5.5058,6.3,5.4,5.4,5.1,3.3
78,5.7,5.5058,6.3,5.4,5.4,5.1,3.3,3.6
79,5.5058,6.3,5.4,5.4,5.1,3.3,3.6,3.9
80,6.3,5.4,5.4,5.1,3.3,3.6,3.9,2.1
81,5.4,5.4,5.1,3.3,3.6,3.9,2.1,2.4
82,5.4,5.1,3.3,3.6,3.9,2.1,2.4,4.2
83,5.1,3.3,3.6,3.9,2.1,2.4,4.2,3.3
84,3.3,3.6,3.9,2.1,2.4,4.2,3.3,3.3
85,3.6,3.9,2.1,2.4,4.2,3.3,3.3,2.1
86,3.9,2.1,2.4,4.2,3.3,3.3,2.1,4.8
87,2.1,2.4,4.2,3.3,3.3,2.1,4.8,2.7
88,2.4,4.2,3.3,3.3,2.1,4.8,2.7,3.3
89,4.2,3.3,3.3,2.1,4.8,2.7,3.3,3.0
90,3.3,3.3,2.1,4.8,2.7,3.3,3.0,3.9
91,3.3,2.1,4.8,2.7,3.3,3.0,3.9,2.4672
92,2.1,4.8,2.7,3.3,3.0,3.9,2.4672,2.1
93,4.8,2.7,3.3,3.0,3.9,2.4672,2.1,3.0
94,2.7,3.3,3.0,3.9,2.4672,2.1,3.0,5.1
