,1,2,3,4,5,6,7,pre
0,5.7,6.3,5.4,5.4,6.6,4.8,5.1,6.6
1,6.3,5.4,5.4,6.6,4.8,5.1,6.6,6.6
2,5.4,5.4,6.6,4.8,5.1,6.6,6.6,6.9
3,5.4,6.6,4.8,5.1,6.6,6.6,6.9,6.6
4,6.6,4.8,5.1,6.6,6.6,6.9,6.6,7.2
5,4.8,5.1,6.6,6.6,6.9,6.6,7.2,7.8
6,5.1,6.6,6.6,6.9,6.6,7.2,7.8,7.2
7,6.6,6.6,6.9,6.6,7.2,7.8,7.2,7.8
8,6.6,6.9,6.6,7.2,7.8,7.2,7.8,6.6
9,6.9,6.6,7.2,7.8,7.2,7.8,6.6,7.5
10,6.6,7.2,7.8,7.2,7.8,6.6,7.5,6.9
11,7.2,7.8,7.2,7.8,6.6,7.5,6.9,6.0
12,7.8,7.2,7.8,6.6,7.5,6.9,6.0,6.6
13,7.2,7.8,6.6,7.5,6.9,6.0,6.6,6.6
14,7.8,6.6,7.5,6.9,6.0,6.6,6.6,6.0
15,6.6,7.5,6.9,6.0,6.6,6.6,6.0,7.2
16,7.5,6.9,6.0,6.6,6.6,6.0,7.2,5.1
17,6.9,6.0,6.6,6.6,6.0,7.2,5.1,6.0
18,6.0,6.6,6.6,6.0,7.2,5.1,6.0,6.3
19,6.6,6.6,6.0,7.2,5.1,6.0,6.3,4.8
20,6.6,6.0,7.2,5.1,6.0,6.3,4.8,6.6
21,6.0,7.2,5.1,6.0,6.3,4.8,6.6,3.9
22,7.2,5.1,6.0,6.3,4.8,6.6,3.9,3.3
23,5.1,6.0,6.3,4.8,6.6,3.9,3.3,2.4
24,6.0,6.3,4.8,6.6,3.9,3.3,2.4,2.1
25,6.3,4.8,6.6,3.9,3.3,2.4,2.1,2.4
26,4.8,6.6,3.9,3.3,2.4,2.1,2.4,3.9
27,6.6,3.9,3.3,2.4,2.1,2.4,3.9,3.9
28,3.9,3.3,2.4,2.1,2.4,3.9,3.9,5.1
29,3.3,2.4,2.1,2.4,3.9,3.9,5.1,5.1
30,2.4,2.1,2.4,3.9,3.9,5.1,5.1,5.1
31,2.1,2.4,3.9,3.9,5.1,5.1,5.1,6.6
32,2.4,3.9,3.9,5.1,5.1,5.1,6.6,6.3
33,3.9,3.9,5.1,5.1,5.1,6.6,6.3,6.9
34,3.9,5.1,5.1,5.1,6.6,6.3,6.9,7.2
35,5.1,5.1,5.1,6.6,6.3,6.9,7.2,8.4
36,5.1,5.1,6.6,6.3,6.9,7.2,8.4,6.6
37,5.1,6.6,6.3,6.9,7.2,8.4,6.6,8.1
38,6.6,6.3,6.9,7.2,8.4,6.6,8.1,7.2
39,6.3,6.9,7.2,8.4,6.6,8.1,7.2,6.9
40,6.9,7.2,8.4,6.6,8.1,7.2,6.9,7.5
41,7.2,8.4,6.6,8.1,7.2,6.9,7.5,8.1
42,8.4,6.6,8.1,7.2,6.9,7.5,8.1,8.4
43,6.6,8.1,7.2,6.9,7.5,8.1,8.4,7.8
44,8.1,7.2,6.9,7.5,8.1,8.4,7.8,7.5
45,7.2,6.9,7.5,8.1,8.4,7.8,7.5,7.2
46,6.9,7.5,8.1,8.4,7.8,7.5,7.2,6.0
47,7.5,8.1,8.4,7.8,7.5,7.2,6.0,5.7
48,8.1,8.4,7.8,7.5,7.2,6.0,5.7,5.4
49,8.4,7.8,7.5,7.2,6.0,5.7,5.4,6.0
50,7.8,7.5,7.2,6.0,5.7,5.4,6.0,4.2
51,7.5,7.2,6.0,5.7,5.4,6.0,4.2,5.4
52,7.2,6.0,5.7,5.4,6.0,4.2,5.4,6.0
53,6.0,5.7,5.4,6.0,4.2,5.4,6.0,5.7
54,5.7,5.4,6.0,4.2,5.4,6.0,5.7,5.1
55,5.4,6.0,4.2,5.4,6.0,5.7,5.1,5.7
56,6.0,4.2,5.4,6.0,5.7,5.1,5.7,6.6
57,4.2,5.4,6.0,5.7,5.1,5.7,6.6,7.8
58,5.4,6.0,5.7,5.1,5.7,6.6,7.8,6.0
59,6.0,5.7,5.1,5.7,6.6,7.8,6.0,5.4
60,5.7,5.1,5.7,6.6,7.8,6.0,5.4,6.0
61,5.1,5.7,6.6,7.8,6.0,5.4,6.0,5.4
62,5.7,6.6,7.8,6.0,5.4,6.0,5.4,5.4
63,6.6,7.8,6.0,5.4,6.0,5.4,5.4,5.7
64,7.8,6.0,5.4,6.0,5.4,5.4,5.7,7.2
65,6.0,5.4,6.0,5.4,5.4,5.7,7.2,5.1
66,5.4,6.0,5.4,5.4,5.7,7.2,5.1,4.2
67,6.0,5.4,5.4,5.7,7.2,5.1,4.2,3.3
68,5.4,5.4,5.7,7.2,5.1,4.2,3.3,2.1
69,5.4,5.7,7.2,5.1,4.2,3.3,2.1,3.3
70,5.7,7.2,5.1,4.2,3.3,2.1,3.3,3.9677
71,7.2,5.1,4.2,3.3,2.1,3.3,3.9677,4.8
72,5.1,4.2,3.3,2.1,3.3,3.9677,4.8,5.7
73,4.2,3.3,2.1,3.3,3.9677,4.8,5.7,4.5
74,3.3,2.1,3.3,3.9677,4.8,5.7,4.5,5.4
75,2.1,3.3,3.9677,4.8,5.7,4.5,5.4,4.2
76,3.3,3.9677,4.8,5.7,4.5,5.4,4.2,3.3
77,3.9677,4.8,5.7,4.5,5.4,4.2,3.3,2.1
78,4.8,5.7,4.5,5.4,4.2,3.3,2.1,3.9
79,5.7,4.5,5.4,4.2,3.3,2.1,3.9,1.5
80,4.5,5.4,4.2,3.3,2.1,3.9,1.5,1.5
81,5.4,4.2,3.3,2.1,3.9,1.5,1.5,2.7
82,4.2,3.3,2.1,3.9,1.5,1.5,2.7,3.3
83,3.3,2.1,3.9,1.5,1.5,2.7,3.3,3.0
84,2.1,3.9,1.5,1.5,2.7,3.3,3.0,2.1
85,3.9,1.5,1.5,2.7,3.3,3.0,2.1,2.7
86,1.5,1.5,2.7,3.3,3.0,2.1,2.7,3.0
87,1.5,2.7,3.3,3.0,2.1,2.7,3.0,3.9
88,2.7,3.3,3.0,2.1,2.7,3.0,3.9,2.7
89,3.3,3.0,2.1,2.7,3.0,3.9,2.7,3.0
