,1,2,3,4,5,6,7,pre
0,6.6,6.0,6.0,5.1,6.0,6.0,6.3,5.1
1,6.0,6.0,5.1,6.0,6.0,6.3,5.1,6.0
2,6.0,5.1,6.0,6.0,6.3,5.1,6.0,7.2
3,5.1,6.0,6.0,6.3,5.1,6.0,7.2,6.9
4,6.0,6.0,6.3,5.1,6.0,7.2,6.9,7.2
5,6.0,6.3,5.1,6.0,7.2,6.9,7.2,7.5
6,6.3,5.1,6.0,7.2,6.9,7.2,7.5,8.1
7,5.1,6.0,7.2,6.9,7.2,7.5,8.1,7.2
8,6.0,7.2,6.9,7.2,7.5,8.1,7.2,7.8
9,7.2,6.9,7.2,7.5,8.1,7.2,7.8,8.1
10,6.9,7.2,7.5,8.1,7.2,7.8,8.1,7.8
11,7.2,7.5,8.1,7.2,7.8,8.1,7.8,8.1
12,7.5,8.1,7.2,7.8,8.1,7.8,8.1,5.7
13,8.1,7.2,7.8,8.1,7.8,8.1,5.7,6.3
14,7.2,7.8,8.1,7.8,8.1,5.7,6.3,6.6
15,7.8,8.1,7.8,8.1,5.7,6.3,6.6,7.8
16,8.1,7.8,8.1,5.7,6.3,6.6,7.8,7.8
17,7.8,8.1,5.7,6.3,6.6,7.8,7.8,3.9
18,8.1,5.7,6.3,6.6,7.8,7.8,3.9,5.7
19,5.7,6.3,6.6,7.8,7.8,3.9,5.7,6.3
20,6.3,6.6,7.8,7.8,3.9,5.7,6.3,5.7
21,6.6,7.8,7.8,3.9,5.7,6.3,5.7,4.8
22,7.8,7.8,3.9,5.7,6.3,5.7,4.8,4.8
23,7.8,3.9,5.7,6.3,5.7,4.8,4.8,2.7
24,3.9,5.7,6.3,5.7,4.8,4.8,2.7,2.4
25,5.7,6.3,5.7,4.8,4.8,2.7,2.4,2.1
26,6.3,5.7,4.8,4.8,2.7,2.4,2.1,1.8
27,5.7,4.8,4.8,2.7,2.4,2.1,1.8,3.6
28,4.8,4.8,2.7,2.4,2.1,1.8,3.6,4.2
29,4.8,2.7,2.4,2.1,1.8,3.6,4.2,2.7
30,2.7,2.4,2.1,1.8,3.6,4.2,2.7,3.9
31,2.4,2.1,1.8,3.6,4.2,2.7,3.9,8.1
32,2.1,1.8,3.6,4.2,2.7,3.9,8.1,6.6
33,1.8,3.6,4.2,2.7,3.9,8.1,6.6,7.4569
34,3.6,4.2,2.7,3.9,8.1,6.6,7.4569,7.2
35,4.2,2.7,3.9,8.1,6.6,7.4569,7.2,8.1
36,2.7,3.9,8.1,6.6,7.4569,7.2,8.1,8.7
37,3.9,8.1,6.6,7.4569,7.2,8.1,8.7,9.0
38,8.1,6.6,7.4569,7.2,8.1,8.7,9.0,9.6
39,6.6,7.4569,7.2,8.1,8.7,9.0,9.6,8.4
40,7.4569,7.2,8.1,8.7,9.0,9.6,8.4,8.1
41,7.2,8.1,8.7,9.0,9.6,8.4,8.1,7.8
42,8.1,8.7,9.0,9.6,8.4,8.1,7.8,8.4
43,8.7,9.0,9.6,8.4,8.1,7.8,8.4,8.7
44,9.0,9.6,8.4,8.1,7.8,8.4,8.7,8.1
45,9.6,8.4,8.1,7.8,8.4,8.7,8.1,8.7
46,8.4,8.1,7.8,8.4,8.7,8.1,8.7,8.1
47,8.1,7.8,8.4,8.7,8.1,8.7,8.1,5.7
48,7.8,8.4,8.7,8.1,8.7,8.1,5.7,6.3
49,8.4,8.7,8.1,8.7,8.1,5.7,6.3,4.5
50,8.7,8.1,8.7,8.1,5.7,6.3,4.5,4.8
51,8.1,8.7,8.1,5.7,6.3,4.5,4.8,3.3
52,8.7,8.1,5.7,6.3,4.5,4.8,3.3,4.5
53,8.1,5.7,6.3,4.5,4.8,3.3,4.5,7.2
54,5.7,6.3,4.5,4.8,3.3,4.5,7.2,5.4
55,6.3,4.5,4.8,3.3,4.5,7.2,5.4,4.5
56,4.5,4.8,3.3,4.5,7.2,5.4,4.5,5.1
57,4.8,3.3,4.5,7.2,5.4,4.5,5.1,6.6
58,3.3,4.5,7.2,5.4,4.5,5.1,6.6,7.2
59,4.5,7.2,5.4,4.5,5.1,6.6,7.2,6.3
60,7.2,5.4,4.5,5.1,6.6,7.2,6.3,6.9
61,5.4,4.5,5.1,6.6,7.2,6.3,6.9,6.0
62,4.5,5.1,6.6,7.2,6.3,6.9,6.0,4.8
63,5.1,6.6,7.2,6.3,6.9,6.0,4.8,3.3
64,6.6,7.2,6.3,6.9,6.0,4.8,3.3,6.9
65,7.2,6.3,6.9,6.0,4.8,3.3,6.9,7.2
66,6.3,6.9,6.0,4.8,3.3,6.9,7.2,3.8301
67,6.9,6.0,4.8,3.3,6.9,7.2,3.8301,3.4402
68,6.0,4.8,3.3,6.9,7.2,3.8301,3.4402,4.5
69,4.8,3.3,6.9,7.2,3.8301,3.4402,4.5,3.0
70,3.3,6.9,7.2,3.8301,3.4402,4.5,3.0,3.9
71,6.9,7.2,3.8301,3.4402,4.5,3.0,3.9,4.9565
72,7.2,3.8301,3.4402,4.5,3.0,3.9,4.9565,5.7
73,3.8301,3.4402,4.5,3.0,3.9,4.9565,5.7,6.3
74,3.4402,4.5,3.0,3.9,4.9565,5.7,6.3,4.8
75,4.5,3.0,3.9,4.9565,5.7,6.3,4.8,3.9
76,3.0,3.9,4.9565,5.7,6.3,4.8,3.9,3.6
77,3.9,4.9565,5.7,6.3,4.8,3.9,3.6,4.2
78,4.9565,5.7,6.3,4.8,3.9,3.6,4.2,4.2
79,5.7,6.3,4.8,3.9,3.6,4.2,4.2,3.6
80,6.3,4.8,3.9,3.6,4.2,4.2,3.6,3.3
81,4.8,3.9,3.6,4.2,4.2,3.6,3.3,2.4
82,3.9,3.6,4.2,4.2,3.6,3.3,2.4,3.3
83,3.6,4.2,4.2,3.6,3.3,2.4,3.3,3.6
84,4.2,4.2,3.6,3.3,2.4,3.3,3.6,1.8
85,4.2,3.6,3.3,2.4,3.3,3.6,1.8,2.7
86,3.6,3.3,2.4,3.3,3.6,1.8,2.7,2.1
87,3.3,2.4,3.3,3.6,1.8,2.7,2.1,3.6
88,2.4,3.3,3.6,1.8,2.7,2.1,3.6,5.7
89,3.3,3.6,1.8,2.7,2.1,3.6,5.7,2.7
90,3.6,1.8,2.7,2.1,3.6,5.7,2.7,2.7
91,1.8,2.7,2.1,3.6,5.7,2.7,2.7,2.0915
92,2.7,2.1,3.6,5.7,2.7,2.7,2.0915,2.7
93,2.1,3.6,5.7,2.7,2.7,2.0915,2.7,2.7
94,3.6,5.7,2.7,2.7,2.0915,2.7,2.7,2.1
95,5.7,2.7,2.7,2.0915,2.7,2.7,2.1,1.8
96,2.7,2.7,2.0915,2.7,2.7,2.1,1.8,2.4
97,2.7,2.0915,2.7,2.7,2.1,1.8,2.4,2.4
98,2.0915,2.7,2.7,2.1,1.8,2.4,2.4,2.7
99,2.7,2.7,2.1,1.8,2.4,2.4,2.7,1.5
100,2.7,2.1,1.8,2.4,2.4,2.7,1.5,1.5
101,2.1,1.8,2.4,2.4,2.7,1.5,1.5,2.4
102,1.8,2.4,2.4,2.7,1.5,1.5,2.4,3.9
103,2.4,2.4,2.7,1.5,1.5,2.4,3.9,1.8
104,2.4,2.7,1.5,1.5,2.4,3.9,1.8,3.0
105,2.7,1.5,1.5,2.4,3.9,1.8,3.0,3.0
106,1.5,1.5,2.4,3.9,1.8,3.0,3.0,1.8
107,1.5,2.4,3.9,1.8,3.0,3.0,1.8,2.1
108,2.4,3.9,1.8,3.0,3.0,1.8,2.1,2.1
109,3.9,1.8,3.0,3.0,1.8,2.1,2.1,2.1
110,1.8,3.0,3.0,1.8,2.1,2.1,2.1,2.1
111,3.0,3.0,1.8,2.1,2.1,2.1,2.1,2.1
112,3.0,1.8,2.1,2.1,2.1,2.1,2.1,1.8
113,1.8,2.1,2.1,2.1,2.1,2.1,1.8,1.5
114,2.1,2.1,2.1,2.1,2.1,1.8,1.5,0.9
115,2.1,2.1,2.1,2.1,1.8,1.5,0.9,2.4
116,2.1,2.1,2.1,1.8,1.5,0.9,2.4,1.2
117,2.1,2.1,1.8,1.5,0.9,2.4,1.2,1.8
118,2.1,1.8,1.5,0.9,2.4,1.2,1.8,3.0
119,1.8,1.5,0.9,2.4,1.2,1.8,3.0,1.2
120,1.5,0.9,2.4,1.2,1.8,3.0,1.2,1.556
121,0.9,2.4,1.2,1.8,3.0,1.2,1.556,2.4
122,2.4,1.2,1.8,3.0,1.2,1.556,2.4,1.2
123,1.2,1.8,3.0,1.2,1.556,2.4,1.2,1.5
124,1.8,3.0,1.2,1.556,2.4,1.2,1.5,1.8
125,3.0,1.2,1.556,2.4,1.2,1.5,1.8,1.8
126,1.2,1.556,2.4,1.2,1.5,1.8,1.8,2.4
127,1.556,2.4,1.2,1.5,1.8,1.8,2.4,1.2
128,2.4,1.2,1.5,1.8,1.8,2.4,1.2,0.9
129,1.2,1.5,1.8,1.8,2.4,1.2,0.9,2.7
130,1.5,1.8,1.8,2.4,1.2,0.9,2.7,1.2
131,1.8,1.8,2.4,1.2,0.9,2.7,1.2,1.8
132,1.8,2.4,1.2,0.9,2.7,1.2,1.8,1.2
133,2.4,1.2,0.9,2.7,1.2,1.8,1.2,2.7
134,1.2,0.9,2.7,1.2,1.8,1.2,2.7,1.2
135,0.9,2.7,1.2,1.8,1.2,2.7,1.2,1.2
136,2.7,1.2,1.8,1.2,2.7,1.2,1.2,0.9
137,1.2,1.8,1.2,2.7,1.2,1.2,0.9,1.2
138,1.8,1.2,2.7,1.2,1.2,0.9,1.2,1.5
139,1.2,2.7,1.2,1.2,0.9,1.2,1.5,1.5
140,2.7,1.2,1.2,0.9,1.2,1.5,1.5,1.5
141,1.2,1.2,0.9,1.2,1.5,1.5,1.5,1.8
142,1.2,0.9,1.2,1.5,1.5,1.5,1.8,2.1
143,0.9,1.2,1.5,1.5,1.5,1.8,2.1,1.2
144,1.2,1.5,1.5,1.5,1.8,2.1,1.2,1.5
145,1.5,1.5,1.5,1.8,2.1,1.2,1.5,2.1
146,1.5,1.5,1.8,2.1,1.2,1.5,2.1,1.2
147,1.5,1.8,2.1,1.2,1.5,2.1,1.2,1.2
148,1.8,2.1,1.2,1.5,2.1,1.2,1.2,2.4
149,2.1,1.2,1.5,2.1,1.2,1.2,2.4,2.4
150,1.2,1.5,2.1,1.2,1.2,2.4,2.4,1.5
151,1.5,2.1,1.2,1.2,2.4,2.4,1.5,1.8
152,2.1,1.2,1.2,2.4,2.4,1.5,1.8,1.5
153,1.2,1.2,2.4,2.4,1.5,1.8,1.5,1.5
154,1.2,2.4,2.4,1.5,1.8,1.5,1.5,1.2
155,2.4,2.4,1.5,1.8,1.5,1.5,1.2,1.5
156,2.4,1.5,1.8,1.5,1.5,1.2,1.5,1.5
157,1.5,1.8,1.5,1.5,1.2,1.5,1.5,2.1
158,1.8,1.5,1.5,1.2,1.5,1.5,2.1,2.1
159,1.5,1.5,1.2,1.5,1.5,2.1,2.1,3.0
160,1.5,1.2,1.5,1.5,2.1,2.1,3.0,1.8
161,1.2,1.5,1.5,2.1,2.1,3.0,1.8,2.7
162,1.5,1.5,2.1,2.1,3.0,1.8,2.7,1.2
163,1.5,2.1,2.1,3.0,1.8,2.7,1.2,1.5
164,2.1,2.1,3.0,1.8,2.7,1.2,1.5,2.4
165,2.1,3.0,1.8,2.7,1.2,1.5,2.4,1.7303
166,3.0,1.8,2.7,1.2,1.5,2.4,1.7303,1.5
167,1.8,2.7,1.2,1.5,2.4,1.7303,1.5,1.8
168,2.7,1.2,1.5,2.4,1.7303,1.5,1.8,2.7
169,1.2,1.5,2.4,1.7303,1.5,1.8,2.7,1.5
170,1.5,2.4,1.7303,1.5,1.8,2.7,1.5,1.5
171,2.4,1.7303,1.5,1.8,2.7,1.5,1.5,2.1259
172,1.7303,1.5,1.8,2.7,1.5,1.5,2.1259,1.5
173,1.5,1.8,2.7,1.5,1.5,2.1259,1.5,1.8
174,1.8,2.7,1.5,1.5,2.1259,1.5,1.8,1.2
175,2.7,1.5,1.5,2.1259,1.5,1.8,1.2,2.1802
176,1.5,1.5,2.1259,1.5,1.8,1.2,2.1802,1.8
177,1.5,2.1259,1.5,1.8,1.2,2.1802,1.8,2.3802
178,2.1259,1.5,1.8,1.2,2.1802,1.8,2.3802,1.5
179,1.5,1.8,1.2,2.1802,1.8,2.3802,1.5,2.7
180,1.8,1.2,2.1802,1.8,2.3802,1.5,2.7,1.5
181,1.2,2.1802,1.8,2.3802,1.5,2.7,1.5,2.1
182,2.1802,1.8,2.3802,1.5,2.7,1.5,2.1,2.1
183,1.8,2.3802,1.5,2.7,1.5,2.1,2.1,3.9
184,2.3802,1.5,2.7,1.5,2.1,2.1,3.9,4.5
