,1,2,3,4,5,6,7,pre
0,6.6,5.1,4.8,4.5,6.3,5.1,4.5,6.3
1,5.1,4.8,4.5,6.3,5.1,4.5,6.3,6.9
2,4.8,4.5,6.3,5.1,4.5,6.3,6.9,6.3
3,4.5,6.3,5.1,4.5,6.3,6.9,6.3,5.4
4,6.3,5.1,4.5,6.3,6.9,6.3,5.4,5.1
5,5.1,4.5,6.3,6.9,6.3,5.4,5.1,6.6
6,4.5,6.3,6.9,6.3,5.4,5.1,6.6,5.4
7,6.3,6.9,6.3,5.4,5.1,6.6,5.4,5.7
8,6.9,6.3,5.4,5.1,6.6,5.4,5.7,5.1
9,6.3,5.4,5.1,6.6,5.4,5.7,5.1,6.3
10,5.4,5.1,6.6,5.4,5.7,5.1,6.3,6.0
11,5.1,6.6,5.4,5.7,5.1,6.3,6.0,6.0
12,6.6,5.4,5.7,5.1,6.3,6.0,6.0,5.4
13,5.4,5.7,5.1,6.3,6.0,6.0,5.4,7.5
14,5.7,5.1,6.3,6.0,6.0,5.4,7.5,7.2
15,5.1,6.3,6.0,6.0,5.4,7.5,7.2,6.0
16,6.3,6.0,6.0,5.4,7.5,7.2,6.0,4.8
17,6.0,6.0,5.4,7.5,7.2,6.0,4.8,3.9
18,6.0,5.4,7.5,7.2,6.0,4.8,3.9,5.1
19,5.4,7.5,7.2,6.0,4.8,3.9,5.1,3.6
20,7.5,7.2,6.0,4.8,3.9,5.1,3.6,4.5
21,7.2,6.0,4.8,3.9,5.1,3.6,4.5,3.0
22,6.0,4.8,3.9,5.1,3.6,4.5,3.0,2.1
23,4.8,3.9,5.1,3.6,4.5,3.0,2.1,2.4
24,3.9,5.1,3.6,4.5,3.0,2.1,2.4,2.7
25,5.1,3.6,4.5,3.0,2.1,2.4,2.7,2.4
26,3.6,4.5,3.0,2.1,2.4,2.7,2.4,2.7
27,4.5,3.0,2.1,2.4,2.7,2.4,2.7,2.4
28,3.0,2.1,2.4,2.7,2.4,2.7,2.4,3.9
29,2.1,2.4,2.7,2.4,2.7,2.4,3.9,2.1
30,2.4,2.7,2.4,2.7,2.4,3.9,2.1,4.5
31,2.7,2.4,2.7,2.4,3.9,2.1,4.5,6.7076
32,2.4,2.7,2.4,3.9,2.1,4.5,6.7076,6.3
33,2.7,2.4,3.9,2.1,4.5,6.7076,6.3,7.8
34,2.4,3.9,2.1,4.5,6.7076,6.3,7.8,8.1
35,3.9,2.1,4.5,6.7076,6.3,7.8,8.1,6.9
36,2.1,4.5,6.7076,6.3,7.8,8.1,6.9,6.3
37,4.5,6.7076,6.3,7.8,8.1,6.9,6.3,6.3
38,6.7076,6.3,7.8,8.1,6.9,6.3,6.3,4.2
39,6.3,7.8,8.1,6.9,6.3,6.3,4.2,5.4
40,7.8,8.1,6.9,6.3,6.3,4.2,5.4,5.7
41,8.1,6.9,6.3,6.3,4.2,5.4,5.7,6.6
42,6.9,6.3,6.3,4.2,5.4,5.7,6.6,6.9
43,6.3,6.3,4.2,5.4,5.7,6.6,6.9,6.0
44,6.3,4.2,5.4,5.7,6.6,6.9,6.0,5.1
45,4.2,5.4,5.7,6.6,6.9,6.0,5.1,5.4
46,5.4,5.7,6.6,6.9,6.0,5.1,5.4,5.7
47,5.7,6.6,6.9,6.0,5.1,5.4,5.7,5.7
48,6.6,6.9,6.0,5.1,5.4,5.7,5.7,5.7
49,6.9,6.0,5.1,5.4,5.7,5.7,5.7,5.7
50,6.0,5.1,5.4,5.7,5.7,5.7,5.7,4.5
51,5.1,5.4,5.7,5.7,5.7,5.7,4.5,6.0
52,5.4,5.7,5.7,5.7,5.7,4.5,6.0,6.0
53,5.7,5.7,5.7,5.7,4.5,6.0,6.0,5.4
54,5.7,5.7,5.7,4.5,6.0,6.0,5.4,4.2
55,5.7,5.7,4.5,6.0,6.0,5.4,4.2,5.4
56,5.7,4.5,6.0,6.0,5.4,4.2,5.4,5.7
57,4.5,6.0,6.0,5.4,4.2,5.4,5.7,6.0
58,6.0,6.0,5.4,4.2,5.4,5.7,6.0,4.5
59,6.0,5.4,4.2,5.4,5.7,6.0,4.5,5.7
60,5.4,4.2,5.4,5.7,6.0,4.5,5.7,4.2
61,4.2,5.4,5.7,6.0,4.5,5.7,4.2,3.3
62,5.4,5.7,6.0,4.5,5.7,4.2,3.3,4.5
63,5.7,6.0,4.5,5.7,4.2,3.3,4.5,2.4
64,6.0,4.5,5.7,4.2,3.3,4.5,2.4,5.4
65,4.5,5.7,4.2,3.3,4.5,2.4,5.4,3.3
66,5.7,4.2,3.3,4.5,2.4,5.4,3.3,3.0
67,4.2,3.3,4.5,2.4,5.4,3.3,3.0,2.7
68,3.3,4.5,2.4,5.4,3.3,3.0,2.7,2.7
69,4.5,2.4,5.4,3.3,3.0,2.7,2.7,2.4
70,2.4,5.4,3.3,3.0,2.7,2.7,2.4,3.9
71,5.4,3.3,3.0,2.7,2.7,2.4,3.9,5.7
72,3.3,3.0,2.7,2.7,2.4,3.9,5.7,3.6
73,3.0,2.7,2.7,2.4,3.9,5.7,3.6,2.4
74,2.7,2.7,2.4,3.9,5.7,3.6,2.4,3.6
75,2.7,2.4,3.9,5.7,3.6,2.4,3.6,2.7
76,2.4,3.9,5.7,3.6,2.4,3.6,2.7,2.7
77,3.9,5.7,3.6,2.4,3.6,2.7,2.7,1.2
78,5.7,3.6,2.4,3.6,2.7,2.7,1.2,3.3
79,3.6,2.4,3.6,2.7,2.7,1.2,3.3,1.8
80,2.4,3.6,2.7,2.7,1.2,3.3,1.8,1.5
81,3.6,2.7,2.7,1.2,3.3,1.8,1.5,3.3
82,2.7,2.7,1.2,3.3,1.8,1.5,3.3,3.6
83,2.7,1.2,3.3,1.8,1.5,3.3,3.6,1.2
84,1.2,3.3,1.8,1.5,3.3,3.6,1.2,1.2
85,3.3,1.8,1.5,3.3,3.6,1.2,1.2,1.2
86,1.8,1.5,3.3,3.6,1.2,1.2,1.2,2.1
87,1.5,3.3,3.6,1.2,1.2,1.2,2.1,2.7
88,3.3,3.6,1.2,1.2,1.2,2.1,2.7,1.5
89,3.6,1.2,1.2,1.2,2.1,2.7,1.5,2.1
90,1.2,1.2,1.2,2.1,2.7,1.5,2.1,1.8
91,1.2,1.2,2.1,2.7,1.5,2.1,1.8,2.1786
92,1.2,2.1,2.7,1.5,2.1,1.8,2.1786,0.9
93,2.1,2.7,1.5,2.1,1.8,2.1786,0.9,2.4
94,2.7,1.5,2.1,1.8,2.1786,0.9,2.4,2.7
95,1.5,2.1,1.8,2.1786,0.9,2.4,2.7,3.0
96,2.1,1.8,2.1786,0.9,2.4,2.7,3.0,1.5
