,1,2,3,4,5,6,7,pre
0,6.9,5.1,5.4,6.9,5.7,5.1,6.3,6.6
1,5.1,5.4,6.9,5.7,5.1,6.3,6.6,7.8
2,5.4,6.9,5.7,5.1,6.3,6.6,7.8,8.1
3,6.9,5.7,5.1,6.3,6.6,7.8,8.1,6.3
4,5.7,5.1,6.3,6.6,7.8,8.1,6.3,6.3
5,5.1,6.3,6.6,7.8,8.1,6.3,6.3,6.9
6,6.3,6.6,7.8,8.1,6.3,6.3,6.9,6.3
7,6.6,7.8,8.1,6.3,6.3,6.9,6.3,6.3
8,7.8,8.1,6.3,6.3,6.9,6.3,6.3,7.2
9,8.1,6.3,6.3,6.9,6.3,6.3,7.2,5.7
10,6.3,6.3,6.9,6.3,6.3,7.2,5.7,7.2
11,6.3,6.9,6.3,6.3,7.2,5.7,7.2,5.4
12,6.9,6.3,6.3,7.2,5.7,7.2,5.4,7.5
13,6.3,6.3,7.2,5.7,7.2,5.4,7.5,7.5
14,6.3,7.2,5.7,7.2,5.4,7.5,7.5,7.2
15,7.2,5.7,7.2,5.4,7.5,7.5,7.2,6.9
16,5.7,7.2,5.4,7.5,7.5,7.2,6.9,5.1
17,7.2,5.4,7.5,7.5,7.2,6.9,5.1,3.9
18,5.4,7.5,7.5,7.2,6.9,5.1,3.9,4.5
19,7.5,7.5,7.2,6.9,5.1,3.9,4.5,4.8
20,7.5,7.2,6.9,5.1,3.9,4.5,4.8,4.2
21,7.2,6.9,5.1,3.9,4.5,4.8,4.2,3.9
22,6.9,5.1,3.9,4.5,4.8,4.2,3.9,3.6
23,5.1,3.9,4.5,4.8,4.2,3.9,3.6,3.0
24,3.9,4.5,4.8,4.2,3.9,3.6,3.0,1.2
25,4.5,4.8,4.2,3.9,3.6,3.0,1.2,1.8
26,4.8,4.2,3.9,3.6,3.0,1.2,1.8,3.3
27,4.2,3.9,3.6,3.0,1.2,1.8,3.3,3.6
28,3.9,3.6,3.0,1.2,1.8,3.3,3.6,4.5
29,3.6,3.0,1.2,1.8,3.3,3.6,4.5,3.9
30,3.0,1.2,1.8,3.3,3.6,4.5,3.9,6.3
31,1.2,1.8,3.3,3.6,4.5,3.9,6.3,7.5
32,1.8,3.3,3.6,4.5,3.9,6.3,7.5,7.5
33,3.3,3.6,4.5,3.9,6.3,7.5,7.5,8.4
34,3.6,4.5,3.9,6.3,7.5,7.5,8.4,8.4
35,4.5,3.9,6.3,7.5,7.5,8.4,8.4,6.9
36,3.9,6.3,7.5,7.5,8.4,8.4,6.9,6.3
37,6.3,7.5,7.5,8.4,8.4,6.9,6.3,6.6
38,7.5,7.5,8.4,8.4,6.9,6.3,6.6,6.3
39,7.5,8.4,8.4,6.9,6.3,6.6,6.3,6.3
40,8.4,8.4,6.9,6.3,6.6,6.3,6.3,6.9
41,8.4,6.9,6.3,6.6,6.3,6.3,6.9,6.9
42,6.9,6.3,6.6,6.3,6.3,6.9,6.9,7.5
43,6.3,6.6,6.3,6.3,6.9,6.9,7.5,6.9
44,6.6,6.3,6.3,6.9,6.9,7.5,6.9,6.3
45,6.3,6.3,6.9,6.9,7.5,6.9,6.3,5.4
46,6.3,6.9,6.9,7.5,6.9,6.3,5.4,6.3
47,6.9,6.9,7.5,6.9,6.3,5.4,6.3,6.9
48,6.9,7.5,6.9,6.3,5.4,6.3,6.9,7.2
49,7.5,6.9,6.3,5.4,6.3,6.9,7.2,6.9
50,6.9,6.3,5.4,6.3,6.9,7.2,6.9,5.4
51,6.3,5.4,6.3,6.9,7.2,6.9,5.4,6.9
52,5.4,6.3,6.9,7.2,6.9,5.4,6.9,6.9
53,6.3,6.9,7.2,6.9,5.4,6.9,6.9,6.3
54,6.9,7.2,6.9,5.4,6.9,6.9,6.3,5.1
55,7.2,6.9,5.4,6.9,6.9,6.3,5.1,5.1
56,6.9,5.4,6.9,6.9,6.3,5.1,5.1,6.3
57,5.4,6.9,6.9,6.3,5.1,5.1,6.3,6.6
58,6.9,6.9,6.3,5.1,5.1,6.3,6.6,3.9
59,6.9,6.3,5.1,5.1,6.3,6.6,3.9,6.3
60,6.3,5.1,5.1,6.3,6.6,3.9,6.3,4.2
61,5.1,5.1,6.3,6.6,3.9,6.3,4.2,4.8
62,5.1,6.3,6.6,3.9,6.3,4.2,4.8,4.8
63,6.3,6.6,3.9,6.3,4.2,4.8,4.8,3.9
64,6.6,3.9,6.3,4.2,4.8,4.8,3.9,6.3
65,3.9,6.3,4.2,4.8,4.8,3.9,6.3,3.0
66,6.3,4.2,4.8,4.8,3.9,6.3,3.0,4.2
67,4.2,4.8,4.8,3.9,6.3,3.0,4.2,3.3
68,4.8,4.8,3.9,6.3,3.0,4.2,3.3,2.4
69,4.8,3.9,6.3,3.0,4.2,3.3,2.4,2.4
70,3.9,6.3,3.0,4.2,3.3,2.4,2.4,3.9
71,6.3,3.0,4.2,3.3,2.4,2.4,3.9,4.5
72,3.0,4.2,3.3,2.4,2.4,3.9,4.5,4.5
73,4.2,3.3,2.4,2.4,3.9,4.5,4.5,3.6
74,3.3,2.4,2.4,3.9,4.5,4.5,3.6,2.1
75,2.4,2.4,3.9,4.5,4.5,3.6,2.1,2.1
76,2.4,3.9,4.5,4.5,3.6,2.1,2.1,2.4
77,3.9,4.5,4.5,3.6,2.1,2.1,2.4,3.0
78,4.5,4.5,3.6,2.1,2.1,2.4,3.0,3.6
79,4.5,3.6,2.1,2.1,2.4,3.0,3.6,3.9
80,3.6,2.1,2.1,2.4,3.0,3.6,3.9,3.9
81,2.1,2.1,2.4,3.0,3.6,3.9,3.9,4.2
82,2.1,2.4,3.0,3.6,3.9,3.9,4.2,2.7
83,2.4,3.0,3.6,3.9,3.9,4.2,2.7,2.1
84,3.0,3.6,3.9,3.9,4.2,2.7,2.1,1.5
85,3.6,3.9,3.9,4.2,2.7,2.1,1.5,3.3
86,3.9,3.9,4.2,2.7,2.1,1.5,3.3,3.3
87,3.9,4.2,2.7,2.1,1.5,3.3,3.3,2.7
