,1,2,3,4,5,6,7,pre
0,6.9,5.1,5.0689,4.5,5.7975,4.2,4.2,4.2
1,5.1,5.0689,4.5,5.7975,4.2,4.2,4.2,6.6
2,5.0689,4.5,5.7975,4.2,4.2,4.2,6.6,6.6
3,4.5,5.7975,4.2,4.2,4.2,6.6,6.6,5.7
4,5.7975,4.2,4.2,4.2,6.6,6.6,5.7,6
5,4.2,4.2,4.2,6.6,6.6,5.7,6,6.3
6,4.2,4.2,6.6,6.6,5.7,6,6.3,8.1
7,4.2,6.6,6.6,5.7,6,6.3,8.1,6.3
8,6.6,6.6,5.7,6,6.3,8.1,6.3,8.1
9,6.6,5.7,6,6.3,8.1,6.3,8.1,9
10,5.7,6,6.3,8.1,6.3,8.1,9,7.5
11,6,6.3,8.1,6.3,8.1,9,7.5,6.6
12,6.3,8.1,6.3,8.1,9,7.5,6.6,6
13,8.1,6.3,8.1,9,7.5,6.6,6,6.9
14,6.3,8.1,9,7.5,6.6,6,6.9,6.3
15,8.1,9,7.5,6.6,6,6.9,6.3,6.614
16,9,7.5,6.6,6,6.9,6.3,6.614,7.5
17,7.5,6.6,6,6.9,6.3,6.614,7.5,3.9
18,6.6,6,6.9,6.3,6.614,7.5,3.9,5.7
19,6,6.9,6.3,6.614,7.5,3.9,5.7,6.3
20,6.9,6.3,6.614,7.5,3.9,5.7,6.3,5.7
21,6.3,6.614,7.5,3.9,5.7,6.3,5.7,5.1
22,6.614,7.5,3.9,5.7,6.3,5.7,5.1,5.4
23,7.5,3.9,5.7,6.3,5.7,5.1,5.4,3.6
24,3.9,5.7,6.3,5.7,5.1,5.4,3.6,3.9
25,5.7,6.3,5.7,5.1,5.4,3.6,3.9,1.5
26,6.3,5.7,5.1,5.4,3.6,3.9,1.5,1.2
27,5.7,5.1,5.4,3.6,3.9,1.5,1.2,3.3
28,5.1,5.4,3.6,3.9,1.5,1.2,3.3,4.5
29,5.4,3.6,3.9,1.5,1.2,3.3,4.5,3.3
30,3.6,3.9,1.5,1.2,3.3,4.5,3.3,3.3
31,3.9,1.5,1.2,3.3,4.5,3.3,3.3,6
32,1.5,1.2,3.3,4.5,3.3,3.3,6,6.6
33,1.2,3.3,4.5,3.3,3.3,6,6.6,6.3
34,3.3,4.5,3.3,3.3,6,6.6,6.3,7.2
35,4.5,3.3,3.3,6,6.6,6.3,7.2,7.2
36,3.3,3.3,6,6.6,6.3,7.2,7.2,8.1
37,3.3,6,6.6,6.3,7.2,7.2,8.1,7.2
38,6,6.6,6.3,7.2,7.2,8.1,7.2,7.8
39,6.6,6.3,7.2,7.2,8.1,7.2,7.8,6
40,6.3,7.2,7.2,8.1,7.2,7.8,6,4.8
41,7.2,7.2,8.1,7.2,7.8,6,4.8,6
42,7.2,8.1,7.2,7.8,6,4.8,6,7.5
43,8.1,7.2,7.8,6,4.8,6,7.5,7.8
44,7.2,7.8,6,4.8,6,7.5,7.8,7.5
45,7.8,6,4.8,6,7.5,7.8,7.5,7.2
46,6,4.8,6,7.5,7.8,7.5,7.2,7.2
47,4.8,6,7.5,7.8,7.5,7.2,7.2,4.5
48,6,7.5,7.8,7.5,7.2,7.2,4.5,4.5
49,7.5,7.8,7.5,7.2,7.2,4.5,4.5,4.5
50,7.8,7.5,7.2,7.2,4.5,4.5,4.5,5.7
51,7.5,7.2,7.2,4.5,4.5,4.5,5.7,3.3
52,7.2,7.2,4.5,4.5,4.5,5.7,3.3,3.3
53,7.2,4.5,4.5,4.5,5.7,3.3,3.3,5.4
54,4.5,4.5,4.5,5.7,3.3,3.3,5.4,4.2
55,4.5,4.5,5.7,3.3,3.3,5.4,4.2,4.5
56,4.5,5.7,3.3,3.3,5.4,4.2,4.5,4.5
57,5.7,3.3,3.3,5.4,4.2,4.5,4.5,6.6
58,3.3,3.3,5.4,4.2,4.5,4.5,6.6,6.6
59,3.3,5.4,4.2,4.5,4.5,6.6,6.6,6.3
