,1,2,3,4,5,6,7,pre
0,6.3,6.0,5.4,5.7,4.2,5.5651,5.4,5.7
1,6.0,5.4,5.7,4.2,5.5651,5.4,5.7,6.9
2,5.4,5.7,4.2,5.5651,5.4,5.7,6.9,6.9
3,5.7,4.2,5.5651,5.4,5.7,6.9,6.9,9.0
4,4.2,5.5651,5.4,5.7,6.9,6.9,9.0,7.2
5,5.5651,5.4,5.7,6.9,6.9,9.0,7.2,7.8
6,5.4,5.7,6.9,6.9,9.0,7.2,7.8,7.8
7,5.7,6.9,6.9,9.0,7.2,7.8,7.8,7.2
8,6.9,6.9,9.0,7.2,7.8,7.8,7.2,7.5
9,6.9,9.0,7.2,7.8,7.8,7.2,7.5,7.8
10,9.0,7.2,7.8,7.8,7.2,7.5,7.8,6.3
11,7.2,7.8,7.8,7.2,7.5,7.8,6.3,6.6
12,7.8,7.8,7.2,7.5,7.8,6.3,6.6,6.6
13,7.8,7.2,7.5,7.8,6.3,6.6,6.6,6.6
14,7.2,7.5,7.8,6.3,6.6,6.6,6.6,6.0
15,7.5,7.8,6.3,6.6,6.6,6.6,6.0,6.9
16,7.8,6.3,6.6,6.6,6.6,6.0,6.9,5.7
17,6.3,6.6,6.6,6.6,6.0,6.9,5.7,4.8
18,6.6,6.6,6.6,6.0,6.9,5.7,4.8,5.1
19,6.6,6.6,6.0,6.9,5.7,4.8,5.1,5.7
20,6.6,6.0,6.9,5.7,4.8,5.1,5.7,6.0
21,6.0,6.9,5.7,4.8,5.1,5.7,6.0,3.6
22,6.9,5.7,4.8,5.1,5.7,6.0,3.6,4.5
23,5.7,4.8,5.1,5.7,6.0,3.6,4.5,3.6
24,4.8,5.1,5.7,6.0,3.6,4.5,3.6,2.7
25,5.1,5.7,6.0,3.6,4.5,3.6,2.7,2.7
26,5.7,6.0,3.6,4.5,3.6,2.7,2.7,3.0
27,6.0,3.6,4.5,3.6,2.7,2.7,3.0,4.2
28,3.6,4.5,3.6,2.7,2.7,3.0,4.2,4.8
29,4.5,3.6,2.7,2.7,3.0,4.2,4.8,3.9
30,3.6,2.7,2.7,3.0,4.2,4.8,3.9,6.0
31,2.7,2.7,3.0,4.2,4.8,3.9,6.0,6.6
32,2.7,3.0,4.2,4.8,3.9,6.0,6.6,6.3
33,3.0,4.2,4.8,3.9,6.0,6.6,6.3,7.2
34,4.2,4.8,3.9,6.0,6.6,6.3,7.2,7.8
35,4.8,3.9,6.0,6.6,6.3,7.2,7.8,6.9
36,3.9,6.0,6.6,6.3,7.2,7.8,6.9,6.9
37,6.0,6.6,6.3,7.2,7.8,6.9,6.9,7.8
38,6.6,6.3,7.2,7.8,6.9,6.9,7.8,7.2
39,6.3,7.2,7.8,6.9,6.9,7.8,7.2,6.9
40,7.2,7.8,6.9,6.9,7.8,7.2,6.9,7.5
41,7.8,6.9,6.9,7.8,7.2,6.9,7.5,8.4
42,6.9,6.9,7.8,7.2,6.9,7.5,8.4,8.1
43,6.9,7.8,7.2,6.9,7.5,8.4,8.1,7.5
44,7.8,7.2,6.9,7.5,8.4,8.1,7.5,7.5
45,7.2,6.9,7.5,8.4,8.1,7.5,7.5,6.9
46,6.9,7.5,8.4,8.1,7.5,7.5,6.9,6.0
47,7.5,8.4,8.1,7.5,7.5,6.9,6.0,6.3
48,8.4,8.1,7.5,7.5,6.9,6.0,6.3,5.7
49,8.1,7.5,7.5,6.9,6.0,6.3,5.7,6.0
50,7.5,7.5,6.9,6.0,6.3,5.7,6.0,4.8
51,7.5,6.9,6.0,6.3,5.7,6.0,4.8,5.7
52,6.9,6.0,6.3,5.7,6.0,4.8,5.7,6.0
53,6.0,6.3,5.7,6.0,4.8,5.7,6.0,5.4
54,6.3,5.7,6.0,4.8,5.7,6.0,5.4,4.5
55,5.7,6.0,4.8,5.7,6.0,5.4,4.5,6.0
56,6.0,4.8,5.7,6.0,5.4,4.5,6.0,7.2
57,4.8,5.7,6.0,5.4,4.5,6.0,7.2,8.1
58,5.7,6.0,5.4,4.5,6.0,7.2,8.1,5.7
59,6.0,5.4,4.5,6.0,7.2,8.1,5.7,6.3
60,5.4,4.5,6.0,7.2,8.1,5.7,6.3,5.4
61,4.5,6.0,7.2,8.1,5.7,6.3,5.4,6.0
62,6.0,7.2,8.1,5.7,6.3,5.4,6.0,5.7
63,7.2,8.1,5.7,6.3,5.4,6.0,5.7,4.8
64,8.1,5.7,6.3,5.4,6.0,5.7,4.8,7.2
65,5.7,6.3,5.4,6.0,5.7,4.8,7.2,5.1
66,6.3,5.4,6.0,5.7,4.8,7.2,5.1,4.2
67,5.4,6.0,5.7,4.8,7.2,5.1,4.2,3.0
68,6.0,5.7,4.8,7.2,5.1,4.2,3.0,2.4
69,5.7,4.8,7.2,5.1,4.2,3.0,2.4,2.4
70,4.8,7.2,5.1,4.2,3.0,2.4,2.4,5.7
71,7.2,5.1,4.2,3.0,2.4,2.4,5.7,7.2
72,5.1,4.2,3.0,2.4,2.4,5.7,7.2,5.7
73,4.2,3.0,2.4,2.4,5.7,7.2,5.7,5.1
74,3.0,2.4,2.4,5.7,7.2,5.7,5.1,5.7
75,2.4,2.4,5.7,7.2,5.7,5.1,5.7,2.7
76,2.4,5.7,7.2,5.7,5.1,5.7,2.7,2.1
77,5.7,7.2,5.7,5.1,5.7,2.7,2.1,2.4
78,7.2,5.7,5.1,5.7,2.7,2.1,2.4,3.3
79,5.7,5.1,5.7,2.7,2.1,2.4,3.3,2.1
80,5.1,5.7,2.7,2.1,2.4,3.3,2.1,3.0
81,5.7,2.7,2.1,2.4,3.3,2.1,3.0,3.6
82,2.7,2.1,2.4,3.3,2.1,3.0,3.6,2.1
83,2.1,2.4,3.3,2.1,3.0,3.6,2.1,1.2
84,2.4,3.3,2.1,3.0,3.6,2.1,1.2,1.2
85,3.3,2.1,3.0,3.6,2.1,1.2,1.2,2.7
86,2.1,3.0,3.6,2.1,1.2,1.2,2.7,1.8
87,3.0,3.6,2.1,1.2,1.2,2.7,1.8,4.2
88,3.6,2.1,1.2,1.2,2.7,1.8,4.2,4.5
89,2.1,1.2,1.2,2.7,1.8,4.2,4.5,3.0
90,1.2,1.2,2.7,1.8,4.2,4.5,3.0,2.1
91,1.2,2.7,1.8,4.2,4.5,3.0,2.1,1.2
92,2.7,1.8,4.2,4.5,3.0,2.1,1.2,1.5
93,1.8,4.2,4.5,3.0,2.1,1.2,1.5,1.8
94,4.2,4.5,3.0,2.1,1.2,1.5,1.8,3.3
95,4.5,3.0,2.1,1.2,1.5,1.8,3.3,3.6
96,3.0,2.1,1.2,1.5,1.8,3.3,3.6,1.8
97,2.1,1.2,1.5,1.8,3.3,3.6,1.8,1.8
98,1.2,1.5,1.8,3.3,3.6,1.8,1.8,1.8
99,1.5,1.8,3.3,3.6,1.8,1.8,1.8,1.5
100,1.8,3.3,3.6,1.8,1.8,1.8,1.5,2.1
101,3.3,3.6,1.8,1.8,1.8,1.5,2.1,3.0
102,3.6,1.8,1.8,1.8,1.5,2.1,3.0,3.6
103,1.8,1.8,1.8,1.5,2.1,3.0,3.6,4.8
104,1.8,1.8,1.5,2.1,3.0,3.6,4.8,3.0
105,1.8,1.5,2.1,3.0,3.6,4.8,3.0,2.7
106,1.5,2.1,3.0,3.6,4.8,3.0,2.7,3.3
107,2.1,3.0,3.6,4.8,3.0,2.7,3.3,2.4
108,3.0,3.6,4.8,3.0,2.7,3.3,2.4,3.6
109,3.6,4.8,3.0,2.7,3.3,2.4,3.6,3.6
110,4.8,3.0,2.7,3.3,2.4,3.6,3.6,3.6
111,3.0,2.7,3.3,2.4,3.6,3.6,3.6,1.8
112,2.7,3.3,2.4,3.6,3.6,3.6,1.8,1.8
113,3.3,2.4,3.6,3.6,3.6,1.8,1.8,2.1
114,2.4,3.6,3.6,3.6,1.8,1.8,2.1,1.2
115,3.6,3.6,3.6,1.8,1.8,2.1,1.2,2.4
116,3.6,3.6,1.8,1.8,2.1,1.2,2.4,2.7
117,3.6,1.8,1.8,2.1,1.2,2.4,2.7,1.8
118,1.8,1.8,2.1,1.2,2.4,2.7,1.8,2.4
119,1.8,2.1,1.2,2.4,2.7,1.8,2.4,1.2
120,2.1,1.2,2.4,2.7,1.8,2.4,1.2,1.2
121,1.2,2.4,2.7,1.8,2.4,1.2,1.2,2.4
122,2.4,2.7,1.8,2.4,1.2,1.2,2.4,2.4
123,2.7,1.8,2.4,1.2,1.2,2.4,2.4,2.4
124,1.8,2.4,1.2,1.2,2.4,2.4,2.4,0.9
125,2.4,1.2,1.2,2.4,2.4,2.4,0.9,1.5
126,1.2,1.2,2.4,2.4,2.4,0.9,1.5,2.0180000000000002
127,1.2,2.4,2.4,2.4,0.9,1.5,2.0180000000000002,2.1
128,2.4,2.4,2.4,0.9,1.5,2.0180000000000002,2.1,1.5
129,2.4,2.4,0.9,1.5,2.0180000000000002,2.1,1.5,1.5
130,2.4,0.9,1.5,2.0180000000000002,2.1,1.5,1.5,1.8
131,0.9,1.5,2.0180000000000002,2.1,1.5,1.5,1.8,1.8
132,1.5,2.0180000000000002,2.1,1.5,1.5,1.8,1.8,1.2
133,2.0180000000000002,2.1,1.5,1.5,1.8,1.8,1.2,1.8
134,2.1,1.5,1.5,1.8,1.8,1.2,1.8,2.1
135,1.5,1.5,1.8,1.8,1.2,1.8,2.1,1.5
136,1.5,1.8,1.8,1.2,1.8,2.1,1.5,1.8
137,1.8,1.8,1.2,1.8,2.1,1.5,1.8,2.1
138,1.8,1.2,1.8,2.1,1.5,1.8,2.1,3.0
139,1.2,1.8,2.1,1.5,1.8,2.1,3.0,3.3
140,1.8,2.1,1.5,1.8,2.1,3.0,3.3,3.6
141,2.1,1.5,1.8,2.1,3.0,3.3,3.6,3.9
142,1.5,1.8,2.1,3.0,3.3,3.6,3.9,4.2
143,1.8,2.1,3.0,3.3,3.6,3.9,4.2,3.9
144,2.1,3.0,3.3,3.6,3.9,4.2,3.9,2.1
145,3.0,3.3,3.6,3.9,4.2,3.9,2.1,3.3
146,3.3,3.6,3.9,4.2,3.9,2.1,3.3,1.8
147,3.6,3.9,4.2,3.9,2.1,3.3,1.8,2.1
148,3.9,4.2,3.9,2.1,3.3,1.8,2.1,3.3
149,4.2,3.9,2.1,3.3,1.8,2.1,3.3,2.1
150,3.9,2.1,3.3,1.8,2.1,3.3,2.1,2.4
151,2.1,3.3,1.8,2.1,3.3,2.1,2.4,2.7
152,3.3,1.8,2.1,3.3,2.1,2.4,2.7,3.3
153,1.8,2.1,3.3,2.1,2.4,2.7,3.3,2.1
154,2.1,3.3,2.1,2.4,2.7,3.3,2.1,2.1
155,3.3,2.1,2.4,2.7,3.3,2.1,2.1,3.3
156,2.1,2.4,2.7,3.3,2.1,2.1,3.3,3.9
157,2.4,2.7,3.3,2.1,2.1,3.3,3.9,4.5
158,2.7,3.3,2.1,2.1,3.3,3.9,4.5,3.0
159,3.3,2.1,2.1,3.3,3.9,4.5,3.0,1.8
160,2.1,2.1,3.3,3.9,4.5,3.0,1.8,2.1
161,2.1,3.3,3.9,4.5,3.0,1.8,2.1,3.3
162,3.3,3.9,4.5,3.0,1.8,2.1,3.3,3.0
163,3.9,4.5,3.0,1.8,2.1,3.3,3.0,2.1
164,4.5,3.0,1.8,2.1,3.3,3.0,2.1,3.6
165,3.0,1.8,2.1,3.3,3.0,2.1,3.6,1.8
166,1.8,2.1,3.3,3.0,2.1,3.6,1.8,1.8
167,2.1,3.3,3.0,2.1,3.6,1.8,1.8,2.4
168,3.3,3.0,2.1,3.6,1.8,1.8,2.4,1.8
169,3.0,2.1,3.6,1.8,1.8,2.4,1.8,3.3
170,2.1,3.6,1.8,1.8,2.4,1.8,3.3,1.5
171,3.6,1.8,1.8,2.4,1.8,3.3,1.5,2.7
172,1.8,1.8,2.4,1.8,3.3,1.5,2.7,2.7
173,1.8,2.4,1.8,3.3,1.5,2.7,2.7,2.1
174,2.4,1.8,3.3,1.5,2.7,2.7,2.1,2.7
175,1.8,3.3,1.5,2.7,2.7,2.1,2.7,3.3
176,3.3,1.5,2.7,2.7,2.1,2.7,3.3,3.3
177,1.5,2.7,2.7,2.1,2.7,3.3,3.3,3.3
178,2.7,2.7,2.1,2.7,3.3,3.3,3.3,2.4
179,2.7,2.1,2.7,3.3,3.3,3.3,2.4,2.4
180,2.1,2.7,3.3,3.3,3.3,2.4,2.4,3.6
181,2.7,3.3,3.3,3.3,2.4,2.4,3.6,3.0907
182,3.3,3.3,3.3,2.4,2.4,3.6,3.0907,4.8428
183,3.3,3.3,2.4,2.4,3.6,3.0907,4.8428,6.6
184,3.3,2.4,2.4,3.6,3.0907,4.8428,6.6,7.2
185,2.4,2.4,3.6,3.0907,4.8428,6.6,7.2,5.7
186,2.4,3.6,3.0907,4.8428,6.6,7.2,5.7,3.6
187,3.6,3.0907,4.8428,6.6,7.2,5.7,3.6,5.7
188,3.0907,4.8428,6.6,7.2,5.7,3.6,5.7,4.8
189,4.8428,6.6,7.2,5.7,3.6,5.7,4.8,7.5
190,6.6,7.2,5.7,3.6,5.7,4.8,7.5,5.1
191,7.2,5.7,3.6,5.7,4.8,7.5,5.1,4.8
192,5.7,3.6,5.7,4.8,7.5,5.1,4.8,4.5
193,3.6,5.7,4.8,7.5,5.1,4.8,4.5,5.1
194,5.7,4.8,7.5,5.1,4.8,4.5,5.1,6.3
195,4.8,7.5,5.1,4.8,4.5,5.1,6.3,4.2777
196,7.5,5.1,4.8,4.5,5.1,6.3,4.2777,4.8
197,5.1,4.8,4.5,5.1,6.3,4.2777,4.8,4.5
198,4.8,4.5,5.1,6.3,4.2777,4.8,4.5,4.2
199,4.5,5.1,6.3,4.2777,4.8,4.5,4.2,4.8
200,5.1,6.3,4.2777,4.8,4.5,4.2,4.8,3.9
201,6.3,4.2777,4.8,4.5,4.2,4.8,3.9,3.9
202,4.2777,4.8,4.5,4.2,4.8,3.9,3.9,4.8
203,4.8,4.5,4.2,4.8,3.9,3.9,4.8,3.9
204,4.5,4.2,4.8,3.9,3.9,4.8,3.9,4.2
205,4.2,4.8,3.9,3.9,4.8,3.9,4.2,3.9
206,4.8,3.9,3.9,4.8,3.9,4.2,3.9,3.3
207,3.9,3.9,4.8,3.9,4.2,3.9,3.3,4.5
208,3.9,4.8,3.9,4.2,3.9,3.3,4.5,4.2
209,4.8,3.9,4.2,3.9,3.3,4.5,4.2,4.5
210,3.9,4.2,3.9,3.3,4.5,4.2,4.5,4.2
211,4.2,3.9,3.3,4.5,4.2,4.5,4.2,4.5
212,3.9,3.3,4.5,4.2,4.5,4.2,4.5,3.9
213,3.3,4.5,4.2,4.5,4.2,4.5,3.9,3.3
214,4.5,4.2,4.5,4.2,4.5,3.9,3.3,3.6
215,4.2,4.5,4.2,4.5,3.9,3.3,3.6,3.3
216,4.5,4.2,4.5,3.9,3.3,3.6,3.3,2.4
217,4.2,4.5,3.9,3.3,3.6,3.3,2.4,3.3
218,4.5,3.9,3.3,3.6,3.3,2.4,3.3,3.3
219,3.9,3.3,3.6,3.3,2.4,3.3,3.3,3.3
220,3.3,3.6,3.3,2.4,3.3,3.3,3.3,3.6
221,3.6,3.3,2.4,3.3,3.3,3.3,3.6,2.1
222,3.3,2.4,3.3,3.3,3.3,3.6,2.1,3.0
223,2.4,3.3,3.3,3.3,3.6,2.1,3.0,1.5
224,3.3,3.3,3.3,3.6,2.1,3.0,1.5,1.8
225,3.3,3.3,3.6,2.1,3.0,1.5,1.8,2.4
226,3.3,3.6,2.1,3.0,1.5,1.8,2.4,3.0
227,3.6,2.1,3.0,1.5,1.8,2.4,3.0,3.6
228,2.1,3.0,1.5,1.8,2.4,3.0,3.6,3.0
229,3.0,1.5,1.8,2.4,3.0,3.6,3.0,3.0
230,1.5,1.8,2.4,3.0,3.6,3.0,3.0,3.3
231,1.8,2.4,3.0,3.6,3.0,3.0,3.3,2.4
232,2.4,3.0,3.6,3.0,3.0,3.3,2.4,3.3
233,3.0,3.6,3.0,3.0,3.3,2.4,3.3,2.1
234,3.6,3.0,3.0,3.3,2.4,3.3,2.1,2.4
235,3.0,3.0,3.3,2.4,3.3,2.1,2.4,2.8166
236,3.0,3.3,2.4,3.3,2.1,2.4,2.8166,2.7
237,3.3,2.4,3.3,2.1,2.4,2.8166,2.7,3.3
238,2.4,3.3,2.1,2.4,2.8166,2.7,3.3,1.8
239,3.3,2.1,2.4,2.8166,2.7,3.3,1.8,2.4463
240,2.1,2.4,2.8166,2.7,3.3,1.8,2.4463,4.2
241,2.4,2.8166,2.7,3.3,1.8,2.4463,4.2,3.1644
242,2.8166,2.7,3.3,1.8,2.4463,4.2,3.1644,2.4
243,2.7,3.3,1.8,2.4463,4.2,3.1644,2.4,2.5502
244,3.3,1.8,2.4463,4.2,3.1644,2.4,2.5502,3.0
245,1.8,2.4463,4.2,3.1644,2.4,2.5502,3.0,2.1
246,2.4463,4.2,3.1644,2.4,2.5502,3.0,2.1,3.3
247,4.2,3.1644,2.4,2.5502,3.0,2.1,3.3,3.0
248,3.1644,2.4,2.5502,3.0,2.1,3.3,3.0,3.0
249,2.4,2.5502,3.0,2.1,3.3,3.0,3.0,2.7
250,2.5502,3.0,2.1,3.3,3.0,3.0,2.7,1.5
251,3.0,2.1,3.3,3.0,3.0,2.7,1.5,2.1
252,2.1,3.3,3.0,3.0,2.7,1.5,2.1,1.8
253,3.3,3.0,3.0,2.7,1.5,2.1,1.8,1.5
254,3.0,3.0,2.7,1.5,2.1,1.8,1.5,1.2
255,3.0,2.7,1.5,2.1,1.8,1.5,1.2,1.5
256,2.7,1.5,2.1,1.8,1.5,1.2,1.5,1.8
