,1,2,3,4,5,6,7,pre
0,8.4,7.2,6.0,6.9,6.6,7.8,7.5,5.7
1,7.2,6.0,6.9,6.6,7.8,7.5,5.7,7.8
2,6.0,6.9,6.6,7.8,7.5,5.7,7.8,8.7
3,6.9,6.6,7.8,7.5,5.7,7.8,8.7,7.8
4,6.6,7.8,7.5,5.7,7.8,8.7,7.8,6.6
5,7.8,7.5,5.7,7.8,8.7,7.8,6.6,6.0
6,7.5,5.7,7.8,8.7,7.8,6.6,6.0,7.5
7,5.7,7.8,8.7,7.8,6.6,6.0,7.5,8.1
8,7.8,8.7,7.8,6.6,6.0,7.5,8.1,8.1
9,8.7,7.8,6.6,6.0,7.5,8.1,8.1,6.9
10,7.8,6.6,6.0,7.5,8.1,8.1,6.9,7.2
11,6.6,6.0,7.5,8.1,8.1,6.9,7.2,8.4
12,6.0,7.5,8.1,8.1,6.9,7.2,8.4,6.3
13,7.5,8.1,8.1,6.9,7.2,8.4,6.3,7.8
14,8.1,8.1,6.9,7.2,8.4,6.3,7.8,7.8
15,8.1,6.9,7.2,8.4,6.3,7.8,7.8,8.4
16,6.9,7.2,8.4,6.3,7.8,7.8,8.4,9.6
17,7.2,8.4,6.3,7.8,7.8,8.4,9.6,3.9
18,8.4,6.3,7.8,7.8,8.4,9.6,3.9,5.4
19,6.3,7.8,7.8,8.4,9.6,3.9,5.4,6.6
20,7.8,7.8,8.4,9.6,3.9,5.4,6.6,5.1
21,7.8,8.4,9.6,3.9,5.4,6.6,5.1,5.1
22,8.4,9.6,3.9,5.4,6.6,5.1,5.1,5.1
23,9.6,3.9,5.4,6.6,5.1,5.1,5.1,2.4
24,3.9,5.4,6.6,5.1,5.1,5.1,2.4,2.1
25,5.4,6.6,5.1,5.1,5.1,2.4,2.1,1.8
26,6.6,5.1,5.1,5.1,2.4,2.1,1.8,1.5
27,5.1,5.1,5.1,2.4,2.1,1.8,1.5,3.9
28,5.1,5.1,2.4,2.1,1.8,1.5,3.9,2.7
29,5.1,2.4,2.1,1.8,1.5,3.9,2.7,2.7
30,2.4,2.1,1.8,1.5,3.9,2.7,2.7,3.3
31,2.1,1.8,1.5,3.9,2.7,2.7,3.3,7.2
32,1.8,1.5,3.9,2.7,2.7,3.3,7.2,7.2
33,1.5,3.9,2.7,2.7,3.3,7.2,7.2,8.1
34,3.9,2.7,2.7,3.3,7.2,7.2,8.1,9.0
35,2.7,2.7,3.3,7.2,7.2,8.1,9.0,7.2
36,2.7,3.3,7.2,7.2,8.1,9.0,7.2,6.3
37,3.3,7.2,7.2,8.1,9.0,7.2,6.3,7.2
38,7.2,7.2,8.1,9.0,7.2,6.3,7.2,7.2
39,7.2,8.1,9.0,7.2,6.3,7.2,7.2,7.2
40,8.1,9.0,7.2,6.3,7.2,7.2,7.2,5.7
41,9.0,7.2,6.3,7.2,7.2,7.2,5.7,6.9
42,7.2,6.3,7.2,7.2,7.2,5.7,6.9,6.9
43,6.3,7.2,7.2,7.2,5.7,6.9,6.9,7.5
44,7.2,7.2,7.2,5.7,6.9,6.9,7.5,6.6
45,7.2,7.2,5.7,6.9,6.9,7.5,6.6,6.6
46,7.2,5.7,6.9,6.9,7.5,6.6,6.6,6.9
47,5.7,6.9,6.9,7.5,6.6,6.6,6.9,6.9
48,6.9,6.9,7.5,6.6,6.6,6.9,6.9,6.3
49,6.9,7.5,6.6,6.6,6.9,6.9,6.3,5.4
50,7.5,6.6,6.6,6.9,6.9,6.3,5.4,6.6
51,6.6,6.6,6.9,6.9,6.3,5.4,6.6,5.4
52,6.6,6.9,6.9,6.3,5.4,6.6,5.4,5.7
53,6.9,6.9,6.3,5.4,6.6,5.4,5.7,6.0
54,6.9,6.3,5.4,6.6,5.4,5.7,6.0,6.3
55,6.3,5.4,6.6,5.4,5.7,6.0,6.3,5.7
56,5.4,6.6,5.4,5.7,6.0,6.3,5.7,5.4
57,6.6,5.4,5.7,6.0,6.3,5.7,5.4,7.2
58,5.4,5.7,6.0,6.3,5.7,5.4,7.2,6.3
59,5.7,6.0,6.3,5.7,5.4,7.2,6.3,6.0
60,6.0,6.3,5.7,5.4,7.2,6.3,6.0,5.1
61,6.3,5.7,5.4,7.2,6.3,6.0,5.1,4.5
62,5.7,5.4,7.2,6.3,6.0,5.1,4.5,4.5
63,5.4,7.2,6.3,6.0,5.1,4.5,4.5,4.5
64,7.2,6.3,6.0,5.1,4.5,4.5,4.5,5.1
65,6.3,6.0,5.1,4.5,4.5,4.5,5.1,5.3664
66,6.0,5.1,4.5,4.5,4.5,5.1,5.3664,5.4
67,5.1,4.5,4.5,4.5,5.1,5.3664,5.4,3.9
68,4.5,4.5,4.5,5.1,5.3664,5.4,3.9,2.7
69,4.5,4.5,5.1,5.3664,5.4,3.9,2.7,2.5815
70,4.5,5.1,5.3664,5.4,3.9,2.7,2.5815,3.0
71,5.1,5.3664,5.4,3.9,2.7,2.5815,3.0,4.8
72,5.3664,5.4,3.9,2.7,2.5815,3.0,4.8,4.5
73,5.4,3.9,2.7,2.5815,3.0,4.8,4.5,5.1
74,3.9,2.7,2.5815,3.0,4.8,4.5,5.1,3.3
75,2.7,2.5815,3.0,4.8,4.5,5.1,3.3,3.6
76,2.5815,3.0,4.8,4.5,5.1,3.3,3.6,2.7
77,3.0,4.8,4.5,5.1,3.3,3.6,2.7,3.9
78,4.8,4.5,5.1,3.3,3.6,2.7,3.9,3.9
79,4.5,5.1,3.3,3.6,2.7,3.9,3.9,3.9
80,5.1,3.3,3.6,2.7,3.9,3.9,3.9,2.1
81,3.3,3.6,2.7,3.9,3.9,3.9,2.1,2.1
82,3.6,2.7,3.9,3.9,3.9,2.1,2.1,3.0
83,2.7,3.9,3.9,3.9,2.1,2.1,3.0,4.5
84,3.9,3.9,3.9,2.1,2.1,3.0,4.5,1.8
85,3.9,3.9,2.1,2.1,3.0,4.5,1.8,3.6
86,3.9,2.1,2.1,3.0,4.5,1.8,3.6,1.8
