,1,2,3,4,5,6,7,pre
0,6.0,5.1,5.7,6.0,6.0,5.4,5.7,5.7
1,5.1,5.7,6.0,6.0,5.4,5.7,5.7,7.8
2,5.7,6.0,6.0,5.4,5.7,5.7,7.8,6.8113
3,6.0,6.0,5.4,5.7,5.7,7.8,6.8113,6.0
4,6.0,5.4,5.7,5.7,7.8,6.8113,6.0,6.3
5,5.4,5.7,5.7,7.8,6.8113,6.0,6.3,5.1
6,5.7,5.7,7.8,6.8113,6.0,6.3,5.1,5.1
7,5.7,7.8,6.8113,6.0,6.3,5.1,5.1,4.8
8,7.8,6.8113,6.0,6.3,5.1,5.1,4.8,5.4
9,6.8113,6.0,6.3,5.1,5.1,4.8,5.4,6.6
10,6.0,6.3,5.1,5.1,4.8,5.4,6.6,6.3
11,6.3,5.1,5.1,4.8,5.4,6.6,6.3,6.6
12,5.1,5.1,4.8,5.4,6.6,6.3,6.6,5.7
13,5.1,4.8,5.4,6.6,6.3,6.6,5.7,7.5
14,4.8,5.4,6.6,6.3,6.6,5.7,7.5,7.2
15,5.4,6.6,6.3,6.6,5.7,7.5,7.2,6.3
16,6.6,6.3,6.6,5.7,7.5,7.2,6.3,4.8
17,6.3,6.6,5.7,7.5,7.2,6.3,4.8,3.0
18,6.6,5.7,7.5,7.2,6.3,4.8,3.0,5.1
19,5.7,7.5,7.2,6.3,4.8,3.0,5.1,3.6
20,7.5,7.2,6.3,4.8,3.0,5.1,3.6,4.2
21,7.2,6.3,4.8,3.0,5.1,3.6,4.2,4.5
22,6.3,4.8,3.0,5.1,3.6,4.2,4.5,3.9
23,4.8,3.0,5.1,3.6,4.2,4.5,3.9,2.4
24,3.0,5.1,3.6,4.2,4.5,3.9,2.4,2.4
25,5.1,3.6,4.2,4.5,3.9,2.4,2.4,1.2
26,3.6,4.2,4.5,3.9,2.4,2.4,1.2,2.4
27,4.2,4.5,3.9,2.4,2.4,1.2,2.4,2.1
28,4.5,3.9,2.4,2.4,1.2,2.4,2.1,3.9
29,3.9,2.4,2.4,1.2,2.4,2.1,3.9,2.4
30,2.4,2.4,1.2,2.4,2.1,3.9,2.4,4.5
31,2.4,1.2,2.4,2.1,3.9,2.4,4.5,7.2
32,1.2,2.4,2.1,3.9,2.4,4.5,7.2,6.6
33,2.4,2.1,3.9,2.4,4.5,7.2,6.6,7.5
34,2.1,3.9,2.4,4.5,7.2,6.6,7.5,8.1
35,3.9,2.4,4.5,7.2,6.6,7.5,8.1,6.6
36,2.4,4.5,7.2,6.6,7.5,8.1,6.6,6.3
37,4.5,7.2,6.6,7.5,8.1,6.6,6.3,6.3
38,7.2,6.6,7.5,8.1,6.6,6.3,6.3,5.7
39,6.6,7.5,8.1,6.6,6.3,6.3,5.7,5.1
40,7.5,8.1,6.6,6.3,6.3,5.7,5.1,7.2
41,8.1,6.6,6.3,6.3,5.7,5.1,7.2,6.6
42,6.6,6.3,6.3,5.7,5.1,7.2,6.6,6.6
43,6.3,6.3,5.7,5.1,7.2,6.6,6.6,6.3
44,6.3,5.7,5.1,7.2,6.6,6.6,6.3,6.0
45,5.7,5.1,7.2,6.6,6.6,6.3,6.0,5.4
46,5.1,7.2,6.6,6.6,6.3,6.0,5.4,6.6
47,7.2,6.6,6.6,6.3,6.0,5.4,6.6,5.7
48,6.6,6.6,6.3,6.0,5.4,6.6,5.7,5.7
49,6.6,6.3,6.0,5.4,6.6,5.7,5.7,5.7
50,6.3,6.0,5.4,6.6,5.7,5.7,5.7,4.5
51,6.0,5.4,6.6,5.7,5.7,5.7,4.5,6.6
52,5.4,6.6,5.7,5.7,5.7,4.5,6.6,6.0
53,6.6,5.7,5.7,5.7,4.5,6.6,6.0,6.0
54,5.7,5.7,5.7,4.5,6.6,6.0,6.0,5.1
55,5.7,5.7,4.5,6.6,6.0,6.0,5.1,4.5
56,5.7,4.5,6.6,6.0,6.0,5.1,4.5,5.7
57,4.5,6.6,6.0,6.0,5.1,4.5,5.7,6.0
58,6.6,6.0,6.0,5.1,4.5,5.7,6.0,5.1
59,6.0,6.0,5.1,4.5,5.7,6.0,5.1,6.0
60,6.0,5.1,4.5,5.7,6.0,5.1,6.0,4.5
61,5.1,4.5,5.7,6.0,5.1,6.0,4.5,4.5
62,4.5,5.7,6.0,5.1,6.0,4.5,4.5,4.5
63,5.7,6.0,5.1,6.0,4.5,4.5,4.5,3.6
64,6.0,5.1,6.0,4.5,4.5,4.5,3.6,5.7
65,5.1,6.0,4.5,4.5,4.5,3.6,5.7,4.8
66,6.0,4.5,4.5,4.5,3.6,5.7,4.8,3.3
67,4.5,4.5,4.5,3.6,5.7,4.8,3.3,2.4
68,4.5,4.5,3.6,5.7,4.8,3.3,2.4,3.3
69,4.5,3.6,5.7,4.8,3.3,2.4,3.3,1.8
70,3.6,5.7,4.8,3.3,2.4,3.3,1.8,3.9
71,5.7,4.8,3.3,2.4,3.3,1.8,3.9,6.0
72,4.8,3.3,2.4,3.3,1.8,3.9,6.0,4.2
73,3.3,2.4,3.3,1.8,3.9,6.0,4.2,3.3
74,2.4,3.3,1.8,3.9,6.0,4.2,3.3,2.7
75,3.3,1.8,3.9,6.0,4.2,3.3,2.7,2.1
76,1.8,3.9,6.0,4.2,3.3,2.7,2.1,3.0
77,3.9,6.0,4.2,3.3,2.7,2.1,3.0,2.7
78,6.0,4.2,3.3,2.7,2.1,3.0,2.7,4.5
79,4.2,3.3,2.7,2.1,3.0,2.7,4.5,3.9
80,3.3,2.7,2.1,3.0,2.7,4.5,3.9,2.7
81,2.7,2.1,3.0,2.7,4.5,3.9,2.7,4.2
82,2.1,3.0,2.7,4.5,3.9,2.7,4.2,3.3
83,3.0,2.7,4.5,3.9,2.7,4.2,3.3,1.8
84,2.7,4.5,3.9,2.7,4.2,3.3,1.8,2.1
85,4.5,3.9,2.7,4.2,3.3,1.8,2.1,1.8
86,3.9,2.7,4.2,3.3,1.8,2.1,1.8,2.4
87,2.7,4.2,3.3,1.8,2.1,1.8,2.4,2.7
88,4.2,3.3,1.8,2.1,1.8,2.4,2.7,2.7
89,3.3,1.8,2.1,1.8,2.4,2.7,2.7,1.8
90,1.8,2.1,1.8,2.4,2.7,2.7,1.8,2.4
91,2.1,1.8,2.4,2.7,2.7,1.8,2.4,2.2517
92,1.8,2.4,2.7,2.7,1.8,2.4,2.2517,2.1
93,2.4,2.7,2.7,1.8,2.4,2.2517,2.1,3.0
94,2.7,2.7,1.8,2.4,2.2517,2.1,3.0,2.4
95,2.7,1.8,2.4,2.2517,2.1,3.0,2.4,3.3
96,1.8,2.4,2.2517,2.1,3.0,2.4,3.3,1.8
97,2.4,2.2517,2.1,3.0,2.4,3.3,1.8,2.1
98,2.2517,2.1,3.0,2.4,3.3,1.8,2.1,2.4
99,2.1,3.0,2.4,3.3,1.8,2.1,2.4,2.1
100,3.0,2.4,3.3,1.8,2.1,2.4,2.1,2.7
101,2.4,3.3,1.8,2.1,2.4,2.1,2.7,3.3
102,3.3,1.8,2.1,2.4,2.1,2.7,3.3,3.9
103,1.8,2.1,2.4,2.1,2.7,3.3,3.9,2.4
104,2.1,2.4,2.1,2.7,3.3,3.9,2.4,3.0
105,2.4,2.1,2.7,3.3,3.9,2.4,3.0,3.0
106,2.1,2.7,3.3,3.9,2.4,3.0,3.0,2.7
107,2.7,3.3,3.9,2.4,3.0,3.0,2.7,1.8
108,3.3,3.9,2.4,3.0,3.0,2.7,1.8,1.8
109,3.9,2.4,3.0,3.0,2.7,1.8,1.8,2.4
110,2.4,3.0,3.0,2.7,1.8,1.8,2.4,2.1
111,3.0,3.0,2.7,1.8,1.8,2.4,2.1,2.488
112,3.0,2.7,1.8,1.8,2.4,2.1,2.488,1.2
113,2.7,1.8,1.8,2.4,2.1,2.488,1.2,2.4
114,1.8,1.8,2.4,2.1,2.488,1.2,2.4,0.9
115,1.8,2.4,2.1,2.488,1.2,2.4,0.9,2.1
116,2.4,2.1,2.488,1.2,2.4,0.9,2.1,1.5
117,2.1,2.488,1.2,2.4,0.9,2.1,1.5,1.8
118,2.488,1.2,2.4,0.9,2.1,1.5,1.8,2.4
119,1.2,2.4,0.9,2.1,1.5,1.8,2.4,1.5
120,2.4,0.9,2.1,1.5,1.8,2.4,1.5,1.5
121,0.9,2.1,1.5,1.8,2.4,1.5,1.5,2.1
122,2.1,1.5,1.8,2.4,1.5,1.5,2.1,2.4
123,1.5,1.8,2.4,1.5,1.5,2.1,2.4,2.7
124,1.8,2.4,1.5,1.5,2.1,2.4,2.7,1.5
125,2.4,1.5,1.5,2.1,2.4,2.7,1.5,3.3
126,1.5,1.5,2.1,2.4,2.7,1.5,3.3,3.0
127,1.5,2.1,2.4,2.7,1.5,3.3,3.0,2.7
128,2.1,2.4,2.7,1.5,3.3,3.0,2.7,1.2
129,2.4,2.7,1.5,3.3,3.0,2.7,1.2,1.2
130,2.7,1.5,3.3,3.0,2.7,1.2,1.2,0.9
131,1.5,3.3,3.0,2.7,1.2,1.2,0.9,1.2
132,3.3,3.0,2.7,1.2,1.2,0.9,1.2,1.5
133,3.0,2.7,1.2,1.2,0.9,1.2,1.5,2.1
134,2.7,1.2,1.2,0.9,1.2,1.5,2.1,2.7
135,1.2,1.2,0.9,1.2,1.5,2.1,2.7,1.5
136,1.2,0.9,1.2,1.5,2.1,2.7,1.5,1.2
137,0.9,1.2,1.5,2.1,2.7,1.5,1.2,1.2
138,1.2,1.5,2.1,2.7,1.5,1.2,1.2,2.4
139,1.5,2.1,2.7,1.5,1.2,1.2,2.4,2.7
140,2.1,2.7,1.5,1.2,1.2,2.4,2.7,2.7
141,2.7,1.5,1.2,1.2,2.4,2.7,2.7,1.8
142,1.5,1.2,1.2,2.4,2.7,2.7,1.8,3.3
143,1.2,1.2,2.4,2.7,2.7,1.8,3.3,3.3
144,1.2,2.4,2.7,2.7,1.8,3.3,3.3,0.9
145,2.4,2.7,2.7,1.8,3.3,3.3,0.9,2.7
146,2.7,2.7,1.8,3.3,3.3,0.9,2.7,1.2
147,2.7,1.8,3.3,3.3,0.9,2.7,1.2,1.5
148,1.8,3.3,3.3,0.9,2.7,1.2,1.5,2.7
149,3.3,3.3,0.9,2.7,1.2,1.5,2.7,2.1
150,3.3,0.9,2.7,1.2,1.5,2.7,2.1,2.4
151,0.9,2.7,1.2,1.5,2.7,2.1,2.4,1.8
