,1,2,3,4,5,6,7,pre
0,5.4,5.4,4.2,5.7,6.3,4.8,4.8,6.0
1,5.4,4.2,5.7,6.3,4.8,4.8,6.0,5.7
2,4.2,5.7,6.3,4.8,4.8,6.0,5.7,6.6
3,5.7,6.3,4.8,4.8,6.0,5.7,6.6,5.1
4,6.3,4.8,4.8,6.0,5.7,6.6,5.1,5.7
5,4.8,4.8,6.0,5.7,6.6,5.1,5.7,7.2
6,4.8,6.0,5.7,6.6,5.1,5.7,7.2,7.2
7,6.0,5.7,6.6,5.1,5.7,7.2,7.2,6.9
8,5.7,6.6,5.1,5.7,7.2,7.2,6.9,7.5
9,6.6,5.1,5.7,7.2,7.2,6.9,7.5,8.1
10,5.1,5.7,7.2,7.2,6.9,7.5,8.1,7.2
11,5.7,7.2,7.2,6.9,7.5,8.1,7.2,7.5
12,7.2,7.2,6.9,7.5,8.1,7.2,7.5,5.4
13,7.2,6.9,7.5,8.1,7.2,7.5,5.4,6.6
14,6.9,7.5,8.1,7.2,7.5,5.4,6.6,6.6
15,7.5,8.1,7.2,7.5,5.4,6.6,6.6,6.0
16,8.1,7.2,7.5,5.4,6.6,6.6,6.0,6.3
17,7.2,7.5,5.4,6.6,6.6,6.0,6.3,5.7
18,7.5,5.4,6.6,6.6,6.0,6.3,5.7,5.7
19,5.4,6.6,6.6,6.0,6.3,5.7,5.7,6.9
20,6.6,6.6,6.0,6.3,5.7,5.7,6.9,6.3
21,6.6,6.0,6.3,5.7,5.7,6.9,6.3,4.5
22,6.0,6.3,5.7,5.7,6.9,6.3,4.5,3.9
23,6.3,5.7,5.7,6.9,6.3,4.5,3.9,3.3
24,5.7,5.7,6.9,6.3,4.5,3.9,3.3,3.3
25,5.7,6.9,6.3,4.5,3.9,3.3,3.3,3.0
26,6.9,6.3,4.5,3.9,3.3,3.3,3.0,1.5
27,6.3,4.5,3.9,3.3,3.3,3.0,1.5,4.5
28,4.5,3.9,3.3,3.3,3.0,1.5,4.5,3.9
29,3.9,3.3,3.3,3.0,1.5,4.5,3.9,3.0
30,3.3,3.3,3.0,1.5,4.5,3.9,3.0,3.6
31,3.3,3.0,1.5,4.5,3.9,3.0,3.6,7.2
32,3.0,1.5,4.5,3.9,3.0,3.6,7.2,7.2
33,1.5,4.5,3.9,3.0,3.6,7.2,7.2,7.5
34,4.5,3.9,3.0,3.6,7.2,7.2,7.5,7.8
35,3.9,3.0,3.6,7.2,7.2,7.5,7.8,8.7
36,3.0,3.6,7.2,7.2,7.5,7.8,8.7,8.4
37,3.6,7.2,7.2,7.5,7.8,8.7,8.4,6.9
38,7.2,7.2,7.5,7.8,8.7,8.4,6.9,9.0
39,7.2,7.5,7.8,8.7,8.4,6.9,9.0,6.3
40,7.5,7.8,8.7,8.4,6.9,9.0,6.3,5.7
41,7.8,8.7,8.4,6.9,9.0,6.3,5.7,7.2
42,8.7,8.4,6.9,9.0,6.3,5.7,7.2,9.0
43,8.4,6.9,9.0,6.3,5.7,7.2,9.0,8.1
44,6.9,9.0,6.3,5.7,7.2,9.0,8.1,7.5
45,9.0,6.3,5.7,7.2,9.0,8.1,7.5,5.7
46,6.3,5.7,7.2,9.0,8.1,7.5,5.7,6.6
47,5.7,7.2,9.0,8.1,7.5,5.7,6.6,4.8
48,7.2,9.0,8.1,7.5,5.7,6.6,4.8,4.2
49,9.0,8.1,7.5,5.7,6.6,4.8,4.2,5.4
50,8.1,7.5,5.7,6.6,4.8,4.2,5.4,3.9
51,7.5,5.7,6.6,4.8,4.2,5.4,3.9,3.0
52,5.7,6.6,4.8,4.2,5.4,3.9,3.0,4.2
53,6.6,4.8,4.2,5.4,3.9,3.0,4.2,5.1
54,4.8,4.2,5.4,3.9,3.0,4.2,5.1,4.5
55,4.2,5.4,3.9,3.0,4.2,5.1,4.5,4.2
