,1,2,3,4,5,6,7,pre
0,6.0,5.7,4.8,5.7,6.9,6.0,4.2,6.3
1,5.7,4.8,5.7,6.9,6.0,4.2,6.3,6.6
2,4.8,5.7,6.9,6.0,4.2,6.3,6.6,7.2809
3,5.7,6.9,6.0,4.2,6.3,6.6,7.2809,6.9
4,6.9,6.0,4.2,6.3,6.6,7.2809,6.9,6.6
5,6.0,4.2,6.3,6.6,7.2809,6.9,6.6,8.4
6,4.2,6.3,6.6,7.2809,6.9,6.6,8.4,8.1
7,6.3,6.6,7.2809,6.9,6.6,8.4,8.1,8.7
8,6.6,7.2809,6.9,6.6,8.4,8.1,8.7,7.2
9,7.2809,6.9,6.6,8.4,8.1,8.7,7.2,7.2
10,6.9,6.6,8.4,8.1,8.7,7.2,7.2,7.8
11,6.6,8.4,8.1,8.7,7.2,7.2,7.8,7.2
12,8.4,8.1,8.7,7.2,7.2,7.8,7.2,5.7
13,8.1,8.7,7.2,7.2,7.8,7.2,5.7,6.3
14,8.7,7.2,7.2,7.8,7.2,5.7,6.3,6.3
15,7.2,7.2,7.8,7.2,5.7,6.3,6.3,6.0
16,7.2,7.8,7.2,5.7,6.3,6.3,6.0,4.2
17,7.8,7.2,5.7,6.3,6.3,6.0,4.2,4.5
18,7.2,5.7,6.3,6.3,6.0,4.2,4.5,6.3
19,5.7,6.3,6.3,6.0,4.2,4.5,6.3,6.6
20,6.3,6.3,6.0,4.2,4.5,6.3,6.6,5.7
21,6.3,6.0,4.2,4.5,6.3,6.6,5.7,5.7
22,6.0,4.2,4.5,6.3,6.6,5.7,5.7,3.9
23,4.2,4.5,6.3,6.6,5.7,5.7,3.9,2.1
24,4.5,6.3,6.6,5.7,5.7,3.9,2.1,2.7
25,6.3,6.6,5.7,5.7,3.9,2.1,2.7,4.2
26,6.6,5.7,5.7,3.9,2.1,2.7,4.2,3.3
27,5.7,5.7,3.9,2.1,2.7,4.2,3.3,3.5518
28,5.7,3.9,2.1,2.7,4.2,3.3,3.5518,3.6
29,3.9,2.1,2.7,4.2,3.3,3.5518,3.6,3.9
30,2.1,2.7,4.2,3.3,3.5518,3.6,3.9,4.8
31,2.7,4.2,3.3,3.5518,3.6,3.9,4.8,7.5
32,4.2,3.3,3.5518,3.6,3.9,4.8,7.5,6.9
33,3.3,3.5518,3.6,3.9,4.8,7.5,6.9,6.6
34,3.5518,3.6,3.9,4.8,7.5,6.9,6.6,7.2
35,3.6,3.9,4.8,7.5,6.9,6.6,7.2,8.7
36,3.9,4.8,7.5,6.9,6.6,7.2,8.7,7.2
37,4.8,7.5,6.9,6.6,7.2,8.7,7.2,6.9
38,7.5,6.9,6.6,7.2,8.7,7.2,6.9,7.8
39,6.9,6.6,7.2,8.7,7.2,6.9,7.8,6.6
40,6.6,7.2,8.7,7.2,6.9,7.8,6.6,6.9
41,7.2,8.7,7.2,6.9,7.8,6.6,6.9,7.5
42,8.7,7.2,6.9,7.8,6.6,6.9,7.5,8.4
43,7.2,6.9,7.8,6.6,6.9,7.5,8.4,7.5
44,6.9,7.8,6.6,6.9,7.5,8.4,7.5,7.5
45,7.8,6.6,6.9,7.5,8.4,7.5,7.5,5.1
46,6.6,6.9,7.5,8.4,7.5,7.5,5.1,6.6
47,6.9,7.5,8.4,7.5,7.5,5.1,6.6,5.4
48,7.5,8.4,7.5,7.5,5.1,6.6,5.4,4.8
49,8.4,7.5,7.5,5.1,6.6,5.4,4.8,5.4
50,7.5,7.5,5.1,6.6,5.4,4.8,5.4,4.8
51,7.5,5.1,6.6,5.4,4.8,5.4,4.8,5.1
52,5.1,6.6,5.4,4.8,5.4,4.8,5.1,4.8
53,6.6,5.4,4.8,5.4,4.8,5.1,4.8,5.4
54,5.4,4.8,5.4,4.8,5.1,4.8,5.4,3.9
55,4.8,5.4,4.8,5.1,4.8,5.4,3.9,5.7
56,5.4,4.8,5.1,4.8,5.4,3.9,5.7,6.3
57,4.8,5.1,4.8,5.4,3.9,5.7,6.3,6.3
58,5.1,4.8,5.4,3.9,5.7,6.3,6.3,5.1
59,4.8,5.4,3.9,5.7,6.3,6.3,5.1,5.1
60,5.4,3.9,5.7,6.3,6.3,5.1,5.1,5.7
61,3.9,5.7,6.3,6.3,5.1,5.1,5.7,4.5
62,5.7,6.3,6.3,5.1,5.1,5.7,4.5,5.1
63,6.3,6.3,5.1,5.1,5.7,4.5,5.1,3.9
64,6.3,5.1,5.1,5.7,4.5,5.1,3.9,5.4
65,5.1,5.1,5.7,4.5,5.1,3.9,5.4,5.1
66,5.1,5.7,4.5,5.1,3.9,5.4,5.1,4.1171
67,5.7,4.5,5.1,3.9,5.4,5.1,4.1171,3.6
68,4.5,5.1,3.9,5.4,5.1,4.1171,3.6,3.3
69,5.1,3.9,5.4,5.1,4.1171,3.6,3.3,4.2
70,3.9,5.4,5.1,4.1171,3.6,3.3,4.2,3.0
71,5.4,5.1,4.1171,3.6,3.3,4.2,3.0,4.8
72,5.1,4.1171,3.6,3.3,4.2,3.0,4.8,6.0
73,4.1171,3.6,3.3,4.2,3.0,4.8,6.0,5.1
