,1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61,65,69,73,77,81,85,89,93
14501,0.5,0.34,0.25,0.28,0.24,0.18,0.217,0.2695,0.69,0.19,0.17,0.3427,0.3629,0.36,0.3,0.18,0.43,0.23,0.36,1.59,1.32,0.8539,0.8392,0.36
14867,0.03,0.0393,0.0404,0.03,0.04,0.03,0.1643,0.1,0.16,0.2,0.16,0.36,0.2,0.14,0.07,0.14,0.14,0.15,0.05,0.11,0.18,0.16,0.08,0.04
15233,0.03,0.2589,0.1191,0.02,0.02,0.01,0.02,0.0722,0.0712,0.0493,0.51,0.02,0.03,0.03,0.02,0.03,0.04,0.26,0.03,0.55,2.04,1.84,1.19,0.18
15599,0.31,0.15,0.18,0.27,0.16,0.29,0.22,0.28,0.18,0.75,0.78,0.33,0.58,0.52,0.46,0.34,0.45,0.28,0.56,0.96,0.7662,0.29,0.483,0.2402
15965,0.04,0.03,0.06,0.03,0.03,0.03,0.03,0.03,0.03,0.1,0.04,0.05,0.15,0.16,0.13,0.09,0.16,0.89,0.42,0.21,0.2,0.2,0.55,0.37
16331,0.06,0.04,0.04,0.04,0.05,0.05,0.04,0.04,0.04,0.05,0.04,0.05,0.04,0.04,0.05,0.04,0.04,0.0433,0.0477,0.05,0.04,0.04,0.0649,0.0668
16690,0.27,0.14,0.21,0.16,0.23,0.13,0.39,0.4,0.61,0.47,0.3,0.24,0.32,0.27,0.27,0.72,0.33,0.38,2.82,3.49,3.14,0.52,0.62,0.73
17056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.24,0.21,0.02,0.03,0.18,0.03,0.18,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17421,0.14,0.09,0.13,0.1,0.11,0.13,0.1,0.22,0.07,0.06,0.08,0.06,0.08,0.08,0.06,0.09,0.05,0.18,0.49,0.24,0.2,0.24,0.34,0.2
17786,0.04,0.06,0.04,0.01,0.02,0.0,0.02,0.0,0.02,0.03,0.01,0.01,0.0,0.02,0.0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.04
18184,0.06,0.12,0.1,0.09,0.33,0.11,0.48,0.09,0.14,0.4,0.28,0.27,0.17,0.04,0.08,0.03,0.12,0.61,0.36,0.24,0.42,1.25,0.92,0.19
18550,0.07,0.03,0.06,0.06,0.03,0.07,0.05,0.04,0.07,0.03,0.06,0.06,0.03,0.06,0.05,0.05,0.06,0.03,0.06,0.06,0.03,0.07,0.04,0.05
18916,0.1,0.03,0.05,0.06,0.05,0.05,0.08,0.07,0.09,0.05,0.07,0.06,0.24,0.08,0.05,0.1,0.11,0.41,0.2,0.29,0.69,0.32,0.23,0.17
19282,0.04,0.02,0.03,0.03,0.04,0.41,0.06,0.32,0.1,0.05,0.03,0.06,0.05,0.12,0.04,0.12,0.07,0.08,0.31,0.2,0.44,0.24,0.23,0.19
19648,0.04,0.05,0.08,0.45,0.04,0.03,0.15,0.03,0.43,0.25,0.41,0.39,0.36,0.38,0.14,0.08,0.38,0.48,0.47,0.24,0.04,0.03,0.16,0.03
20598,0.19,0.0,0.06,0.06,0.06,0.78,0.62,1.13,0.76,0.23,0.2,0.57,0.64,0.23,0.43,0.45,0.52,0.78,0.6,0.7,0.67,1.29,1.12,0.26
20964,0.22,0.16,0.17,0.18,0.17,0.18,0.17,0.19,0.33,0.15,0.1,0.08,0.11,0.06,0.18,0.18,0.31,0.11,0.18,0.22,0.19,0.18,0.57,0.46
21323,0.07,0.03,0.07,0.04,0.03,0.07,0.05,0.03,0.32,0.06,0.03,0.03,0.07,0.02,0.02,0.07,0.04,0.12,0.27,0.15,0.09,0.08,0.16,0.05
21689,3.09,1.54,1.69,1.66,1.63,1.89,2.56,0.21,0.25,0.08,0.16,0.11,0.09,0.12,0.14,0.17,0.2,0.14,0.24,1.48,2.5,2.28,2.63,3.2199
22048,0.08,0.06,0.08,0.06,0.09,0.06,0.09,0.05,0.56,0.14,0.11,0.15,0.29,0.4,0.58,0.34,0.31,0.31,0.2,0.34,0.3,1.72,1.07,0.1
22414,0.02,0.1099,0.0986,0.05,0.05,0.04,0.29,0.13,0.2,0.26,0.1,0.06,0.15,0.11,0.09,0.1126,0.12,0.1,0.09,0.36,0.3883,0.435,0.49,0.66
22780,0.06,0.4881,0.4786,0.06,0.18,1.04,1.05,1.1,0.12,0.1,0.04,0.06,0.18,0.3,0.07,0.1461,0.1727,0.07,0.2,0.34,0.39,2.08,1.29,1.03
23158,0.08,0.0945,0.0827,0.1,0.08,0.09,0.07,0.09,0.08,0.09,0.09,0.02,0.11,0.03,0.0,0.01,0.01,0.01,0.0,0.04,0.12,0.07,0.03,0.03
23520,0.66,0.6209,0.6703,0.14,1.1,3.43,0.78,0.8588,0.502,0.04,0.13,0.55,0.1968,0.2119,0.47,0.6,0.7,0.6,0.84,0.5,0.46,0.38,0.28,0.22
23815,0.14,0.04,0.05,0.05,0.04,0.07,0.07,0.07,0.63,0.05,0.1,0.21,0.12,0.07,0.22,0.12,0.07,0.05,0.14,0.27,0.19,0.39,0.3,0.3659
24180,0.06,0.05,0.05,0.05,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.11,0.05,0.19,0.2,0.2,0.2,0.14,0.16,0.16,0.15,0.12,0.04
24546,0.21,0.2063,0.1404,0.09,0.1,0.11,0.12,0.1683,0.2122,0.35,0.1,0.11,0.16,0.42,0.98,0.32,0.1,0.26,0.19,0.77,0.21,0.65,1.1,0.19
24900,0.23,0.15,0.18,0.19,0.17,0.18,0.18,0.18,0.18,0.77,0.18,0.16,0.1,0.09,0.11,0.08,0.13,0.14,0.79,1.0,1.04,4.9,4.85,7.42
25265,1.08,0.63,0.66,0.7,0.68,0.7,0.62,1.0,1.6,0.31,0.56,0.06,0.19,0.33,0.28,0.18,0.14,0.82,2.45,2.92,1.09,0.79,3.05,1.79
25631,0.1,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.09,0.04,0.03,0.04,0.04,0.03,0.04,0.04,0.04,0.03,0.05,0.04,0.03,0.04,0.04,0.04
25997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26705,0.53,0.6321,0.5057,0.36,0.5,0.42,0.43,0.4497,0.43,0.97,0.84,0.47,0.31,0.34,0.33,0.5,0.34,0.4,0.69,1.76,1.78,1.12,0.65,0.9
27053,0.06,0.02,0.08,0.06,0.05,0.04,0.06,0.41,0.05,0.36,0.05,0.1859,0.2023,0.16,0.24,0.11,0.35,1.15,1.3,0.63,0.28,0.12,1.32,0.73
27212,0.18,0.14,0.16,0.17,0.16,0.16,0.16,0.31,0.42,0.2,0.3375,0.3422,0.16,0.16,0.25,0.22,0.63,1.03,0.5,0.56,0.51,0.41,0.39,0.5
27549,0.4102,0.267,0.09,0.34,0.37,0.34,0.35,0.37,0.33,0.34,0.55,1.31,0.55,0.79,0.84,0.68,0.7,0.77,0.67,0.53,0.34,0.33,0.35,0.61
27909,0.34,0.22,0.36,0.18,0.27,0.38,0.2,0.26,0.3029,0.3226,0.27,0.27,0.27,0.26,0.27,0.26,0.47,0.24,0.43,1.03,0.58,0.84,0.41,0.5
28605,0.11,0.08,0.09,0.09,0.09,0.09,0.08,0.09,0.18,0.29,0.09,0.08,0.16,0.13,0.12,0.13,0.13,0.13,0.33,0.25,0.59,1.3,1.06,0.26
28971,0.09,0.1,0.08,0.13,0.08,0.06,0.09,0.06,0.17,0.07,0.03,0.11,0.19,0.66,0.14,0.04,0.17,0.26,0.39,0.21,0.12,0.08,0.11,0.04
29333,0.08,0.05,0.07,0.07,0.08,0.08,0.09,0.71,0.11,0.08,0.09,0.16,0.1,0.07,0.06,0.07,0.23,0.42,0.24,0.27,0.25,0.25,0.15,0.08
29697,0.19,0.43,0.29,0.3,0.27,0.29,0.28,0.22,0.29,0.15,0.14,0.19,0.19,0.1,0.14,0.17,0.12,0.1,0.11,2.03,2.27,1.55,0.25,0.22
33024,0.03,0.03,0.03,0.03,0.03,0.1,0.06,0.07,0.03,0.06,0.06,0.03,0.07,0.09,0.09,0.09,0.07,0.1,0.14,0.14,0.23,0.12,0.05,0.06
33390,0.04,0.03,0.03,0.03,0.04,0.03,0.04,0.2,0.23,0.1,0.04,0.05,0.04,0.05,0.04,0.05,0.04,0.04,0.04,0.04,0.05,0.04,0.05,0.04
33789,1.45,0.79,0.42,0.29,0.34,0.58,0.31,0.56,0.35,0.54,0.94,0.66,0.61,0.12,0.31,0.66,1.32,1.78,2.95,1.3,0.93,0.71,1.1249,0.8924
34155,0.11,0.06,0.07,0.14,0.07,0.07,0.07,0.06,0.21,0.1025,0.1112,0.06,0.05,0.07,0.17,0.18,0.11,0.05,0.38,0.26,0.29,0.13,0.41,0.5285
34521,0.7,0.5964,0.4442,0.29,0.23,0.46,0.2,0.46,0.9,1.25,0.21,0.28,0.35,0.2,0.25,0.43,0.51,0.41,1.16,0.67,1.55,1.56,1.35,1.92
34899,0.69,0.09,0.07,0.07,0.06,0.09,0.06,0.06,0.7,0.87,0.07,0.12,0.28,0.2,0.39,0.14,0.27,0.41,0.34,0.25,0.4379,0.64,0.31,0.45
35241,0.45,0.24,2.18,0.57,0.33,0.21,0.31,0.37,0.71,2.99,1.41,0.13,0.24,0.14,0.4,0.12,0.15,0.23,1.67,0.28,0.61,0.18,0.18,0.33
35729,0.75,0.08,0.11,0.11,0.09,0.11,0.11,1.44,0.6,0.41,0.42,0.11,0.17,0.26,0.24,0.1,0.1,0.51,1.15,1.07,0.92,0.95,1.55,1.83
36095,0.31,0.21,0.19,0.18,0.18,0.21,0.18,0.17,0.19,0.19,0.15,0.15,0.14,0.16,0.32,0.18,0.16,0.15,0.13,0.46,0.44,0.67,0.21,0.23
36460,0.9827,0.93,1.1,1.04,1.1,1.11,1.08,1.34,0.33,0.03,1.25,1.81,0.86,0.21,0.32,0.63,0.27,0.15,0.48,1.47,1.92,2.64,0.84,0.58
36826,2.39,2.02,2.17,2.13,2.21,2.02,2.23,2.0406,2.14,2.11,1.11,1.09,1.14,1.09,1.22,0.5702,1.1,1.19,1.1,1.12,1.08,1.05,1.06,0.87
37192,0.05,0.07,0.04,0.04,0.05,0.06,0.04,1.17,0.33,1.97,0.28,0.58,0.47,1.25,1.53,0.38,0.29,0.12,2.08,1.87,0.56,0.46,0.53,1.68
37558,0.33,0.24,0.24,0.23,0.17,0.14,0.13,0.13,0.13,0.14,0.11,0.11,0.13,0.14,0.14,0.15,0.14,0.15,0.16,0.18,0.23,0.26,0.33,0.3
37920,0.15,0.12,0.14,0.14,0.15,0.14,0.13,0.14,0.24,0.21,0.14,0.19,0.26,0.15,0.14,0.14,0.19,0.41,0.26,0.26,0.27,0.22,0.14,0.14
38285,0.07,0.03,0.06,0.03,0.06,0.05,0.05,0.07,0.43,0.07,0.1,0.25,0.4,0.1,0.06,0.04,0.06,0.05,0.26,0.75,0.52,0.34,0.29,0.28
38651,0.07,0.06,0.07,0.05,0.05,0.05,0.07,0.05,0.26,0.36,0.39,0.32,0.18,0.08,0.06,0.18,0.12,0.05,0.09,0.13,0.13,0.3,0.29,0.65
39017,0.13,0.07,0.11,0.1,0.1,0.1,0.11,0.1,0.1,0.66,0.7,0.79,0.97,0.85,0.81,0.8,0.77,2.41,2.84,2.91,2.89,1.69,0.2,0.1
39718,0.96,0.68,0.09,0.07,0.07,0.07,0.07,0.09,0.06,0.08,0.09,0.07,0.07,0.07,0.07,0.06,0.07,0.08,0.06,0.28,0.15,0.19,0.33,0.65
40084,1.55,0.23,0.18,0.42,0.19,0.18,0.33,0.59,1.36,0.98,0.58,0.17,0.2,0.71,0.25,0.18,0.16,0.98,0.48,1.68,3.13,2.64,1.38,0.98
40450,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40815,0.26,0.15,0.2,0.23,0.19,0.21,0.23,1.1,0.74,0.21,0.17,0.18,0.29,0.1,0.2,0.17,0.21,0.17,0.21,0.26,0.85,1.5,1.43,1.54
41407,2.2,2.1,2.26,2.7,1.89,2.45,2.32,2.29,2.14,0.06,0.05,0.05,0.05,0.06,0.06,0.06,0.12,0.06,0.19,0.49,0.26,0.55,0.48,2.98
41773,1.44,0.74,1.1,1.07,1.15,0.6,0.05,0.03,0.04,0.02,0.03,0.03,0.04,0.03,0.07,0.19,0.21,0.23,0.26,0.27,0.14,0.5244,0.8663,1.35
42139,2.1139,1.2886,1.07,0.5187,0.426,0.24,0.16,0.6124,0.62,0.1,1.33,0.22,0.14,0.03,0.2045,0.1976,0.27,0.12,0.06,0.27,0.68,3.88,2.45,2.94
42492,0.26,0.13,0.18,0.15,0.2,0.18,0.35,0.34,0.27,0.16,0.18,0.27,0.29,0.31,0.5,0.49,0.38,0.81,0.51,0.43,0.43,0.45,0.5,0.53
42857,0.4791,1.06,0.14,0.11,0.12,0.13,0.11,0.14,0.54,0.13,0.11,0.12,0.13,0.1,0.14,0.1,0.13,0.12,0.12,0.12,0.11,0.14,0.1,0.14
43221,0.93,0.79,0.89,0.89,0.91,0.89,1.24,1.55,0.35,0.36,0.08,0.18,0.09,0.12,0.21,0.3,0.21,0.33,0.38,1.19,0.49,0.9,1.32,1.3
43586,0.05,0.03,0.06,0.05,0.05,0.04,0.05,0.05,0.03,0.05,0.06,0.03,0.05,0.05,0.05,0.03,0.06,0.05,0.04,0.04,0.05,0.06,0.03,0.05
43948,0.68,0.49,1.44,1.96,1.97,1.8,1.78,1.89,2.44,1.28,1.72,1.73,1.0578,0.9814,0.19,0.96,0.71,0.79,2.34,1.12,2.71,1.9972,1.9592,1.92
44558,0.24,0.06,0.1,0.04,0.05,0.1,0.05,0.22,1.52,1.65,0.14,0.04,0.03,0.1,0.44,0.35,0.26,0.33,1.09,1.01,0.71,1.73,0.65,0.03
44924,3.9,1.307,0.8863,0.49,0.44,0.19,0.44,0.5,1.33,1.26,2.27,1.12,0.84,0.9296,0.8327,0.27,0.44,0.81,1.37,1.1545,1.4641,1.1,2.47,1.44
45244,0.7861,0.6292,0.624,0.39,0.41,0.44,2.33,0.6763,0.4558,0.36,0.18,0.07,0.08,0.31,0.11,0.24,0.58,0.67,0.07,0.5647,0.7293,0.58,1.11,0.84
45741,0.3997,0.318,0.2651,0.18,0.16,0.23,0.22,0.29,0.75,0.39,0.18,0.2,0.22,0.21,0.19,0.1465,0.2099,0.18,0.16,0.22,1.2,1.98,1.11,0.24
46107,0.34,0.28,0.3,0.22,0.33,0.24,0.51,0.38,0.22,0.06,0.12,0.07,0.05,0.13,0.04,0.13,0.05,0.08,0.16,0.53,0.21,0.31,0.2,0.76
46468,0.05,0.05,0.04,0.06,0.05,0.05,0.0905,0.1085,0.16,0.14,0.23,0.54,0.16,0.17,0.17,0.25,0.11,0.09,0.1,0.35,0.25,0.48,0.59,0.26
47175,0.36,0.24,0.39,0.17,0.15,0.16,0.36,0.58,0.47,0.13,0.14,0.24,0.53,0.53,0.13,0.31,0.27,0.4171,0.4465,0.4591,0.4457,0.4045,0.3382,0.254
47539,0.6,0.49,0.51,0.57,0.52,0.51,0.54,1.57,1.11,0.13,0.63,0.17,0.06,0.08,0.21,0.09,0.07,0.08,0.12,1.24,0.73,1.2,1.05,1.27
47905,0.03,0.03,0.03,0.03,0.31,1.61,3.3,1.76,0.2,0.04,0.03,0.03,0.14,0.23,0.18,0.4,0.35,0.55,0.68,0.38,0.27,0.53,0.31,0.48
48271,0.07,0.04,0.22,0.07,0.06,0.22,0.71,0.28,0.05,0.05,0.27,0.18,0.08,0.22,0.05,0.28,0.08,0.39,0.38,0.21,0.14,0.38,0.48,0.25
48637,0.41,0.38,0.34,0.39,0.34,0.33,0.35,0.5,0.71,0.51,0.51,0.41,0.51,0.58,0.42,0.47,0.4734,0.4911,0.48,0.64,0.37,0.58,0.64,0.62
49003,2.39,1.21,0.08,0.09,0.09,0.09,0.46,0.08,0.07,0.09,1.31,3.03,2.24,0.15,0.09,0.09,0.08,0.49,0.09,0.11,0.1,0.1,0.21,2.87
49369,1.0,0.09,0.09,0.09,0.09,0.09,0.18,0.16,0.11,0.1,0.1,0.07,0.08,0.08,0.07,0.07,0.07,0.09,0.09,0.12,0.21,0.27,0.43,0.99
49735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49804,0.22,0.05,0.05,0.12,0.05,0.04,0.04,0.11,0.43,0.38,0.41,0.35,0.48,0.27,0.16,0.32,0.38,0.455,0.45,0.4,0.45,0.42,0.42,0.26
50166,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.01,0.01,0.01,0.06,0.07,0.09,0.07,0.05,0.01,0.02,0.08,0.07,0.07,0.08,0.14,0.05,0.01
50531,0.32,0.5602,0.2989,0.1606,0.1238,0.09,0.07,0.1944,0.2914,0.09,0.08,0.06,0.05,0.09,0.05,0.08,0.06,0.07,0.09,0.08,0.44,3.12,1.42,1.41
50884,0.1,0.0853,0.0826,0.09,0.09,0.1,0.08,0.09,0.1,0.31,0.45,0.53,0.57,0.46,0.43,0.44,0.42,0.2889,0.1775,0.1132,0.0931,0.0885,0.09,0.09
51246,0.54,0.24,0.25,0.19,0.19,0.2,0.17,0.18,0.19,0.3,0.99,0.42,0.35,1.09,0.39,0.33,0.42,0.68,0.7,0.75,0.54,1.79,1.59,0.4
51612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51978,0.52,0.11,0.64,0.08,0.09,0.05,0.08,0.16,0.34,0.25,0.11,0.17,0.08,0.52,0.18,0.25,0.29,0.72,0.25,0.58,0.39,0.34,0.19,0.05
52344,0.15,0.3,0.2,0.0965,0.0937,0.29,0.17,0.16,0.14,0.08,0.09,0.21,0.64,0.86,0.1,0.14,0.13,0.81,1.5,1.59,0.27,1.22,0.45,0.66
52710,1.3,0.11,0.18,0.16,0.17,0.17,0.16,1.32,0.26,0.17,0.24,0.13,0.13,0.06,0.12,0.45,0.82,0.7,0.49,0.25,0.66,2.48,2.77,1.84
53076,0.06,0.06,0.07,0.06,0.04,0.04,0.07,0.15,0.06,0.4,0.03,0.21,0.07,0.08,0.06,1.42,0.52,0.15,0.31,0.6743,1.01,0.26,0.22,0.06
53439,0.29,0.3052,0.2594,0.22,0.29,0.15,0.22,0.56,0.14,0.19,0.29,0.07,0.18,0.2843,0.2871,0.1,0.5,0.38,0.35,0.2,0.19,0.15,0.26,0.99
53833,0.05,0.04,0.09,0.02,0.02,0.05,0.03,0.02,0.06,0.04,0.02,0.06,0.02,0.02,0.06,0.01,0.04,1.71,1.4,0.72,0.69,0.31,0.07,0.04
54199,0.04,0.02,0.03,0.03,0.04,0.04,0.03,0.02,0.03,0.04,0.04,0.03,0.04,0.02,0.03,0.03,0.04,0.04,0.03,0.04,0.04,0.02,0.03,0.03
54564,1.1989,1.0058,0.9043,0.8349,0.7667,0.01,0.73,0.99,0.89,0.42,0.52,0.78,0.86,0.4656,0.4913,0.17,0.08,0.1,0.11,0.96,0.89,1.15,1.61,1.68
54925,0.2857,0.08,0.12,0.11,0.13,0.15,0.16,0.11,0.11,0.27,0.22,0.11,0.09,0.1,0.1,0.1,0.1,0.09,0.1,0.09,0.11,0.16,0.46,0.44
55628,0.12,0.1948,0.1496,0.09,0.16,0.09,0.08,0.23,0.3,0.23,0.18,0.1,0.18,0.09,0.42,0.16,0.1,0.25,0.25,0.41,0.39,0.39,0.3803,0.33
56336,0.34,0.88,0.1,0.08,0.12,0.08,0.08,0.12,0.1,0.07,0.94,0.05,0.05,0.05,0.08,0.04,0.05,0.12,0.07,0.07,0.08,0.11,0.08,0.75
57028,0.1046,0.0775,0.05,0.03,0.07,0.03,0.06,0.04,0.06,0.03,0.06,0.04,0.06,0.04,0.05,0.04,0.17,0.0926,0.1056,0.3,0.19,0.18,0.11,0.07
57394,0.64,0.43,0.47,0.47,0.25,0.06,0.04,0.05,0.06,0.28,0.1,0.07,0.1,0.11,0.18,0.45,0.43,0.46,0.45,0.44,0.56,0.45,0.9,1.66
58125,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.12,0.11,0.1,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.01
58481,0.07,0.0872,0.0581,0.05,0.04,0.04,0.04,0.05,0.04,0.05,0.04,0.08,0.0794,0.0878,0.12,0.11,0.1244,0.1361,0.14,0.17,0.13,0.1872,0.2151,0.3
58823,0.17,0.1,0.1,0.09,0.1,0.18,0.21,0.24,0.14,0.0653,0.0532,0.12,0.12,0.13,0.12,0.13,0.2,0.28,0.51,0.7771,0.8581,0.78,1.28,0.53
59189,0.0595,0.03,0.04,0.04,0.1769,0.2676,0.57,0.13,0.2144,0.1682,0.05,0.08,0.34,0.09,0.04,0.45,0.42,0.36,0.21,0.05,0.1,0.1,0.08,0.0571
60709,0.24,0.12,0.15,0.14,0.15,0.11,0.1165,0.1338,0.14,0.1,0.1,0.08,0.07,0.1,0.17,0.23,0.25,0.25,0.46,0.33,0.53,1.14,1.12,1.13
