,1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61,65,69,73,77,81,85,89,93
18191,0.12,0.09,0.11,0.35,0.04,0.49,0.25,0.1,0.04,0.21,0.21,0.32,0.28,0.08,0.03,0.04,0.06,0.32,0.31,0.21,0.33,0.42,0.77,0.37
18557,0.11,0.09,0.08,0.1,0.1,0.07,0.11,0.14,0.12,0.17,0.21,0.2,0.29,0.25,0.08,0.06,0.07,0.04,0.1986,0.2142,0.2156,0.46,0.06,0.07
18923,0.09,0.01,0.05,0.06,0.05,0.05,0.08,0.08,0.09,0.05,0.07,0.12,0.04,0.08,0.16,0.16,0.13,0.44,0.16,0.27,0.22,0.86,0.26,0.17
19289,0.11,0.03,0.03,0.03,0.03,0.03,0.35,0.07,0.83,0.62,0.02,0.02,0.03,0.07,0.07,0.05,0.38,1.07,0.97,1.21,0.6,0.24,0.21,0.3
19655,0.14,0.24,0.15,0.12,0.12,0.26,0.13,0.12,0.44,0.81,0.33,0.08,0.08,0.26,0.06,0.25,0.35,0.64,0.97,0.59,0.08,0.08,0.17,0.03
19996,0.27,0.06,0.1,0.16,0.16,0.1,0.16,0.14,0.57,0.16,0.13,0.27,0.23,0.21,0.14,0.14,0.1,0.15,0.69,0.85,0.93,0.32,0.92,0.22
20328,1.43,0.58,0.89,0.93,0.86,0.89,0.89,0.87,0.86,0.25,0.06,0.04,0.06,0.06,0.05,0.06,0.04,0.05,0.06,0.04,0.09,0.04,0.05,0.05
20605,0.12,0.2193,0.0819,0.18,0.06,0.12,0.5783,0.758,0.84,0.66,0.81,0.6451,0.5762,0.43,0.18,0.48,0.7123,0.9759,2.44,0.52,1.74,2.07,1.44,0.08
20971,1.13,0.3173,0.19,0.18,0.19,0.19,0.13,0.33,0.12,0.09,0.07,0.45,0.1,0.07,0.07,0.09,0.06,0.11,0.46,0.5,0.2,0.35,0.16,0.71
21330,0.03,0.03,0.0545,0.0535,0.04,0.03,0.07,0.07,0.04,0.07,0.07,0.08,0.03,0.24,0.06,0.16,0.13,0.09,0.28,0.17,0.11,0.12,0.11,0.03
21696,0.05,0.04,0.1,0.12,0.04,0.05,0.05,0.05,0.05,0.1259,0.1268,0.15,0.03,0.04,0.03,0.04,0.04,0.04,0.05,0.12,0.1,0.05,0.04,0.05
22055,0.08,0.08,0.06,0.09,0.06,0.24,0.13,0.12,0.46,0.2,0.86,0.3583,0.4185,0.4851,0.4772,0.5615,0.7742,1.0521,0.75,1.75,3.5,5.11,4.38,0.51
22421,0.04,0.03,0.03,0.04,0.03,0.03,0.34,0.13,0.39,0.13,0.05,0.1414,0.1272,0.23,0.14,0.09,0.08,0.13,0.18,0.31,0.36,0.52,0.68,0.04
22787,0.56,0.4595,0.44,0.69,0.57,0.72,0.52,0.94,0.18,0.04,0.06,0.2352,0.11,0.07,0.05,0.05,0.07,0.04,0.19,0.75,3.99,3.23,1.27,0.51
23165,0.1,0.0526,0.0355,0.01,0.02,0.02,0.0,0.02,0.01,0.0,0.02,0.06,0.04,0.01,0.01,0.05,0.06,0.02,0.0349,0.0481,0.05,0.08,0.13,0.1143
23822,0.63,0.11,0.15,0.1223,0.0946,0.06,0.07,0.07,0.77,0.07,0.07,0.14,0.14,0.18,0.16,1.36,0.03,0.8,1.83,0.45,1.68,1.63,1.42,1.23
24187,0.04,0.05,0.04,0.05,0.04,0.05,0.04,0.05,0.05,0.03,0.0914,0.1064,0.12,0.1,0.19,0.14,0.12,0.1,0.15,0.16,0.14,0.16,0.15,0.06
24553,0.19,0.07,0.09,0.09,0.1,0.3,0.43,0.09,0.09,0.55,0.08,0.22,0.11,0.74,0.28,0.41,0.47,0.25,0.53,0.37,0.98,0.85,0.63,0.23
24907,0.2,0.16,0.18,0.19,0.18,0.18,0.19,0.18,0.2,1.09,0.22,0.19,0.21,0.21,0.19,0.21,0.2,0.2,0.23,2.69,6.16,6.06,3.47,0.25
25272,1.55,1.14,1.25,1.25,1.27,1.25,1.25,0.65,1.04,0.27,0.2,0.27,0.09,0.27,0.3,0.99,1.58,1.6,1.62,1.96,2.5,1.97,3.42,3.08
25638,0.05,0.04,0.04,0.03,0.04,0.05,0.03,0.04,0.1,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.0882
26004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26346,1.01,0.53,0.13,0.14,0.2502,0.2432,0.38,0.19,0.38,0.19,0.6,0.92,0.48,0.28,0.5,0.48,0.577,0.5753,0.31,0.85,1.01,0.96,0.76,0.18
26712,0.8082,0.51,0.58,0.44,0.67,0.4,0.52,0.5346,0.5255,1.13,1.01,0.46,0.46,0.52,0.72,0.48,0.4,0.44,1.0,0.64,0.76,0.4,0.89,0.48
27060,0.08,0.06,0.08,0.0735,0.1005,0.14,0.05,0.27,0.4,0.05,0.18,0.23,0.37,0.47,0.39,0.03,0.85,1.22,0.47,0.52,0.31,1.49,1.61,0.06
27219,1.21,0.13,0.16,0.19,0.1922,0.2021,0.16,0.42,0.27,0.41,0.51,0.37,0.41,0.45,0.41,0.45,0.4368,0.5274,1.42,0.45,0.35,1.7709,5.03,4.75
27556,0.6039,0.421,0.3252,0.34,0.34,0.34,0.35,0.33,0.39,1.0,0.73,1.58,2.57,0.44,0.39,0.32,0.37,0.53,0.48,0.77,0.57,0.77,0.66,0.72
27916,0.3,0.23,0.26,0.28,0.28,0.3,0.24,0.26,0.35,0.33,0.17,0.34,0.3,0.17,0.26,0.27,0.36,0.32,0.71,0.6,0.53,0.44,0.52,0.38
28255,0.16,0.11,0.09,0.09,0.1,0.1208,0.1469,0.3,0.34,0.21,0.1595,0.1708,0.19,0.09,0.08,0.1,0.18,0.42,0.44,0.77,0.4,0.13,0.14,0.14
28612,0.18,0.1,0.09,0.09,0.09,0.08,0.09,0.08,0.43,0.11,0.34,0.15,0.1,0.1,0.09,0.1,0.1,0.1,0.09,0.18,1.11,1.18,1.43,1.29
28978,0.12,0.05,0.07,0.08,0.15,0.12,0.05,0.08,0.09,0.1,0.09,0.09,0.16,0.04,0.09,0.11,0.07,0.04,0.03,0.04,0.12,0.09,0.04,0.04
29340,0.09,0.05,0.09,0.08,0.05,0.08,0.08,0.27,0.58,0.1764,0.1724,0.28,0.16,0.13,0.08,0.07,0.11,0.34,0.06,0.23,0.28,0.26,0.15,0.08
29704,0.29,0.22,0.19,0.17,0.19,0.15,0.14,0.19,0.15,0.19,0.14,0.15,0.18,0.65,0.49,0.31,0.35,0.36,0.73,2.0,2.25,2.31,0.63,0.22
30625,0.06,0.06,0.06,0.12,0.07,0.06,0.06,0.06,0.11,0.06,0.06,0.06,0.05,0.06,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.24,0.99,1.21
30966,0.2878,0.25,0.19,0.13,0.14,0.12,0.13,0.13,0.13,0.13,0.13,0.21,0.08,0.05,0.05,0.04,0.04,0.25,0.25,0.22,0.2079,0.2294,0.21,0.28
31301,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.01,0.0,0.0051,0.005,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.02,0.0236
31640,0.28,0.24,0.24,0.27,0.26,0.23,0.3,0.25,0.31,1.13,0.56,1.15,1.06,0.56,0.28,0.78,0.45,0.53,0.77,0.47,0.59,0.65,0.51,0.38
31982,0.76,0.55,0.63,0.61,0.64,0.62,0.62,1.03,0.38,0.23,0.03,0.03,0.05,0.02,0.04,0.03,0.05,0.02,0.04,0.19,2.99,1.93,2.03,1.66
32323,1.53,1.92,0.25,0.37,0.27,0.2,0.23,0.2,0.5,0.22,0.38,1.62,0.51,0.6,0.9,1.01,0.94,0.94,2.32,1.56,1.27,2.89,3.71,3.02
32665,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.16,0.24,0.09,0.31,0.42,0.34,0.37,0.5,0.47,0.3,0.44,0.8
33031,0.04,0.03,0.03,0.03,0.03,0.03,0.08,0.08,0.12,0.0615,0.0618,0.0635,0.09,0.07,0.03,0.04,0.06,0.1,0.13,0.09,0.1,0.08,0.13,0.07
33397,0.06,0.04,0.05,0.05,0.03,0.05,0.05,0.04,0.21,0.18,0.04,0.02,0.03,0.03,0.04,0.03,0.02,0.03,0.04,0.34,0.16,0.17,0.32,0.08
33796,0.93,0.46,0.33,0.3497,0.3315,0.33,0.28,0.94,0.27,0.55,0.87,0.31,0.06,0.05,0.28,0.07,0.2994,0.4111,0.38,1.17,1.38,1.4769,1.6163,2.03
34162,0.07,0.1268,0.1112,0.06,0.06,0.1065,0.1,0.05,0.07,0.1777,0.1948,0.13,0.18,0.22,0.13,0.2,0.32,0.15,0.35,0.83,0.3,0.4638,0.57,1.18
34528,2.21,1.41,0.48,0.41,0.49,0.33,0.5,0.55,0.99,0.9,0.45,0.23,0.41,0.26,0.42,0.32,0.3487,0.3815,0.32,0.61,0.33,1.34,2.1,1.32
34906,0.31,0.64,0.11,0.06,0.05,0.07,0.07,0.06,0.38,0.31,0.99,0.9,0.19,0.16,0.77,0.11,0.19,0.55,0.4,0.28,0.4504,0.74,0.13,0.15
35248,1.17,2.51,0.65,0.37,0.21,0.37,0.33,0.32,0.94,0.98,0.83,0.35,1.58,0.16,0.18,0.22,0.25,0.23,0.12,0.38,2.02,3.03,2.05,1.27
35736,1.11,0.45,0.53,0.2455,0.2462,0.52,0.5,1.15,0.13,0.19,0.18,1.02,0.15,0.24,0.24,0.13,0.12,0.18,0.85,1.63,2.0,2.08,2.68,1.44
36102,0.39,0.2132,0.2031,0.15,0.16,0.18,0.16,0.15,0.22,0.2,0.13,0.13,0.15,0.14,0.13,0.13,0.15,0.14,0.12,0.13,0.15,0.15,0.12,0.14
36467,1.04,0.83,1.03,0.84,1.02,0.9,0.97,0.95,1.18,1.62,1.07,0.56,0.97,0.8,2.8,1.2,0.67,1.61,1.56,1.89,1.96,1.32,1.41,0.94
36833,1.24,1.05,1.1,1.04,1.2,1.07,1.06,1.1,1.06,1.07,0.02,0.04,0.02,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.1,2.62,2.31,2.25
37199,0.85,0.05,0.05,0.08,0.05,0.05,0.83,2.29,2.68,1.51,2.23,0.28,2.3,2.33,0.72,0.27,0.53,1.35,2.71,0.85,1.18,1.4,2.5,1.19
37565,0.25,0.22,0.24,0.23,0.23,0.24,0.23,0.21,0.13,0.14,0.1,0.12,0.11,0.11,0.14,0.27,0.15,0.53,0.2412,0.18,0.17,0.25,0.39,0.3
37927,0.15,0.12,0.14,0.14,0.14,0.2,0.22,0.24,0.28,0.25,0.17,0.25,0.25,0.24,0.21,0.17,0.32,0.36,0.27,0.25,0.17,0.14,0.13,0.14
38292,0.03,0.06,0.03,0.05,0.03,0.06,0.03,0.06,0.48,0.15,0.17,0.3,0.08,0.12,0.08,0.05,0.04,0.07,0.48,0.8,0.1,0.18,0.04,0.043
38658,0.06,0.04,0.05,0.04,0.05,0.04,0.05,0.05,0.24,0.06,0.17,0.58,0.52,0.06,0.05,0.05,0.18,0.04,0.27,0.1,0.33,0.42,0.46,0.38
39024,0.1,0.06,0.09,0.08,0.09,0.09,0.09,0.08,0.09,0.08,0.4342,0.5457,0.66,0.66,0.68,0.64,0.64,0.67,0.7,0.82,0.8,0.31,0.08,0.08
39364,0.08,0.04,0.06,0.0622,0.0609,0.06,0.05,0.06,0.07,0.069,0.06,0.05,0.06,0.06,0.05,0.06,0.06,0.05,0.06,0.06,0.43,0.15,0.11,0.06
39725,0.22,0.24,0.16,0.11,0.12,0.11,0.13,0.12,0.12,0.13,0.17,0.16,0.24,0.32,0.13,0.14,0.13,0.13,0.14,0.17,0.3,0.25,0.38,0.28
40091,0.39,0.17,0.2,0.16,0.23,0.19,0.16,0.18,0.95,1.2,0.14,1.77,0.37,0.95,0.36,0.15,0.3495,0.5362,0.33,2.1,3.57,2.41,2.26,3.63
40457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40822,0.26,0.14,0.21,0.21,0.21,0.85,0.88,0.2,0.3139,0.2742,0.18,0.25,0.19,0.1535,0.1518,0.17,0.1609,0.1819,0.14,0.25,0.3405,0.3826,0.2,0.2
41037,0.3466,0.25,0.06,0.27,0.06,0.05,0.31,0.29,0.58,0.51,0.45,0.13,0.33,0.13,0.42,0.06,0.13,0.39,0.25,0.1,0.2776,0.2618,0.2193,0.1648
41414,3.33,2.3,2.26,2.48,2.49,2.61,2.45,2.34,2.3,0.08,0.06,0.06,0.06,0.04,0.05,0.05,0.06,0.43,0.45,0.19,0.21,0.53,0.38,1.78
41780,1.46,0.75,1.06,1.1,1.13,0.586,0.3762,0.03,0.04,0.02,0.05,0.05,0.06,0.16,0.18,0.1,0.0654,0.0818,0.15,0.21,0.21,0.4558,0.7532,1.06
42145,5.29,1.81,1.95,1.91,1.73,0.76,0.2,1.93,1.75,0.91,0.14,0.05,0.07,0.13,0.07,0.12,0.08,0.13,0.08,0.12,0.06,0.2,4.96,7.05
42499,0.19,0.13,0.25,0.2,0.1621,0.2049,0.28,0.4,0.34,0.16,0.15,0.5517,0.6503,1.18,0.9208,1.68,1.86,1.2326,1.381,2.08,1.63,2.09,0.91,0.19
42864,0.5331,0.91,0.23,0.17,0.12,0.14,0.11,0.12,0.12,0.62,0.39,0.21,0.22,0.17,0.1,0.14,0.1,0.15,0.13,0.1,0.14,0.1,0.12,0.12
43228,1.46,1.16,1.32,1.37,1.32,1.35,1.37,1.73,0.3,0.28,0.25,0.22,0.08,0.25,0.15,0.3,0.11,0.13,0.12,0.06,1.39,0.37,0.29,1.06
43593,0.05,0.05,0.05,0.28,0.15,0.05,0.04,0.06,0.03,0.05,0.05,0.03,0.06,0.05,0.03,0.07,0.14,0.11,0.08,0.05,0.03,0.09,0.12,0.04
43954,3.71,1.47,2.85,1.22,0.86,0.83,1.6348,1.4964,0.59,1.48,0.94,0.6874,0.5669,0.4925,0.4596,0.4774,0.69,0.75,0.8892,1.1106,1.75,1.4008,1.403,1.28
44565,0.04,0.11,0.03,0.03,0.1,0.05,0.03,0.22,0.91,0.51,0.16,0.77,0.13,0.53,0.39,0.5,0.27,0.46,0.43,0.58,1.29,2.01,0.59,2.42
44931,2.67,0.72,1.39,1.21,1.0,1.22,1.26,1.04,1.0097,0.9749,1.0,0.42,0.4,0.9203,0.9386,1.81,0.9174,0.8966,0.65,0.72,0.9,0.96,1.48,2.22
45251,1.48,0.58,1.04,0.9502,1.0647,1.27,1.34,0.65,0.44,0.5,0.16,0.21,0.18,0.29,0.58,1.1,0.79,0.41,0.16,0.14,0.51,0.87,1.82,1.0592
45536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45748,0.23,0.64,0.2,0.15,0.23,0.22,0.17,0.18,0.4,0.59,0.23,0.21,0.23,0.15,0.19,0.17,1.38,1.82,2.63,2.53,4.5,2.74,2.24,0.36
46114,0.76,0.33,0.32,0.2,0.27,0.22,1.01,0.49,0.26,0.09,0.07,0.15,0.05,0.09,0.07,0.1,0.11,0.06,0.14,0.07,0.64,0.54,0.29,0.39
46475,0.06,0.07,0.07,0.07,0.06,0.07,0.07,0.06,0.07,0.07,0.06,0.07,0.06,0.07,0.06,0.08,0.06,0.07,0.06,0.07,0.07,0.06,0.07,0.07
46816,0.94,0.6,0.73,0.74,0.57,0.23,0.21,0.46,1.05,1.0,0.63,1.19,0.88,0.74,0.75,0.6363,0.7265,0.8455,1.88,1.06,0.56,1.16,1.02,0.91
47182,0.17,0.13,0.14,0.14,0.14,0.13,0.16,0.63,0.28,0.13,0.46,0.49,0.16,0.2,0.16,0.9,0.86,0.2,0.27,0.4,0.87,0.32,0.18,0.18
47546,2.26,1.85,1.95,2.16,2.03,1.91,2.08,1.53,1.53,0.69,0.11,0.09,0.29,0.13,0.12,0.09,0.13,0.28,0.09,2.06,1.6,1.35,0.93,2.23
47912,0.03,0.03,0.03,0.02,0.04,1.19,2.5,0.52,0.22,0.7924,0.7882,1.68,0.78,1.22,0.79,1.01,0.88,1.16,0.93,1.03,0.42,0.55,0.28,0.24
48278,0.11,0.19,0.06,0.23,0.06,0.06,0.57,0.15,0.23,0.06,1.64,2.05,1.48,0.18,0.22,0.06,0.07,1.35,0.76,0.31,0.29,0.32,0.73,0.22
48644,0.63,0.34,0.33,0.41,0.3954,0.3942,0.34,0.41,0.67,0.52,0.5,0.45,0.58,0.63,0.52,0.47,0.39,0.45,0.53,0.56,0.52,0.8,0.72,0.78
49010,1.13,1.56,0.11,0.1,0.09,0.09,0.45,0.09,0.22,0.47,0.13,0.52,1.92,1.61,0.08,0.68,0.09,0.09,0.1,0.39,2.47,1.0,0.88,1.83
49376,1.21,0.97,0.99,1.03,1.06,1.0,1.06,1.0,1.17,1.59,1.7,1.71,1.59,0.49,0.86,0.9,0.96,1.31,1.23,1.3,2.56,2.24,1.31,1.45
49742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49811,0.08,0.07,0.05,0.05,0.14,0.04,0.05,0.05,0.17,0.2,0.28,0.48,0.55,0.45,0.35,0.43,0.52,0.71,0.46,0.56,0.95,0.27,0.28,0.25
50173,0.02,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.02,0.06,0.07,0.08,0.07,0.03,0.0,0.01,0.0,0.01,0.05,0.09,0.2,0.1,0.02
50538,0.1,0.12,0.09,0.08,0.08,0.09,0.12,0.07,0.11,0.3693,0.4059,0.06,0.1518,0.0632,0.09,0.07,0.07,0.12,0.0,0.1672,0.25,0.9701,1.4037,3.01
