,1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61,65,69,73,77,81,85,89,93
17427,0.1,0.06,0.09,0.06,0.09,0.21,0.16,0.41,0.16,0.05,0.08,0.06,0.07,0.08,0.05,0.09,0.05,0.2103,0.2745,0.37,0.37,0.17,0.42,0.12
17792,0.03,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.03,0.02
18127,0.0,0.0001,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107,0.0122,0.0088,0.0,0.0,0.0,0.0
18190,0.22,0.11,0.11,0.09,0.1,0.29,0.62,0.07,0.07,0.3,0.16,0.26,0.1,0.12,0.14,0.07,0.13,0.49,0.31,0.28,0.73,0.3792,0.38,0.26
18556,0.07,0.3258,0.1684,0.05,0.06,0.06,0.04,0.06,0.04,0.65,0.3312,0.3024,0.283,0.3063,0.3897,0.5229,0.7697,1.1598,2.06,2.15,1.55,1.46,1.34,0.15
18922,0.13,0.01,0.05,0.05,0.05,0.05,0.08,0.06,0.06,0.05,0.06,0.18,0.1209,0.1123,0.04,0.05,0.09,0.36,0.2,0.37,0.34,0.39,0.16,0.05
19288,0.09,0.06,0.07,0.17,0.1,0.06,0.34,0.06,0.12,0.17,0.02,0.03,0.11,0.02,0.02,0.03,0.04,0.19,0.29,0.45,0.84,0.8,0.52,0.25
19654,0.03,0.17,0.61,0.17,0.13,0.02,0.04,0.14,0.03,0.3,0.08,0.38,0.16,0.19,0.07,0.06,0.07,0.45,0.39,0.44,0.22,0.3,0.17,0.13
19995,0.26,0.0,0.16,0.16,0.11,0.17,0.17,0.1,0.45,0.14,0.1,0.15,0.21,0.15,0.16,0.15,0.1,0.19,0.83,0.45,1.31,0.57,0.16,0.15
20327,2.25,1.13,1.06,0.99,0.92,0.95,0.9,0.9,0.82,0.09,0.08,0.05,0.06,0.06,0.04,0.07,0.04,0.06,0.07,0.05,0.06,0.14,0.5,1.05
20604,0.17,0.01,0.04,0.1466,0.2087,0.12,0.76,0.66,0.68,0.35,0.43,0.76,0.93,0.49,0.2,1.33,0.47,1.23,0.55,0.59,1.67,1.59,0.94,0.16
20970,0.64,0.16,0.17,0.16,0.24,0.08,0.26,0.6,0.86,0.22,0.11,0.3,0.23,0.08,0.29,0.18,0.1,0.15,0.24,0.25,0.29,0.3,0.39,1.09
21329,0.05,0.03,0.03,0.11,0.05,0.03,0.04,0.11,0.27,0.07,0.12,0.09,0.15,0.05,0.02,0.0915,0.15,0.12,0.28,0.17,0.1846,0.1623,0.09,0.04
21695,0.05,0.03,0.05,0.04,0.15,0.07,0.05,0.05,0.04,0.04,0.04,0.19,0.02,0.05,0.03,0.05,0.04,0.05,0.08,0.13,0.05,0.04,0.04,0.05
22054,0.08,0.09,0.05,0.1,0.06,0.09,0.06,0.08,0.4,0.61,0.09,0.07,0.07,2.25,0.3529,0.4289,0.626,0.8988,1.7122,3.03,2.7,4.02,1.86,0.08
22420,0.05,0.0592,0.0529,0.04,0.03,0.04,0.2,0.14,0.38,0.16,0.18,0.08,0.05,0.11,0.12,0.1,0.06,0.08,0.25,0.3,0.29,0.56,0.67,0.2
22786,0.57,0.28,0.44,0.42,0.36,0.47,0.31,0.69,0.24,0.06,0.05,0.04,0.07,0.06,0.15,0.08,0.06,0.04,0.35,0.98,1.98,1.32,1.82,0.58
23164,0.11,0.01,0.01,0.01,0.01,0.0,0.01,0.01,0.0,0.02,0.0,0.02,0.02,0.01,0.01,0.01,0.0,0.01,0.01,0.04,0.11,0.09,0.12,0.08
23821,0.13,0.62,0.37,0.04,0.06,0.0857,0.1178,0.07,0.83,0.06,0.3572,0.3633,0.13,0.13,0.12,0.3439,0.3728,0.78,0.46,0.73,1.37,0.8645,0.9662,0.87
24186,0.05,0.05,0.04,0.05,0.04,0.05,0.04,0.05,0.04,0.05,0.04,0.09,0.13,0.09,0.2,0.14,0.13,0.12,0.14,0.15,0.15,0.16,0.09,0.05
24552,0.16,0.1914,0.1251,0.0959,0.1,0.09,0.09,0.09,0.09,0.55,0.18,0.99,0.74,0.19,0.18,0.22,0.16,0.26,0.16,0.24,1.24,0.507,0.4956,0.25
24906,0.37,0.31,0.32,0.28,0.18,0.19,0.18,0.18,1.55,1.11,0.17,0.17,0.17,0.19,0.16,0.19,0.8932,1.5554,0.17,6.57,7.8,6.01,2.31,1.16
25271,1.87,1.52,1.35,1.26,1.2,1.22,1.21,1.48,0.21,0.09,1.41,1.09,0.41,0.39,0.06,0.28,1.45,1.924,4.1,4.37,3.79,3.63,2.9,2.35
25637,0.04,0.04,0.05,0.03,0.04,0.04,0.04,0.04,0.09,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.03,0.04,0.07,0.0931,0.12
26003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26345,0.66,0.17,0.15,0.19,0.0,0.02,0.28,0.42,0.23,0.13,0.38,1.15,1.02,0.94,0.92,1.08,1.03,0.72,0.43,0.26,0.24,0.22,0.67,0.91
26711,0.77,0.3,0.5,0.52,0.49,0.63,0.37,0.45,0.59,0.4861,0.4803,1.49,1.0,0.31,0.5648,0.5824,0.59,0.33,0.89,0.38,0.68,0.73,0.74,0.5961
27059,0.05,0.04,0.08,0.08,0.09,0.05,0.5,0.1,0.06,0.09,0.06,0.2,0.25,0.13,0.13,0.38,0.33,0.25,0.35,0.38,0.43,0.36,0.69,0.44
27218,0.6313,0.16,0.15,0.17,0.18,0.14,0.18,0.2509,0.325,0.53,0.22,0.16,0.17,0.15,0.14,0.15,0.2,0.27,0.29,0.29,0.29,1.5369,4.86,4.6
27555,0.6609,0.4827,0.3804,0.3341,0.3181,0.3095,0.3024,0.3048,0.3299,0.25,0.28,0.35,0.53,0.46,0.6,0.31,0.33,0.41,0.33,0.49,0.82,0.5554,0.6493,0.66
27915,0.32,0.22,0.27,0.27,0.58,0.27,0.27,0.28,0.39,0.25,0.25,0.26,0.28,0.32,0.2777,0.2798,0.33,0.33,0.35,0.56,0.44,0.42,0.43,0.28
28254,0.14,0.12,0.13,0.13,0.11,0.08,0.09,0.09,0.27,0.24,0.3,0.31,0.24,0.27,0.19,0.19,0.13,0.28,1.08,0.6,0.19,0.13,0.15,0.14
28611,0.27,0.11,0.09,0.08,0.09,0.09,0.08,0.08,0.19,0.58,0.07,0.08,0.08,0.21,0.11,0.08,0.08,0.08,0.12,0.33,0.47,0.92,1.21,0.62
28977,0.05,0.03,0.11,0.14,0.08,0.07,0.08,0.11,0.22,0.07,0.22,0.16,0.11,0.11,0.05,0.12,0.08,0.39,0.27,0.11,0.08,0.05,0.05,0.14
29339,0.0957,0.08,0.12,0.12,0.1301,0.1764,0.13,0.66,0.31,0.1817,0.1804,0.43,0.11,0.12,0.1482,0.1597,0.08,0.15,0.4,0.27,0.24,0.25,0.16,0.07
29703,0.38,0.22,0.21,0.21,0.18,0.15,0.17,0.17,0.16,0.14,0.16,0.17,0.15,0.57,0.18,0.12,0.14,0.44,1.1852,2.22,2.16,2.43,0.4,0.27
30043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0738,0.1036
30122,0.07,0.08,0.07,0.06,0.04,0.04,0.04,0.03,0.29,0.54,0.33,0.39,0.42,0.2,0.12,0.41,0.42,0.54,0.48,0.37,0.87,0.18,0.4439,0.4441
30163,0.28,0.08,0.04,0.11,0.09,0.03,0.11,0.07,0.06,0.24,0.24,0.62,0.25,0.2,0.27,0.23,0.25,0.69,0.37,0.46,0.4,0.28,0.34,0.1785
30204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0307,0.0381,0.0847
30376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247,0.0253,0.0252,0.0268,0.0339,0.0476,0.0642,0.0758,0.0759,0.0647,0.0491
30417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30457,0.08,0.07,0.07,0.19,0.23,0.19,0.4,0.19,0.2,1.8,0.34,0.22,0.13,0.06,0.06,0.18,2.65,1.43,4.77,1.89,0.9712,0.4779,0.224,0.0608
30498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30624,0.1,0.11,0.11,0.06,0.06,0.06,0.06,0.06,0.05,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.06,0.06,0.06,0.06,0.63,0.6163,0.85
30965,0.39,0.22,0.14,0.11,0.12,0.13,0.13,0.23,0.15,0.11,0.11,0.11,0.09,0.04,0.04,0.05,0.04,0.18,0.3,0.32,0.31,1.85,0.56,1.93
31300,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01
31639,0.25,0.28,0.23,0.24,0.26,0.28,0.21,0.26,0.29,1.24,0.34,0.24,0.3,0.21,0.25,0.22,0.25,0.21,0.53,0.49,0.81,0.54,0.5,0.45
31981,1.09,0.92,1.01,0.98,0.91,0.94,0.96,0.9,0.89,0.24,0.03,0.03,0.02,0.06,0.04,0.03,0.05,0.04,0.04,0.19,2.9,1.78,1.51,1.72
32322,1.13,0.93,0.69,0.31,0.33,0.3,0.33,0.24,0.63,0.41,0.31,0.27,0.56,0.3,1.44,1.34,1.51,1.07,0.98,1.97,2.55,2.88,1.68,1.16
32664,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.01,0.08,0.07,0.39,0.3,0.26,0.04,0.08,0.06,0.02,0.03,0.02,0.02
33030,0.04,0.02,0.04,0.03,0.03,0.05,0.07,0.05,0.05,0.05,0.14,0.09,0.05,0.16,0.06,0.07,0.06,0.06,0.12,0.19,0.12,0.06,0.07,0.1
33396,0.05,0.03,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.18,0.05,0.04,0.03,0.05,0.03,0.06,0.02,0.06,0.03,0.05,0.27,0.15,0.26,0.06
33795,1.74,0.67,0.26,0.23,0.49,0.22,0.18,0.69,0.47,0.27,0.35,0.06,0.06,0.06,0.31,0.06,0.12,0.3,0.09,1.3,2.43,1.07,1.32,0.6
34161,0.09,0.05,0.06,0.07,0.07,0.06,0.07,0.05,0.15,0.17,0.11,0.28,0.26,0.15,0.23,0.1397,0.08,0.1,0.52,0.19,0.17,0.13,0.44,0.5827
34527,1.95,0.57,0.61,0.68,0.39,0.57,0.38,0.41,0.81,0.87,0.47,0.34,0.26,0.34,0.3,0.44,0.24,0.26,0.64,1.1,1.74,0.57,2.64,3.77
34905,0.66,0.13,0.07,0.06,0.07,0.05,0.05,0.07,0.06,0.16,0.21,1.14,0.56,0.09,0.17,0.34,0.19,0.51,0.77,0.34,2.15,0.96,0.33,0.18
35247,0.76,1.24,2.61,0.79,0.47,0.19,0.6341,0.7059,0.96,2.01,0.87,0.32,1.99,1.58,0.22,0.46,0.22,0.3,0.23,1.3,2.28,1.88,1.3,0.83
35589,0.04,0.08,0.03,0.04,0.03,0.04,0.99,0.05,0.03,0.04,0.79,0.14,0.45,0.2,0.49,0.29,0.29,0.68,0.79,0.4,0.18,0.18,0.1,0.1221
35630,0.03,0.03,0.04,0.07,0.02,0.03,0.4437,1.13,1.02,0.97,0.01,0.22,0.0783,0.05,0.07,0.07,0.18,0.38,1.46,1.55,0.89,0.15,0.06,0.0354
35670,0.97,0.07,0.05,0.04,0.04,0.05,0.07,0.06,0.05,0.53,0.68,0.81,0.29,0.62,1.13,1.63,1.36,1.59,1.89,1.56,1.7508,1.7417,1.5572,1.199
35735,1.57,0.96,1.07,0.62,0.56,0.49,0.53,0.96,1.56,1.45,1.9,1.0901,0.9855,0.9,0.53,0.21,0.09,1.58,1.43,1.46,1.27,1.42,2.54,1.56
36101,0.36,0.4,0.24,0.19,0.19,0.21,0.19,0.19,0.21,0.19,0.16,0.16,0.18,0.16,0.17,0.2,0.28,0.19,0.41,0.47,0.2,0.23,0.24,0.2
36466,1.45,1.11,1.12,1.23,1.24,1.2,1.18,1.23,1.44,2.09,1.45,1.07,0.85,0.98,1.68,0.76,1.76,1.5,1.14,1.24,1.53,1.27,1.58,0.98
36832,1.43,1.09,1.14,1.11,1.09,1.08,1.12,1.17,1.05,0.26,0.04,0.03,0.04,0.2,0.05,0.03,0.03,0.04,0.02,0.04,0.39,2.25,2.32,2.18
37198,1.07,0.1,0.1,0.52,0.12,0.11,0.15,1.55,1.403,1.4506,0.79,0.26,1.11,0.69,2.59,1.16,0.32,0.21,1.97,0.7,0.87,3.65,1.59,1.71
37564,0.27,0.24,0.23,0.21,0.12,0.11,0.12,0.11,0.11,0.13,0.13,0.11,0.11,0.12,0.12,0.16,0.16,0.1782,0.1951,0.2107,0.18,0.24,0.23,0.3
37926,0.21,0.12,0.14,0.14,0.14,0.15,0.14,0.14,0.28,0.14,0.14,0.14,0.14,0.22,0.14,0.16,0.32,0.35,0.27,0.25,0.26,0.26,0.23,0.14
38291,0.31,0.22,0.15,0.08,0.06,0.08,0.05,0.07,0.54,0.19,0.11,0.25,0.03,0.07,0.03,0.06,0.04,0.11,0.74,0.42,0.2,0.07,0.05,0.06
38657,0.07,0.05,0.05,0.05,0.04,0.05,0.06,0.07,0.47,0.24,0.54,0.27,0.6,0.49,0.23,0.08,0.05,0.06,0.27,0.12,0.28,0.38,0.34,0.09
39023,0.1,0.06,0.09,0.09,0.07,0.09,0.07,0.09,0.07,0.09,0.61,0.63,1.8,2.95,1.73,2.57,2.87,1.93,1.9392,1.6496,1.183,0.06,0.08,0.1
39363,0.07,0.04,0.06,0.05,0.06,0.06,0.06,0.1,0.15,0.11,0.08,0.07,0.07,0.07,0.13,0.06,0.06,0.05,0.06,0.06,0.05,0.09,0.14,0.05
39724,0.64,0.23,0.25,0.23,0.23,0.23,0.24,0.21,0.08,0.13,0.34,0.24,0.14,0.13,0.14,0.13,0.13,0.14,0.14,0.32,0.31,0.33,0.78,0.4
40090,2.11,0.63,0.28,0.28,0.15,0.28,0.38,0.76,0.97,0.32,0.97,0.42,0.2,0.55,0.36,0.18,0.27,0.21,0.3,2.9,4.11,1.92,0.97,1.58
40456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0
40821,0.4556,0.14,0.2,0.22,0.2,0.2,0.5876,0.7049,0.6875,0.5761,0.34,0.75,0.98,0.4,0.23,0.19,0.2,0.21,0.8729,1.034,1.28,1.38,1.61,0.88
41036,0.28,0.06,0.04,0.32,0.04,0.06,0.04,0.33,0.07,0.35,0.25,0.32,0.3,0.249,0.2,0.42,0.39,0.31,0.26,0.36,0.51,0.18,0.2135,0.1714
41413,2.17,0.76,1.2352,1.2555,1.18,1.12,1.08,1.08,1.21,0.2,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.06,0.07,0.13,0.65,0.9996,3.24
41779,1.46,0.76,1.09,1.1,1.18,0.58,0.05,0.2229,0.1446,0.03,0.03,0.03,0.044,0.0469,0.09,0.16,0.16,0.0835,0.1125,0.21,0.21,0.21,0.74,1.26
42144,3.2745,2.0322,1.03,0.53,0.3,0.47,0.29,1.0098,0.991,1.34,0.08,0.13,0.04,0.13,0.04,0.08,0.0,0.0,0.1,0.08,1.58,0.31,4.59,7.47
42498,0.36,0.3,0.29,0.2625,0.2544,0.23,0.13,0.44,0.2711,0.2714,0.49,0.67,0.55,0.37,0.37,0.26,0.21,0.63,0.3,0.43,0.42,0.58,0.4707,0.4477
