,1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61,65,69,73,77,81,85,89,93
19645,0.19,0.05,0.06,0.4,0.1374,0.1241,0.03,0.13,0.35,0.76,0.23,0.24,0.11,0.32,0.19,0.05,0.23,0.03,0.41,0.45,0.2,0.08,0.03,0.16
20595,0.4225,0.1929,0.04,0.07,0.1,0.07,0.71,1.23,0.96,0.37,0.25,0.54,0.33,0.23,1.46,0.38,0.48,0.6,1.94,2.38,1.18,0.98,0.91,0.08
20961,0.66,0.17,0.19,0.16,0.16,0.17,0.17,0.31,0.14,0.13,0.14,0.28,0.15,0.22,0.19,0.17,0.19,0.17,0.45,0.24,0.23,0.46,0.81,0.38
21320,0.05,0.05,0.04,0.04,0.07,0.03,0.04,0.19,0.04,0.02,0.06,0.01,0.02,0.04,0.03,0.02,0.01,0.28,0.28,0.13,0.97,1.0,0.04,0.07
21686,2.85,1.41,1.71,1.75,1.7,1.66,1.5151,1.64,0.24,0.09,0.23,0.21,0.16,0.13,0.26,0.22,0.1,0.2732,0.4969,0.39,0.39,1.48,2.83,3.43
22045,0.13,0.1,0.1,0.09,0.13,0.08,0.12,0.17,0.32,0.35,0.62,0.2,0.17,0.2931,0.2791,0.22,0.71,0.79,0.32,2.91,3.32,2.59,1.45,0.08
22411,0.05,0.055,0.0504,0.04,0.04,0.04,0.26,0.2,0.25,0.37,0.04,0.04,0.03,0.04,0.03,0.05,0.03,0.03,0.22,0.49,0.2,0.35,0.46,0.18
22777,0.6,0.4,0.65,0.41,0.73,0.41,0.66,0.76,0.06,0.07,0.03,0.08,0.03,0.07,0.03,0.08,0.04,0.07,0.31,0.31,1.49,1.96,1.35,1.67
23124,0.1362,0.133,0.11,0.12,0.13,0.1,0.1254,0.1305,0.18,0.1323,0.1259,0.09,0.12,0.11,0.1,0.13,0.1,0.17,0.1,0.05,0.12,0.11,0.12,0.09
23155,0.21,0.08,0.1,0.1,0.0719,0.0657,0.09,0.09,0.09,0.0628,0.0517,0.1,0.08,0.06,0.01,0.0,0.01,0.01,0.01,0.01,0.2,0.21,0.26,0.09
23518,0.73,0.34,0.55,0.8842,1.1057,2.74,0.78,0.58,0.5117,0.295,0.04,0.03,0.05,0.04,0.04,0.1912,0.2498,0.03,0.05,0.03,0.5591,0.547,0.71,0.51
23812,0.73,0.1649,0.1053,0.05,0.05,0.04,0.05,0.05,0.99,0.03,0.16,0.11,0.1836,0.1804,0.04,0.09,0.08,0.06,0.14,0.31,0.21,0.26,0.69,1.04
24177,0.06,0.04,0.05,0.05,0.05,0.0603,0.0626,0.05,0.06,0.04,0.04,0.05,0.05,0.05,0.14,0.2,0.2,0.1,0.16,0.16,0.14,0.17,0.15,0.11
24543,0.4502,0.2911,0.1,0.09,0.08,0.09,0.09,0.1,0.18,0.58,0.22,0.2,0.91,0.78,1.21,0.67,0.83,0.62,0.47,0.36,0.35,0.94,0.59,0.54
24897,0.42,0.52,0.2,0.18,0.2,0.2,0.19,0.18,0.47,0.47,0.17,0.18,0.12,0.12,0.11,0.08,0.11,0.14,0.14,0.15,0.56,4.57,3.06,0.29
25262,1.37,1.16,1.26,1.27,1.27,1.27,1.26,1.74,1.01,0.28,0.28,0.29,0.31,0.4,0.15,0.13,0.39,1.88,1.78,2.51,2.27,1.91,1.74,1.07
25628,0.1,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.1,0.04,0.04,0.03,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.03,0.05,0.04,0.08,0.12
25994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26702,1.87,1.1,1.39,1.52,1.9,1.147,1.103,1.0,0.72,0.7,0.6244,0.5477,0.36,0.33,0.36,0.4156,0.4418,0.38,0.88,0.87,0.75,0.6,1.77,1.24
27050,0.18,0.05,0.04,0.0646,0.0902,0.06,0.04,0.37,0.08,0.41,0.22,0.18,0.1,0.21,0.19,0.1,0.5,0.59,1.2,1.12,0.36,0.26,0.97,0.06
27209,0.2,0.17,0.18,0.21,0.2,0.17,0.18,0.54,0.22,0.38,0.4,0.7,0.33,0.25,0.28,0.44,0.38,0.31,0.64,0.52,0.46,0.44,0.36,0.46
27546,0.8713,0.6427,0.16,0.3,0.39,0.37,0.34,0.32,0.45,0.31,0.42,0.5688,0.6106,0.33,0.43,0.35,0.4,0.84,0.99,1.01,0.7,0.89,1.15,1.1
27906,0.42,0.3094,0.2643,0.27,0.29,0.2522,0.2605,0.31,0.23,0.28,0.26,0.23,0.26,0.29,0.23,0.27,0.32,0.51,0.5,0.58,0.75,0.59,0.58,0.36
28602,0.32,0.1,0.09,0.08,0.08,0.08,0.09,0.09,0.25,0.26,0.08,0.19,0.25,0.15,0.09,0.09,0.16,0.14,0.14,0.31,0.49,0.49,0.49,0.5045
28968,0.05,0.04,0.11,0.04,0.06,0.09,0.09,0.13,0.15,0.04,0.11,0.04,0.3,0.4,0.09,0.08,0.16,0.4,0.21,0.12,0.08,0.15,0.06,0.06
29330,0.09,0.07,0.05,0.07,0.07,0.09,0.79,0.15,0.1,0.09,0.08,0.13,0.09,0.06,0.07,0.07,0.08,0.12,0.58,0.24,0.29,0.26,0.13,0.08
29694,0.15,0.17,0.33,0.3,0.3,0.31,0.25,0.2,0.19,0.14,0.13,0.11,0.13,0.12,0.13,0.12,0.13,0.12,0.13,0.71,0.44,0.29,0.22,0.2
33021,0.06,0.03,0.03,0.04,0.04,0.05,0.08,0.07,0.04,0.06,0.06,0.06,0.03,0.06,0.06,0.06,0.08,0.07,0.15,0.15,0.22,0.19,0.09,0.06
33387,0.05,0.04,0.04,0.05,0.04,0.04,0.04,0.21,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.03,0.41,0.07
33786,0.99,0.52,0.64,0.42,0.55,0.34,0.34,0.72,0.68,0.18,0.25,0.89,0.9,0.74,0.05,0.26,0.83,1.35,0.95,0.53,0.42,0.65,0.77,0.9
34152,0.07,0.083,0.0736,0.07,0.07,0.05,0.06,0.13,0.06,0.1,0.19,0.22,0.27,0.14,0.12,0.12,0.12,0.39,0.35,0.24,0.12,0.3,0.39,0.6019
34518,1.65,0.39,0.5,0.32,0.31,0.32,0.48,0.51,1.34,0.89,0.27,0.46,0.18,0.42,0.36,0.41,0.39,0.4,0.43,0.39,1.13,2.56,2.04,2.5
34896,0.35,0.74,0.1,0.07,0.51,0.1,0.06,0.06,0.1,1.66,0.78,0.26,0.1,0.3,0.09,0.13,0.62,0.6,0.31,1.31,2.67,0.29,0.15,0.14
35238,1.36,2.56,0.65,0.39,0.26,0.23,0.4,0.36,0.45,1.85,1.05,0.19,0.32,0.83,0.13,0.13,0.24,0.14,0.28,0.25,1.27,0.76,0.6,1.58
35726,0.5366,0.12,0.1,0.1,0.11,0.1,0.1,1.03,0.56,0.6669,0.644,0.7,0.54,0.97,0.4923,0.5292,0.19,0.62,0.51,1.55,1.81,0.92,2.02,1.16
36092,0.22,0.36,0.29,0.22,0.23,0.22,0.21,0.23,0.22,0.19,0.48,0.4,0.16,0.17,0.14,0.16,0.16,0.15,0.42,0.54,0.26,0.21,0.18,0.21
36457,0.75,0.57,0.68,0.7,0.53,0.65,0.75,1.33,0.24,0.04,1.63,2.87,1.9,1.75,0.4,1.04,1.74,1.9,1.77,2.03,2.45,1.98,1.21,1.16
36823,0.37,1.24,1.14,1.11,1.11,1.01,1.67,2.1,2.13,2.02,0.05,0.06,0.05,0.06,0.05,0.06,0.04,0.06,0.05,0.06,0.05,0.06,0.7,0.62
37189,0.06,0.0877,0.0591,0.04,0.06,0.07,0.04,0.05,2.66,0.3,0.66,0.18,1.07,0.79,0.84,0.2,0.15,0.14,0.38,0.58,0.61,1.77,1.16,0.36
37555,1.16,0.22,0.23,0.18,0.2771,0.2446,0.13,0.13,0.13,0.14,0.14,0.15,0.16,0.16,0.16,0.15,0.15,0.14,0.66,0.22,0.18,0.26,0.22,0.28
37917,0.15,0.13,0.14,0.14,0.14,0.14,0.13,0.14,0.27,0.28,0.17,0.14,0.17,0.18,0.18,0.25,0.29,0.38,0.28,0.25,0.24,0.14,0.14,0.14
38282,0.07,0.03,0.06,0.03,0.05,0.03,0.06,0.03,0.42,0.06,0.06,0.03,0.07,0.03,0.06,0.04,0.06,0.05,0.05,0.05,0.66,0.34,0.04,0.08
38648,0.06,0.06,0.06,0.22,0.36,0.21,0.18,0.21,0.71,0.33,0.53,0.17,0.06,0.45,0.67,0.22,0.53,0.51,0.36,0.24,0.11,0.17,0.25,0.28
39014,0.11,0.09,0.1,0.1,0.11,0.1,0.1,0.1,0.09,0.1,0.5,0.89,1.02,0.96,0.87,0.89,0.85,0.84,0.92,0.94,0.93,0.57,0.14,0.05
39715,0.16,0.08,0.31,0.13,0.13,0.12,0.13,0.13,0.13,0.14,0.1,0.07,0.07,0.06,0.07,0.08,0.06,0.07,0.07,0.07,0.36,0.64,0.51,0.51
40081,1.59,0.7667,0.4141,0.08,0.28,0.14,0.25,0.41,1.91,1.69,0.5,0.9148,0.8802,0.68,0.23,0.24,0.5232,0.6901,0.35,2.69,2.89,2.33,1.62,1.42
40447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40812,0.27,0.16,0.21,0.21,0.22,0.2,0.2,0.5844,0.5531,0.432,0.3154,0.2553,0.2353,0.21,0.18,0.24,0.15,0.17,0.26,0.7613,0.8831,1.34,1.46,0.28
41404,2.36,1.81,1.94,1.95,1.96,1.88,1.98,1.95,1.87,0.35,0.05,0.06,0.06,0.05,0.06,0.06,0.06,0.1,0.12,0.25,1.33,2.95,2.64,2.5
41770,1.4,0.84,1.14,1.11,1.13,1.11,1.12,1.12,0.47,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.02,0.03,0.04,0.03,0.04,0.12,0.2,0.2
42136,6.81,1.24,1.03,0.65,0.7,0.02,0.29,1.34,0.82,1.36,0.51,0.08,0.06,0.06,0.08,0.05,0.08,0.05,0.16,0.05,0.16,3.31,3.41,3.06
42489,2.67,0.65,2.13,1.73,1.2985,1.67,1.94,1.65,0.9028,0.7048,0.46,0.23,0.44,0.3604,0.3836,0.42,0.45,0.77,0.67,0.53,1.19,2.26,2.56,2.88
42854,0.14,0.12,0.11,0.14,0.11,0.14,0.11,0.12,2.51,0.94,0.14,0.11,0.14,0.09,0.14,0.19,0.36,2.93,3.78,2.48,1.29,1.51,2.13,4.36
43218,1.03,0.76,0.85,0.87,0.87,0.91,0.92,1.54,0.25,0.26,0.11,0.15,0.27,0.25,0.75,0.32,0.45,0.33,0.68,0.63,0.32,0.3,0.29,0.41
43583,0.05,0.05,0.09,0.22,0.05,0.06,0.05,0.04,0.05,0.05,0.04,0.05,0.05,0.05,0.03,0.06,0.05,0.06,0.03,0.06,0.06,0.12,0.12,0.05
43945,1.99,1.9613,2.0736,2.61,3.37,1.46,2.42,2.52,0.82,0.98,0.72,0.73,0.72,0.66,0.83,0.44,0.75,0.56,0.87,1.0049,1.1918,1.3084,1.353,1.0
44555,0.4,0.08,0.19,0.1,0.21,0.2416,0.3435,0.3,0.5,0.82,0.79,0.69,0.65,0.69,0.47,1.67,1.23,0.28,0.9,0.83,1.23,2.8,1.6,0.42
44921,0.95,1.0504,0.6765,0.5,0.26,0.48,0.43,0.7432,0.9894,1.37,1.65,0.93,0.65,0.6563,0.5869,0.7,0.39,0.53,0.823,1.0637,1.08,1.44,2.4,2.57
45241,0.62,0.26,0.41,0.4631,0.5721,0.71,1.65,0.65,0.12,0.37,0.1,0.11,0.19,0.4,0.12,0.1,0.99,0.68,0.12,0.59,0.31,0.22,0.23,0.19
45738,0.42,0.32,0.29,0.22,0.2,0.18,0.14,0.2,0.81,0.21,0.23,0.17,0.18,0.15,0.16,0.37,0.51,0.6,0.85,3.36,3.89,4.26,1.3,0.55
46104,0.42,0.3395,0.3087,0.27,0.25,0.26,0.31,0.8,0.32,0.1,0.09,0.04,0.14,0.05,0.09,0.1149,0.1297,0.05,0.17,0.38,0.2689,0.2842,0.28,0.23
46465,0.25,0.21,0.23,0.23,0.23,0.23,0.23,0.23,0.17,0.17,0.63,0.51,0.19,0.23,0.29,0.27,0.24,0.2,0.59,0.4,0.38,0.49,0.4666,0.37
47172,0.15,0.17,0.41,0.15,0.14,0.16,0.33,0.59,0.17,0.19,0.39,0.2,0.2,0.12,0.68,0.23,0.14,0.18,0.39,0.86,0.4277,0.3716,0.29,0.15
47536,0.69,0.07,0.11,0.08,0.09,0.12,0.1,1.74,1.3,0.13,0.08,0.11,0.06,0.32,0.21,0.12,0.08,0.08,0.07,2.56,1.42,1.69,0.9,0.52
47902,0.06,0.02,0.04,0.03,0.03,0.04,0.75,0.72,0.32,0.27,0.12,0.03,0.11,0.28,0.21,0.08,0.34,0.79,0.53,0.27,0.61,0.53,0.46,0.84
48268,0.18,0.12,0.06,0.22,0.05,0.06,0.67,0.18,0.05,0.24,0.17,0.19,0.41,0.15,0.24,0.32,0.28,0.41,0.19,0.46,0.29,0.4212,0.67,0.22
48634,0.31,0.33,0.29,0.27,0.48,0.4,0.39,0.42,0.77,0.5,0.58,0.58,0.38,0.5,0.38,0.56,0.84,0.64,0.54,0.52,0.32,0.63,0.55,0.53
49000,0.53,0.8052,0.75,0.11,0.12,0.13,0.23,0.59,1.91,1.4,2.01,1.69,1.36,0.06,0.09,0.22,0.28,0.05,0.05,0.06,0.38,2.27,1.79,1.35
49366,0.16,0.05,0.1,0.05,0.06,0.09,0.06,0.08,0.08,0.15,0.06,0.06,0.07,0.05,0.05,0.07,0.04,0.06,0.06,0.09,0.22,0.3,0.2986,0.38
49732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49801,0.05,0.11,0.06,0.04,0.05,0.04,0.13,0.05,0.14,0.56,0.43,0.41,0.26,0.14,0.17,0.29,0.35,0.54,0.21,0.39,0.71,0.43,0.28,0.14
50163,0.01,0.01,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.09,0.07,0.08,0.07,0.09,0.0738,0.0789,0.11,0.13,0.09,0.0933,0.0903,0.03,0.02
50528,0.38,0.5349,0.2924,0.12,0.1,0.06,0.1619,0.2332,0.43,0.75,0.1,0.476,0.3837,0.05,0.09,0.05,0.07,0.06,0.5811,0.8391,1.33,1.74,1.33,1.5
50881,0.1,0.08,0.09,0.09,0.1,0.11,0.08,0.1,0.09,0.3,0.28,0.27,0.26,0.27,0.29,0.27,0.29,0.3,0.09,0.1,0.1,0.08,0.1,0.1
51243,0.51,0.28,0.22,0.27,0.2,0.2,0.24,0.17,0.3,0.55,0.72,0.38,0.93,0.39,0.32,0.33,0.29,0.3,0.96,1.33,0.99,1.08,0.93,0.58
51609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51975,0.06,0.06,0.05,0.06,0.07,0.03,0.06,0.07,0.5,0.74,0.08,0.17,0.11,0.08,0.26,0.13,0.13,0.47,0.47,0.94,0.36,0.31,0.54,0.55
52341,0.15,0.1,0.08,0.08,0.08,0.09,0.1,0.2,0.13,0.2465,0.3378,0.1,0.68,0.66,0.39,0.34,0.3,0.68,0.6,0.49,0.85,0.85,0.85,1.07
52707,0.12,0.11,0.17,0.2,0.15,0.19,0.19,1.34,0.27,0.23,0.14,0.18,0.25,0.1,0.07,0.58,0.16,0.86,0.46,0.26,1.48,0.28,0.77,1.24
53073,0.07,0.05,0.05,0.04,0.03,0.04,0.06,0.07,0.15,0.04,0.04,0.03,0.09,0.1,0.06,0.1714,0.06,0.25,0.05,0.3,0.21,0.16,0.09,0.05
53437,0.3498,0.257,0.2029,0.1817,0.23,0.33,0.2611,0.3046,0.5,0.13,0.4,0.05,0.19,0.17,0.23,0.13,0.61,0.5536,0.7301,1.02,1.08,0.64,0.8,0.54
53830,0.05,0.1503,0.1151,0.02,0.02,0.02,0.07,0.21,0.51,1.85,0.98,0.09,0.25,0.14,0.05,0.05,0.14,1.44,0.77,0.42,1.08,0.18,0.3,0.08
54196,0.05,0.0257,0.0216,0.04,0.02,0.03,0.03,0.04,0.04,0.02,0.03,0.03,0.04,0.03,0.04,0.03,0.02,0.03,0.04,0.04,0.04,0.03,0.02,0.03
54562,1.0025,0.45,0.65,0.595,0.5296,0.67,0.5,0.65,1.23,0.19,0.04,0.04,0.05,0.09,0.17,0.6,0.66,1.01,0.56,0.97,1.19,0.91,0.97,1.33
54922,0.2,0.2387,0.1492,0.13,0.11,0.12,0.13,0.25,0.24,0.14,0.11,0.1595,0.1471,0.21,0.11,0.1,0.1,0.12,0.11,0.09,0.11,0.32,0.46,1.4
55625,0.13,0.1,0.12,0.09,0.08,0.09,0.09,0.32,0.31,0.16,0.09,0.27,0.17,0.09,0.2,0.14,0.21,0.08,0.17,0.1835,0.195,0.27,0.2103,0.14
56333,0.87,0.4661,0.298,0.1,0.08,0.07,0.09,0.1,0.07,0.21,0.92,0.06,0.04,0.08,0.05,0.05,0.05,0.08,0.07,0.06,0.45,0.25,0.73,0.47
57025,0.0915,0.07,0.0606,0.0599,0.06,0.07,0.05,0.07,0.05,0.07,0.05,0.07,0.05,0.07,0.05,0.07,0.05,0.07,0.05,0.07,0.06,0.05,0.07,0.05
57391,0.37,0.53,0.51,0.19,0.07,0.04,0.07,0.04,0.06,0.16,0.09,0.4,0.11,0.13,0.17,0.48,0.48,0.46,0.49,0.09,0.4307,0.51,0.47,0.5
58122,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.12,0.11,0.08,0.01,0.01,0.01,0.0445,0.0418,0.01,0.01,0.01,0.0,0.01,0.01,0.01
58480,0.05,0.03,0.04,0.05,0.04,0.04,0.04,0.05,0.0615,0.0655,0.06,0.05,0.04,0.0788,0.0857,0.04,0.06,0.14,0.19,0.13,0.22,0.19,0.18,0.15
58820,0.07,0.06,0.06,0.06,0.06,0.05,0.06,0.22,0.24,0.17,0.06,0.05,0.05,0.06,0.05,0.05,0.1639,0.2469,0.79,0.5,0.46,0.38,0.2,0.06
59186,0.05,0.03,0.04,0.04,0.04,0.04,1.16,0.48,0.05,0.04,0.03,0.1614,0.1739,0.03,0.38,0.2074,0.225,0.4,0.22,0.09,0.09,0.11,0.06,0.04
