,1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61,65,69,73,77,81,85,89,93
5609,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0
5975,0.11,0.1,0.11,0.11,0.11,0.11,0.12,0.1,0.1,0.1,0.11,0.22,0.11,0.17,0.14,0.14,0.16,0.19,0.94,0.66,0.41,0.34,0.22,0.09
6341,0.03,0.0353,0.0356,0.03,0.03,0.03,0.04,0.03,0.04,0.08,0.07,0.08,0.05,0.04,0.05,0.07,0.07,0.09,0.08,0.08,0.08,0.04,0.03,0.03
6707,0.47,0.64,0.99,0.93,0.18,0.15,0.14,0.49,0.47,0.18,0.43,0.13,0.15,0.78,0.95,3.31,2.75,1.95,1.44,1.21,1.08,2.48,2.88,0.17
7071,0.0192,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02
7437,0.03,0.02,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02
8140,0.32,0.08,0.18,0.09,0.15,0.16,0.07,0.2,2.29,0.32,0.49,0.19,0.08,0.34,0.1,0.32,0.63,0.5,0.52,1.4771,1.5955,2.95,0.33,0.2
8846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9553,0.17,0.08,0.2,0.13,0.12,0.21,0.17,0.23,0.24,0.12,0.42,0.51,0.62,0.5,0.46,0.44,0.53,0.41,0.49,0.46,0.34,0.23,0.3,0.12
9918,0.17,0.12,0.15,0.12,0.13,0.44,0.18,0.15,0.09,0.09,0.08,0.09,0.11,0.19,0.12,0.13,0.13,0.09,0.22,0.25,0.34,0.33,0.93,0.56
10284,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02
10619,0.3721,0.2989,0.19,0.16,0.18,0.17,0.18,0.55,0.2429,0.2316,0.12,0.11,0.1,0.16,0.18,0.5,0.62,0.36,0.31,0.39,0.79,0.26,0.58,0.35
10980,0.65,0.38,0.44,0.44,0.44,0.42,1.39,1.46,0.21,0.18,0.28,0.25,0.18,0.19,0.74,0.89,0.32,1.3,0.35,0.27,0.26,1.02,0.6,0.49
11342,1.03,0.15,0.2,0.3157,0.3069,0.2,0.18,0.54,0.5531,0.4701,0.28,0.26,0.21,0.3,0.24,0.23,0.23,0.5,0.4,0.53,0.86,2.04,1.38,1.54
11708,1.32,0.41,0.22,0.12,0.08,0.09,0.09,0.07,0.08,0.07,0.15,0.08,0.13,0.32,0.66,0.13,0.12,0.11,0.47,0.14,0.09,0.15,0.61,0.7
12091,0.61,0.47,0.54,0.53,0.53,0.55,0.55,0.53,0.55,0.71,0.87,0.96,0.86,1.01,0.82,0.89,0.84,0.81,0.47,0.43,0.48,0.42,0.43,0.48
12433,0.59,0.49,0.48,0.49,0.48,0.48,2.0,3.03,1.34,1.74,1.75,2.22,1.53,1.32,1.05,1.28,1.28,2.24,1.84,1.82,1.2,0.92,0.82,0.75
12799,0.17,0.08,0.13,0.25,0.13,0.34,0.12,0.14,0.18,0.2,0.13,0.14,0.32,0.32,0.37,0.42,0.21,0.3,0.51,0.23,0.52,0.5,0.25,0.19
13159,0.41,0.03,0.09,0.12,0.09,0.08,0.04,0.15,0.05,0.06,0.07,0.03,0.08,0.09,0.09,0.09,0.05,0.04,0.11,0.64,0.66,0.96,1.32,0.72
13386,0.69,0.4,0.42,0.47,0.41,0.42,0.66,2.53,0.6707,0.6204,0.12,0.34,0.43,0.34,0.34,1.95,1.5,0.23,0.44,0.71,0.43,0.53,0.65,0.28
13752,0.17,0.07,0.06,0.07,0.07,0.15,0.12,0.11,0.35,0.79,0.33,0.28,0.3,0.37,0.22,0.06,0.3236,0.3452,0.69,0.31,0.71,0.6209,0.6257,0.4
14118,0.3271,0.2418,0.1831,0.08,0.07,0.1,0.09,0.08,0.08,0.1,0.08,0.74,0.51,0.09,0.1,0.07,0.08,0.1,0.08,0.07,0.08,0.1,0.07,0.14
14483,0.56,0.24,0.21,0.21,0.27,0.22,0.38,0.2,0.58,0.24,0.25,0.2,0.43,0.46,0.43,0.31,0.16,0.61,0.4,0.53,0.52,0.57,0.48,0.79
14849,0.04,0.03,0.05,0.02,0.03,0.03,0.1582,0.09,0.16,0.2,0.14,0.15,0.1613,0.1328,0.03,0.14,0.12,0.1,0.08,0.11,0.17,0.15,0.08,0.03
15215,0.04,0.0943,0.0798,0.0659,0.0589,0.03,0.02,0.29,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.32,0.12,0.03,0.04,0.03
15581,0.17,0.22,0.15,0.16,0.23,0.13,0.23,0.17,0.15,0.49,0.71,0.44,0.42,0.4,0.43,0.32,0.908,1.3912,0.69,1.82,5.8,2.5059,1.4324,0.34
15947,0.08,0.02,0.03,0.06,0.02,0.03,0.05,0.06,0.02,0.08,0.09,0.06,0.21,0.12,0.11,0.13,0.11,0.71,0.56,0.15,0.16,0.17,0.13,0.59
16313,0.06,0.05,0.05,0.07,0.05,0.06,0.05,0.09,0.04,0.1158,0.1263,0.06,0.05,0.05,0.05,0.04,0.06,0.04,0.06,0.3,0.66,0.3,0.75,0.08
16672,0.15,0.21,0.14,0.22,0.16,0.13,0.23,0.21,0.87,0.36,0.96,0.26,0.2,0.36,0.38,0.36,0.27,0.69,0.51,0.58,0.84,0.68,0.73,0.29
17038,0.95,0.6615,0.6093,0.61,0.65,0.6162,0.6324,0.62,1.19,0.57,0.13,0.16,0.21,0.53,0.09,0.67,0.44,0.4955,0.7068,0.9134,0.7,1.7,0.92,0.58
17403,0.09,0.08,0.06,0.1,0.06,0.09,0.26,0.29,0.09,0.05,0.09,0.07,0.06,0.1,0.05,0.09,0.08,0.22,0.6,0.43,0.42,0.56,0.28,0.17
17768,0.04,0.03,0.03,0.0,0.02,0.01,0.01,0.01,0.03,0.01,0.02,0.0,0.01,0.02,0.01,0.0,0.01,0.02,0.01,0.01,0.04,0.02,0.05,0.04
18166,0.14,0.1,0.1,0.06,0.27,0.46,1.51,0.77,0.25,0.21,0.18,0.08,0.1,0.27,0.23,0.23,0.14,0.04,0.33,0.28,0.42,0.32,0.54,0.47
18532,0.07,0.02,0.04,0.06,0.04,0.03,0.06,0.04,0.04,0.05,0.06,0.03,0.1,0.21,0.04,0.12,0.08,0.07,0.08,0.02,0.03,0.05,0.06,0.03
18898,0.3,0.01,0.07,0.07,0.05,0.05,0.1,0.09,0.07,0.06,0.07,0.03,0.08,0.07,0.06,0.48,0.12,0.43,0.23,0.24,0.27,0.29,0.54,0.1
19264,0.11,0.04,0.03,0.04,0.04,0.03,0.03,0.03,0.35,0.06,0.1,0.08,0.03,0.02,0.04,0.03,0.1,0.28,0.19,0.16,0.47,0.28,0.21,0.19
19630,0.13,0.05,0.48,0.03,0.14,0.03,0.03,0.03,0.5,0.6,0.09,0.03,0.04,0.28,0.15,0.23,0.07,0.21,0.2759,0.37,0.15,0.07,0.17,0.08
20580,0.19,0.0296,0.0,0.05,0.06,0.13,0.91,0.56,0.46,0.46,0.56,0.37,0.4,0.22,0.13,0.31,0.58,0.946,1.3341,2.58,2.02,1.44,0.76,0.04
20946,0.31,0.15,0.14,0.12,0.14,0.1329,0.1392,0.09,0.1,0.23,0.17,0.08,0.06,0.08,0.04,0.164,0.1829,0.18,0.38,0.23,0.56,0.21,0.22,0.32
21305,0.07,0.03,0.03,0.08,0.03,0.04,0.07,0.04,0.16,0.06,0.03,0.08,0.09,0.11,0.03,0.11,0.08,0.18,0.1611,0.1834,0.29,0.16,0.03,0.07
21671,3.26,1.25,1.49,1.49,1.45,1.42,2.61,2.26,0.35,0.21,0.14,0.22,0.08,0.09,0.13,0.14,0.28,0.26,0.33,0.46,0.37,0.31,1.21,3.53
22030,0.06,0.08,0.07,0.08,0.07,0.09,0.05,0.23,0.42,0.11,0.11,0.12,0.57,0.3,0.13,0.09,0.49,0.33,0.24,0.39,0.29,0.42,0.74,0.29
22396,0.05,0.03,0.03,0.04,0.03,0.04,0.29,0.14,0.32,0.11,0.14,0.03,0.03,0.01,0.1,0.04,0.01,0.1079,0.1778,0.34,0.28,0.45,0.3596,0.3189
22762,1.12,0.93,1.06,0.21,0.04,0.41,0.21,0.08,0.36,0.05,0.04,0.07,0.05,0.05,0.07,0.04,0.06,0.07,0.44,1.3,1.31,1.13,1.1432,0.77
23140,0.14,0.06,0.08,0.09,0.09,0.09,0.03,0.01,0.01,0.01,0.01,0.08,0.07,0.01,0.01,0.02,0.04,0.02,0.0,0.05,0.11,0.17,0.2,0.22
23506,0.71,0.472,0.5253,0.52,0.94,1.48,0.9004,0.6405,0.12,0.12,0.04,0.1444,0.1428,0.1488,0.1609,0.37,0.2343,0.3182,0.49,0.45,0.25,0.35,0.22,0.34
23797,0.18,0.1,0.11,0.04,0.05,0.06,0.07,0.04,0.92,0.04,0.11,0.04,0.07,0.06,0.05,0.05,0.04,0.06,0.21,0.52,0.25,0.24,0.64,0.18
24162,0.07,0.07,0.06,0.07,0.06,0.07,0.05,0.06,0.11,0.2,0.09,0.07,0.06,0.11,0.16,0.13,0.14,0.16,0.19,0.17,0.38,0.35,0.25,0.19
24528,0.26,0.09,0.08,0.14,0.17,0.16,0.03,0.1,0.91,0.36,0.2057,0.1957,0.12,0.16,0.1805,0.187,0.09,0.09,0.08,0.2931,0.3329,0.55,0.26,0.78
24882,1.09,0.43,0.18,0.18,0.17,0.17,0.19,0.1,0.32,0.29,0.1,0.12,0.11,0.11,0.11,0.12,0.11,0.11,0.12,0.12,0.36,0.96,1.5,2.03
25247,0.53,0.0736,0.0209,0.27,0.1,0.09,0.12,0.12,0.26,0.08,0.05,0.06,0.09,0.05,0.08,0.29,0.7,1.04,2.26,2.48,2.1,1.47,0.63,0.11
25613,0.05,0.03,0.04,0.04,0.04,0.04,0.03,0.04,0.05,0.04,0.04,0.18,0.05,0.07,0.09,0.13,0.09,0.16,0.1181,0.26,0.11,0.13,0.1,0.06
25979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26687,1.23,0.6345,0.5287,0.44,0.42,0.45,0.41,0.44,0.56,0.38,0.22,0.26,0.52,0.63,0.41,0.4,0.37,0.36,0.91,1.25,1.69,0.8,0.37,0.53
27035,0.06,0.04,0.08,0.02,0.05,0.13,0.05,0.43,0.11,0.13,0.06,0.07,0.04,0.36,0.24,0.07,0.2,0.52,0.47,0.49,0.84,0.5,1.26,0.6801
27194,0.17,0.14,0.16,0.1441,0.1424,0.14,0.16,0.16,0.15,0.14,0.15,0.15,0.15,0.15,0.17,0.15,0.14,0.15,0.16,0.17,0.16,0.15,0.14,0.33
27531,0.5299,0.3728,0.2868,0.24,0.26,0.2598,0.2718,0.3,0.3,0.29,0.54,1.09,0.62,0.76,0.36,0.42,0.36,0.51,0.52,0.45,0.44,0.39,0.44,0.77
27891,0.41,0.18,0.29,0.28,0.28,0.2537,0.255,0.27,0.41,0.25,0.28,0.26,0.28,0.27,0.26,0.27,0.33,0.35,0.37,0.52,0.47,0.45,0.47,0.4
28587,0.26,0.09,0.08,0.09,0.08,0.08,0.08,0.09,0.26,0.1332,0.1281,0.1,0.12,0.12,0.1099,0.1082,0.09,0.07,0.12,0.13,0.47,0.35,0.29,0.26
28953,0.04,0.1,0.04,0.04,0.11,0.04,0.07,0.07,0.04,0.09,0.05,0.04,0.11,0.04,0.06,0.08,0.04,0.09,0.06,0.04,0.11,0.04,0.05,0.1
29315,0.08,0.07,0.08,0.07,0.06,0.06,0.2097,0.23,0.12,0.16,0.1841,0.1846,0.17,0.16,0.41,0.21,0.19,0.38,0.18,0.24,0.25,0.24,0.05,0.06
29679,0.3,0.18,0.16,0.2,0.15,0.14,0.19,0.13,0.19,0.27,0.21,0.12,0.15,0.13,0.14,0.16,0.14,0.14,0.13,0.43,0.66,0.52,0.34,0.52
33006,0.03,0.03,0.03,0.03,0.03,0.0983,0.26,0.08,0.06,0.06,0.13,0.07,0.07,0.06,0.06,0.06,0.08,0.07,0.06,0.06,0.06,0.05,0.16,0.04
33372,0.04,0.08,0.03,0.04,0.03,0.03,0.03,0.21,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.22,0.37,0.13,0.23,0.09,0.07
33771,1.93,1.28,0.63,0.37,0.48,0.25,0.5,0.63,0.5,0.28,1.0,0.56,0.92,1.06,0.2,0.16,0.19,0.19,0.31,0.89,1.47,0.5,1.59,2.05
34137,0.05,0.0699,0.0624,0.06,0.04,0.05,0.05,0.29,0.22,0.06,0.13,0.17,0.14,0.17,0.16,0.17,0.19,0.13,0.46,0.3,0.14,0.18,0.12,0.4859
34503,0.81,0.62,0.55,0.42,0.41,0.24,0.64,0.47,1.09,0.62,0.3,0.52,0.31,0.54,0.44,0.53,0.4897,0.5403,0.52,1.5,0.9,0.44,0.75,1.3
34881,0.12,0.09,0.06,0.06,0.08,0.05,0.06,0.08,0.06,0.05,0.08,0.05,0.06,0.07,0.04,0.08,0.05,0.07,0.07,0.06,0.1,0.08,0.08,0.11
35223,2.04,0.32,0.74,0.41,0.41,0.39,0.44,0.39,0.69,1.72,2.03,1.24,0.14,0.26,0.29,0.22,0.16,0.14,0.41,0.14,0.86,1.38,2.99,0.5
35711,0.7,0.45,0.51,0.43,0.42,0.44,0.17,0.7,0.11,0.19,0.46,0.38,0.13,0.27,0.6,1.07,0.18,0.16,1.01,1.38,1.34,0.79,1.74,0.68
36077,0.48,0.22,0.2,0.21,0.17,0.16,0.16,0.15,0.16,0.16,0.15,0.85,0.18,0.15,0.15,0.18,0.14,0.15,0.19,1.08,0.34,0.4954,0.4537,0.25
36442,0.47,0.39,0.44,0.44,0.47,0.39,0.45,0.41,1.1,1.78,0.54,0.06,0.5,1.23,1.53,0.802,0.8003,0.61,0.94,0.66,1.3,1.58,0.37,0.39
36808,1.51,0.99,1.08,1.11,1.07,1.07,1.17,1.08,0.98,1.26,0.03,0.04,0.03,0.03,0.04,0.02,0.04,0.04,0.02,0.04,0.06,1.27,2.5,2.16
37174,0.77,1.17,0.16,0.12,0.12,0.11,0.16,1.21,1.82,2.0,0.47,0.27,0.83,2.2,1.34,1.18,0.12,0.73,1.82,0.72,0.64,1.54,1.22,0.43
37540,0.16,0.13,0.14,0.14,0.15,0.14,0.19,0.25,0.17,0.16,0.15,0.15,0.14,0.14,0.15,0.16,0.17,0.17,0.18,0.25,0.18,0.68,0.97,0.29
37902,0.14,0.14,0.14,0.15,0.22,0.26,0.22,0.23,0.24,0.25,0.17,0.14,0.23,0.32,0.24,0.21,0.18,0.26,0.22,0.2,0.23,0.15,0.14,0.15
38267,0.06,0.03,0.06,0.03,0.06,0.03,0.06,0.06,0.42,0.19,0.11,0.28,0.55,0.17,0.13,0.22,0.17,0.2,0.89,0.24,0.4,0.14,0.06,0.06
38633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.47,0.17,0.09,0.0,0.0,0.0,0.0,0.0,0.0
38999,0.11,0.0932,0.0996,0.09,0.09,0.08,0.09,0.09,0.08,0.09,0.55,0.76,0.9,0.73,0.72,0.77,0.84,0.84,0.8563,0.7786,0.6106,0.02,0.19,0.09
39700,0.49,0.21,0.33,0.26,0.17,0.13,0.14,0.14,0.16,0.15,0.14,0.15,0.1,0.08,0.08,0.1,0.08,0.08,0.09,0.26,0.18,0.26,1.09,1.36
40066,1.32,0.7683,0.4203,0.13,0.5,0.12,0.28,0.51,1.42,0.71,0.35,0.86,1.59,1.52,0.47,0.18,0.14,0.87,1.12,2.87,2.8,1.67,1.09,2.07
40432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40798,0.33,0.2669,0.2364,0.19,0.37,0.26,0.21,1.15,0.84,0.3,0.22,0.29,0.27,0.32,0.29,0.37,0.26,0.5007,0.645,0.43,1.05,1.14,0.99,0.33
41389,1.46,0.77,1.3973,1.4241,1.78,1.99,1.93,1.75,1.73,0.06,0.06,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.29,0.87,1.65,0.98,1.2
41755,0.12,1.04,1.34,1.24,1.14,1.11,1.1,1.02,0.11,0.13,0.03,0.04,0.02,0.03,0.04,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.07,0.09
42121,4.4812,2.9271,1.9669,1.91,1.12,1.13,1.16,2.19,1.3732,1.0678,0.17,0.09,0.08,0.1,0.08,0.24,0.13,0.23,0.47,0.04,0.58,4.93,5.71,7.46
42474,0.2,0.13,0.16,0.21,0.1,0.58,0.2089,0.2142,0.29,0.45,0.35,0.39,0.27,0.16,0.23,0.11,0.21,0.47,0.41,0.38,0.4129,0.424,0.49,0.47
42839,2.1241,1.3718,0.32,0.19,0.3813,0.3346,0.14,0.11,0.11,0.4,1.49,1.44,0.91,0.12,0.13,0.09,0.12,0.18,0.13,0.16,0.14,0.27,3.8,3.3
43203,0.09,0.06,0.08,0.07,0.07,0.06,0.07,0.92,0.32,0.2,0.44,0.21,0.2,0.08,1.19,0.24,0.5,0.24,0.26,0.97,0.67,0.3,0.3,0.79
43568,0.06,0.05,0.05,0.05,0.05,0.03,0.06,0.05,0.05,0.05,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.03,0.05,0.05,0.05,0.05,0.05
43931,0.13,0.03,0.43,1.3,1.28,1.25,1.2,1.4,0.7473,0.6542,0.29,0.03,0.03,1.76,0.4127,0.4397,0.23,0.27,0.17,0.54,1.0226,1.0774,1.62,1.34
44540,0.25,0.12,0.12,0.12,0.06,0.05,0.09,0.16,0.47,0.12,0.52,0.58,0.04,0.2454,0.2524,0.16,0.42,0.41,0.4535,0.5241,0.7,0.46,0.05,0.03
44906,5.14,1.3,0.94,1.28,0.53,0.55,0.29,0.69,0.33,1.17,1.5903,1.5204,2.67,1.43,0.66,1.25,1.3042,1.3193,1.42,0.9,2.43,2.52,1.76,2.6
45226,1.02,0.57,0.86,0.77,0.35,0.73,1.72,0.6,0.58,0.32,0.37,0.07,0.1,0.29,0.13,0.54,0.26,0.18,0.11,0.43,1.95,0.41,0.33,0.32
45723,1.12,0.18,0.21,0.24,0.24,0.2,0.17,0.19,0.14,0.49,0.55,0.39,0.35,0.37,0.46,0.73,0.73,0.87,0.73,0.66,0.37,0.42,0.44,0.4
46089,0.39,0.26,0.29,0.21,0.25,0.28,0.54,0.24,0.34,0.05,0.08,0.11,0.1,0.05,0.15,0.06,0.06,0.24,0.45,0.26,0.28,0.23,0.19,0.31
46450,0.24,0.3004,0.263,0.23,0.23,0.22,0.23,0.24,0.18,0.18,0.34,0.58,0.12,0.15,0.14,0.14,0.14,0.14,0.53,0.44,0.39,0.61,0.6,0.59
47157,0.18,0.14,0.18,0.14,0.13,0.14,0.13,0.67,0.17,0.15,0.17,0.6,0.15,0.12,0.14,0.11,0.15,0.59,0.88,0.32,0.79,0.32,0.15,0.17
47521,2.06,1.71,1.82,1.75,1.75,1.75,1.41,0.58,0.53,0.74,0.33,0.13,0.09,0.24,0.08,0.11,0.1,0.07,0.25,1.06,2.03,1.87,1.79,1.68
47887,0.03,0.13,0.19,0.13,0.01,0.05,1.07,0.27,0.3,0.29,0.27,0.04,0.08,0.16,0.3,0.18,0.18,0.6,0.43,0.29,0.31,0.47,0.3,0.76
48253,0.25,0.24,0.07,0.24,0.06,0.04,0.58,0.54,0.2,0.29,0.06,0.1,0.32,0.19,0.24,0.12,0.07,0.69,0.11,0.21,0.18,0.28,0.55,0.27
48619,0.38,0.25,0.35,0.26,0.25,0.25,0.31,0.39,0.57,0.51,0.35,0.3,0.2,0.43,0.35,0.14,0.27,0.31,0.22,0.33,0.4,0.42,0.52,0.54
48985,0.05,0.05,0.04,0.05,0.15,0.06,0.2,0.54,0.04,0.36,0.85,0.51,0.44,0.08,0.99,0.07,0.28,0.12,0.45,1.71,0.88,0.06,0.53,0.34
49351,0.35,0.15,0.11,0.05,0.08,0.09,0.1,0.14,0.04,0.03,0.05,0.04,0.03,0.06,0.03,0.03,0.05,0.03,0.05,0.04,0.04,0.21,0.16,0.11
49717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49786,0.09,0.1,0.05,0.04,0.06,0.1,0.05,0.04,0.04,0.17,0.2,0.33,0.35,0.61,0.15,0.16,0.26,0.62,0.33,1.15,0.63,0.33,0.35,0.31
50148,0.02,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.03,0.04,0.07,0.08,0.08,0.06,0.07,0.01,0.05,0.1,0.09,0.11,0.0707,0.0603
50514,0.16,0.3522,0.2084,0.09,0.0965,0.1031,0.06,0.27,0.17,0.08,0.18,0.23,0.46,0.23,0.28,0.19,0.22,0.32,0.36,1.09,0.8692,0.9228,1.39,0.77
50866,0.11,0.09,0.09,0.1,0.09,0.1,0.0838,0.1013,0.09,0.27,0.35,0.35,0.49,0.38,0.38,0.4,0.3141,0.2392,0.08,0.08,0.08,0.0836,0.0819,0.08
51228,0.31,0.2,0.2,0.2,0.21,0.16,0.18,0.15,0.18,0.75,0.51,0.33,0.37,0.45,0.33,0.4,0.39,0.36,1.14,1.0,0.56,0.78,0.51,0.92
51594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51960,0.61,0.05,0.06,0.03,0.05,0.07,0.04,0.42,0.34,0.3,0.26,0.64,0.06,0.06,0.25,0.3952,0.82,0.44,0.83,0.26,0.42,0.32,0.39,0.03
52326,0.23,0.07,0.08,0.09,0.08,0.08,0.09,0.19,0.14,0.07,0.07,0.14,0.16,0.09,0.08,0.08,0.47,0.08,0.44,0.7,0.3,0.86,1.0,0.51
52692,0.1,0.1,0.16,0.21,0.18,0.17,0.17,1.25,0.29,0.19,0.13,0.24,0.17,0.14,0.18,1.14,1.07,0.28,0.73,0.54,0.9,0.39,1.8,1.48
53058,0.06,0.06,0.05,0.04,0.03,0.06,0.05,0.07,0.13,0.12,1.0,0.03,0.07,0.1,0.06,0.39,0.07,0.41,0.27,0.89,0.11,0.59,0.06,0.02
53424,0.48,0.3146,0.2607,0.22,0.5,0.2666,0.3089,0.58,0.15,0.19,0.19,0.19,0.26,0.2443,0.2531,0.18,0.21,0.4353,0.5797,0.92,0.64,1.18,0.72,0.58
53815,0.03,0.0933,0.075,0.01,0.02,0.06,0.02,0.02,0.37,0.27,0.08,0.06,0.19,0.42,0.3,0.17,0.15,0.37,0.7,0.62,0.19,0.24,0.2,0.11
54181,0.05,0.0233,0.0186,0.03,0.04,0.04,0.03,0.02,0.03,0.04,0.03,0.04,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.06,0.0,0.01,0.04,0.0
54547,0.45,0.1971,0.1715,0.04,0.04,0.05,0.2036,0.2013,0.05,0.04,0.04,0.23,0.83,0.05,0.04,0.05,0.03,0.05,0.04,0.04,0.11,0.09,0.26,0.77
54907,0.2529,0.08,0.11,0.15,0.23,0.12,0.12,0.13,0.13,0.28,0.11,0.12,0.11,0.1,0.13,0.11,0.09,0.12,0.12,0.11,0.11,0.29,0.15,0.17
55610,0.12,0.07,0.08,0.1,0.08,0.1,0.08,0.36,0.1,0.1,0.08,0.1,0.09,0.09,0.1,0.09,0.1,0.09,0.1,0.28,0.26,0.1,0.11,0.58
56318,0.4161,0.3069,0.225,0.11,0.09,0.13,0.29,0.53,0.29,0.16,0.18,0.2,0.9,0.16,0.21,0.17,0.16,0.19,0.19,0.26,0.19,0.28,0.3,0.21
57010,0.1332,0.0938,0.04,0.08,0.06,0.08,0.06,0.3,0.27,0.09,0.06,0.29,0.24,0.26,0.21,0.08,0.27,0.18,0.58,0.34,0.18,0.13,0.12,0.06
57376,0.12,0.12,0.12,0.12,0.11,0.03,0.06,0.04,0.05,0.05,0.03,0.06,0.05,0.04,0.07,0.239,0.2852,0.98,0.12,0.13,0.4,0.48,0.49,0.49
58107,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.11,0.11,0.11,0.04,0.01,0.0383,0.0433,0.01,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.01
58466,0.17,0.0894,0.066,0.05,0.04,0.04,0.05,0.05,0.04,0.04,0.0877,0.0901,0.11,0.13,0.11,0.05,0.12,0.13,0.17,0.1298,0.1322,0.16,0.13,0.14
58805,0.07,0.18,0.18,0.08,0.06,0.06,0.06,0.29,0.06,0.06,0.05,0.06,0.17,0.17,0.06,0.05,0.06,0.05,0.11,0.51,0.61,0.4098,0.3639,0.21
59171,0.05,0.03,0.04,0.04,0.03,0.04,0.3119,0.2801,0.04,0.03,0.1534,0.1653,0.05,0.03,0.21,0.05,0.93,0.58,0.27,0.13,0.08,0.1727,0.1307,0.07
