,1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61,65,69,73,77,81,85,89,93
23153,0.03,0.0394,0.0249,0.01,0.01,0.0,0.01,0.01,0.01,0.04,0.11,0.01,0.01,0.01,0.04,0.1,0.01,0.02,0.03,0.02,0.07,0.16,0.16,0.07
23516,0.03,0.0842,0.1192,0.02,0.43,0.82,0.02,0.03,0.03,0.03,0.02,0.03,0.0835,0.0845,0.03,0.03,0.09,0.1094,0.1188,0.03,0.03,0.02,0.1016,0.0827
23810,0.17,0.1716,0.094,0.05,0.05,0.05,0.04,0.07,0.05,0.04,0.05,0.05,0.05,0.04,0.05,0.15,0.32,0.3,1.1,1.44,1.38,0.9543,1.0677,1.03
24175,0.06,0.04,0.05,0.05,0.05,0.0444,0.0448,0.05,0.06,0.05,0.06,0.05,0.05,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.06,0.1,0.0695,0.12
24541,0.23,0.14,0.09,0.09,0.12,0.1399,0.13,0.1,0.09,0.5,0.16,0.22,0.33,0.14,0.21,0.19,0.19,0.38,0.27,0.75,0.85,0.47,0.73,1.44
24895,4.46,3.08,0.5143,0.3151,0.2432,0.3,0.2545,0.18,0.17,0.41,0.55,0.62,1.2,0.41,0.73,0.27,0.46,0.66,0.61,0.84,2.15,0.65,3.64,2.81
25260,2.43,1.43,1.26,1.26,1.24,1.27,1.26,1.24,0.26,0.07,0.99,0.08,0.47,0.59,0.95,1.79,0.92,0.29,0.08,0.98,1.38,2.17,3.25,2.39
25626,0.07,0.04,0.04,0.04,0.16,0.05,0.03,0.04,0.04,0.04,0.13,0.069,0.21,0.07,0.05,0.06,0.04,0.04,0.03,0.04,0.04,0.04,0.1,0.11
25992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26700,0.82,0.08,0.45,0.46,0.39,0.52,0.34,0.44,0.41,0.89,0.64,0.39,1.23,0.47,0.66,0.55,0.54,0.55,1.34,2.21,2.61,3.01,1.76,1.55
27048,0.48,0.01,0.06,0.07,0.03,0.07,0.06,0.05,0.05,0.25,0.15,0.18,0.1,0.09,0.13,0.15,0.16,0.7,0.56,0.57,0.23,0.72,0.63,0.68
27207,0.27,0.13,0.15,0.15,0.1712,0.1795,0.15,0.15,0.14,0.3,0.51,0.29,0.36,0.29,0.36,0.67,0.34,0.47,0.5,0.62,0.39,0.44,0.68,0.48
27544,0.7172,0.5042,0.22,0.37,0.42,0.38,0.39,0.41,0.38,0.41,0.48,0.83,2.34,1.28,0.6,0.73,0.42,0.68,0.81,0.73,0.73,0.95,0.65,1.16
27904,0.35,0.29,0.22,0.22,0.28,0.28,0.31,0.31,0.31,0.35,0.33,0.3,0.31,0.31,0.3,0.33,0.27,0.35,0.4181,0.4685,0.51,0.55,0.46,0.29
28600,1.38,1.0,1.01,0.11,0.11,0.1,0.09,0.08,0.08,0.09,0.19,0.27,0.18,0.21,0.2,0.34,0.19,0.55,0.46,0.73,0.29,0.4,0.51,0.27
28966,0.06,0.04,0.04,0.05,0.11,0.07,0.04,0.04,0.03,0.12,0.08,0.03,0.09,0.06,0.04,0.11,0.04,0.05,0.1,0.03,0.04,0.04,0.1,0.09
29328,0.08,0.07,0.07,0.07,0.07,0.08,0.07,0.35,0.55,0.06,0.09,0.4,0.15,0.16,0.05,0.08,0.07,0.51,0.23,0.23,0.24,0.26,0.15,0.07
29692,0.26,0.25,0.22,0.18,0.22,0.21,0.17,0.21,0.2,0.2,0.21,0.29,0.33,0.3,0.27,0.3,0.27,0.34,0.23,0.24,1.18,2.36,1.14,0.28
33019,0.03,0.03,0.04,0.03,0.03,0.04,0.09,0.04,0.06,0.06,0.04,0.05,0.07,0.06,0.13,0.09,0.08,0.05,0.04,0.14,0.18,0.09,0.13,0.11
33385,0.09,0.07,0.06,0.05,0.04,0.05,0.04,0.05,0.18,0.04,0.0559,0.0438,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.28,0.13,0.06,0.04
33784,0.84,0.6551,0.4335,0.23,0.47,0.2,0.22,0.64,0.31,0.65,0.2,0.89,0.58,0.52,0.11,0.09,0.39,0.12,0.27,0.66,0.9,1.11,1.95,1.38
34150,0.13,0.0945,0.0835,0.05,0.07,0.13,0.13,0.07,0.17,0.09,0.04,0.15,0.17,0.12,0.06,0.04,0.18,0.05,0.59,0.35,0.09,0.16,0.37,0.98
34516,2.66,0.93,1.0,0.77,0.32,0.29,0.41,0.29,0.53,0.24,0.32,0.46,1.4,2.63,2.09,2.34,1.2271,1.3505,1.35,2.07,1.85,0.9,2.21,1.71
34894,0.12,0.41,0.07,0.09,0.05,0.08,0.06,0.1528,0.1981,0.57,0.73,0.61,0.3691,0.336,0.13,0.14,0.13,0.16,0.13,0.75,2.17,1.05,0.25,0.7
35236,0.27,0.34,2.91,1.42,0.37,0.33,0.21,0.32,0.7,0.76,0.28,0.3,0.3,0.15,0.23,0.14,1.44,1.51,0.14,0.24,0.21,0.43,2.17,0.71
35724,0.58,0.14,0.11,0.11,0.11,0.11,0.11,0.09,0.43,1.34,1.19,1.7,0.86,0.16,0.12,0.09,0.12,0.8397,1.0349,1.76,1.89,0.89,1.4254,1.385
36090,0.13,0.1944,0.1762,0.14,0.12,0.13,0.15,0.12,0.13,0.15,0.13,0.11,0.15,0.12,0.12,0.15,0.12,0.12,0.15,0.13,0.12,0.45,0.52,0.31
36455,0.64,0.7686,0.7327,0.78,0.85,0.73,0.75,0.79,1.51,1.74,1.24,0.35,0.45,0.59,2.17,1.72,1.65,2.46,1.86,1.74,1.83,1.97,1.38,0.71
36821,1.64,1.13,1.18,1.12,1.11,1.02,1.13,1.14,1.07,1.09,1.01,1.14,0.38,0.15,0.1,0.18,0.77,0.16,0.17,0.63,1.23,1.24,1.15,1.59
37187,0.05,0.3366,0.2826,0.07,0.05,0.04,0.12,0.28,1.94,1.52,0.29,0.23,1.15,1.06,0.81,0.08,0.09,1.13,2.0,0.9,0.96,1.22,1.91,1.93
37553,0.33,0.26,0.24,0.25,0.24,0.15,0.14,0.13,0.14,0.14,0.12,0.12,0.12,0.16,0.2,0.23,0.23,0.18,0.2,0.17,0.24,0.25,0.19,0.28
37915,0.15,0.13,0.14,0.14,0.13,0.14,0.14,0.14,0.23,0.27,0.15,0.14,0.13,0.14,0.21,0.24,0.25,0.39,0.3,0.26,0.25,0.14,0.13,0.14
38280,0.08,0.03,0.07,0.03,0.06,0.04,0.06,0.04,0.4,0.07,0.1,0.27,0.06,0.04,0.07,0.06,0.05,0.06,0.04,0.06,0.27,0.57,0.28,0.07
38646,0.05,0.05,0.06,0.05,0.05,0.06,0.05,0.05,0.05,0.05,0.06,0.05,0.06,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.05
39012,0.11,0.06,0.09,0.09,0.09,0.09,0.09,0.08,0.09,0.09,0.74,0.85,0.72,1.57,1.0594,1.66,0.84,0.84,0.92,0.82,0.89,0.24,0.18,0.08
39713,0.3194,0.33,0.26,0.22,0.16,0.11,0.14,0.12,0.12,0.12,0.13,0.14,0.2347,0.2306,0.34,0.24,0.18,0.19,0.66,0.43,0.31,0.3,0.35,0.46
40079,1.86,0.7602,0.2311,0.21,0.11,0.23,0.11,0.53,0.37,1.41,0.78,0.29,1.02,0.51,0.16,0.14,0.07,0.09,1.25,3.4,5.12,3.498,3.2784,1.83
40445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40811,0.26,0.14,0.22,0.17,0.21,0.1627,0.2512,0.24,0.4236,0.4659,0.5124,0.5758,0.79,0.62,0.72,0.82,1.07,1.21,1.15,0.53,1.64,1.01,0.17,0.27
41402,1.69,0.85,1.74,2.32,2.12,2.17,2.45,2.2,2.04,1.97,2.0,0.6242,1.43,0.63,0.2,0.24,0.39,0.28,0.75,1.23,1.41,1.3,1.52,2.16
41768,1.29,0.84,1.1,1.07,1.07,1.06,1.05,0.79,0.03,0.03,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.02,0.03,0.11,0.1,1.03,1.18
42134,3.7314,2.5304,2.12,1.59,1.51,1.44,2.07,1.0444,1.0762,1.08,1.86,0.12,0.12,1.88,1.3616,2.15,0.39,0.52,1.48,4.42,4.34,3.21,3.85,3.93
42487,2.05,1.43,1.08,1.04,0.9008,0.8443,1.05,1.09,1.3,1.25,0.4808,0.28,0.81,0.4798,0.5391,0.11,0.34,0.56,1.06,1.79,3.14,3.72,3.6169,3.6317
42852,0.14,0.11,0.13,0.12,0.14,0.11,0.14,0.11,0.12,0.13,0.11,0.14,0.11,2.22,0.0,0.0,0.14,0.11,0.13,0.32,5.54,3.96,4.36,3.3
43216,0.95,0.8,0.9,0.86,0.91,0.9264,0.9508,1.54,0.33,0.2,0.25,0.08,0.11,0.08,0.52,0.23,0.51,0.2,0.47,0.21,1.21,0.4,0.2,0.47
43581,0.05,0.05,0.07,0.25,0.08,0.03,0.06,0.05,0.05,0.03,0.05,0.06,0.02,0.06,0.05,0.05,0.03,0.06,0.05,0.05,0.04,0.11,0.16,0.03
43943,2.71,1.65,3.88,2.387,2.4537,1.49,2.3579,2.2054,2.32,1.6796,1.3732,0.8,0.75,0.95,0.73,0.25,1.28,0.8,0.7101,0.8127,0.42,0.91,1.0964,1.2004
44553,0.6,0.29,0.08,0.22,0.26,0.22,0.2,1.05,2.28,0.82,0.06,0.21,0.15,0.44,0.48,0.05,0.19,0.15,0.5,0.4,1.35,1.67,0.62,1.55
44919,2.2,0.25,0.65,0.67,0.3557,0.3725,0.29,0.9,1.07,1.5144,1.5964,2.32,1.6,1.59,0.41,1.08,0.83,0.44,2.58,2.62,2.0097,2.3187,2.66,2.82
45239,1.45,0.43,0.95,0.92,0.9,0.95,1.99,1.26,0.36,0.23,0.43,0.14,0.42,0.5,0.5,0.18,0.24,0.31,0.32,1.29,1.52,1.0795,1.041,0.64
45736,1.72,0.9,1.67,1.41,0.17,0.15,0.18,0.14,0.28,0.42,1.24,1.7,0.28,0.23,0.31,0.51,0.52,0.71,0.35,0.22,0.25,0.81,1.43,0.44
46102,1.31,0.22,0.61,0.44,0.5885,1.08,0.39,0.91,0.35,0.09,0.19,0.16,0.1,0.16,0.16,0.12,0.13,0.2682,0.58,0.73,0.63,0.69,0.54,0.42
46463,0.07,0.04,0.05,0.05,0.05,0.05,0.04,0.05,0.09,0.13,0.13,0.66,0.21,0.5,0.17,0.19,0.29,0.23,0.31,0.33,0.35,0.2964,0.2962,0.13
47170,0.15,0.14,0.14,0.12,0.14,0.15,0.12,0.13,0.52,0.23,0.16,1.42,0.35,0.33,0.61,0.22,0.33,0.38,0.65,0.81,0.47,0.32,0.19,0.16
47534,0.56,0.57,0.57,0.53,0.5,0.08,0.13,0.37,1.26,0.74,0.56,0.15,1.15,0.69,0.2084,0.92,0.56,0.29,0.27,1.41,1.17,1.24,1.16,0.55
47900,0.08,0.05,0.03,0.03,0.03,0.03,0.69,0.63,0.3,0.61,0.2,0.03,0.07,0.21,0.38,0.27,0.39,0.24,0.34,0.26,0.62,0.6,0.27,0.15
48266,0.07,0.23,0.06,0.25,0.24,0.06,0.24,0.06,0.17,0.29,0.33,1.2,0.91,0.24,0.06,0.22,0.06,0.81,0.13,0.6,0.15,0.65,0.26,0.18
48632,0.38,0.3,0.37,0.32,0.39,0.26,0.29,0.3,0.58,0.49,0.43,0.6,0.45,0.66,0.61,0.21,0.47,0.43,0.46,0.56,0.66,0.5,0.86,0.68
48998,1.67,0.08,0.05,0.04,0.04,0.05,0.23,1.31,0.04,0.14,1.4,1.59,0.21,0.06,0.06,0.88,0.89,1.69,0.75,2.24,0.94,0.38,1.06,0.4
49364,1.29,0.96,1.02,0.97,0.99,1.08,1.01,1.05,1.01,1.05,0.86,0.7,0.32,0.24,0.13,0.33,0.28,0.75,0.28,0.2,1.09,0.41,0.31,0.22
49730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49799,0.08,0.05,0.12,0.05,0.04,0.05,0.05,0.13,0.57,0.34,0.33,0.61,0.51,0.48,0.43,0.47,0.48,0.74,0.29,0.34,0.75,0.26,0.16,0.15
50161,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.01,0.02,0.02,0.06,0.07,0.09,0.08,0.07,0.1,0.08,0.09,0.1,0.08,0.09,0.05
50527,1.62,0.3464,0.2101,0.08,0.07,0.1081,0.1522,0.09,0.09,0.28,1.18,1.1,0.72,0.21,0.21,0.284,0.3613,0.84,1.26,0.38,1.4,0.82,0.38,0.35
50879,0.1,0.0936,0.0914,0.09,0.1,0.09,0.09,0.1,0.09,0.08,0.1,0.09,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.1,0.09,0.09,0.1
51241,1.22,0.22,0.27,0.18,0.17,0.23,0.15,0.23,0.21,0.2,0.61,0.33,0.8,0.82,1.46,0.61,0.76,0.42,0.89,0.62,0.28,0.67,0.87,0.46
51607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51973,0.17,0.08,0.05,0.08,0.06,0.05,0.04,0.21,0.37,0.42,0.68,0.98,0.29,0.27,0.53,0.22,0.79,0.45,0.42,0.6,0.34,0.5,0.64,0.11
52339,0.2269,0.4,0.08,0.08,0.07,0.1052,0.1169,0.08,0.06,0.2521,0.3467,0.08,0.08,0.71,0.33,0.83,0.63,0.92,0.93,0.53,0.48,0.84,0.5,0.62
52705,0.13,0.07,0.08,0.07,0.09,0.08,0.06,1.37,0.29,0.28,0.38,0.38,0.37,0.19,0.15,0.26,0.81,0.6,0.85,0.48,2.08,2.11,2.86,1.3
53071,0.06,0.06,0.04,0.03,0.04,0.06,0.06,0.16,0.05,0.04,0.04,0.06,0.06,0.04,0.03,0.1571,0.45,0.06,0.06,0.03,0.34,0.03,0.06,0.06
53435,0.29,0.4709,0.3902,0.21,0.19,0.23,0.12,0.34,0.4,0.48,0.64,0.86,0.3992,1.09,0.88,1.84,0.33,0.38,1.3003,1.52,1.2,2.68,1.23,0.47
53828,0.04,0.05,0.05,0.02,0.02,0.05,0.04,0.01,0.02,1.17,1.03,0.28,0.11,0.28,0.11,0.04,0.31,0.34,1.72,1.47,1.15,0.1,0.06,0.05
54194,0.04,0.03,0.02,0.04,0.03,0.04,0.01,0.04,0.05,0.02,0.02,0.04,0.04,0.04,0.03,0.02,0.04,0.03,0.04,0.03,0.02,0.04,0.04,0.03
54560,1.45,0.58,0.68,0.4343,0.3421,0.04,0.05,0.04,0.1915,0.1803,0.04,0.13,0.12,0.15,0.73,0.4793,0.5854,0.63,0.7,1.1,1.77,1.3,1.08,1.46
54920,2.56,1.9038,1.7707,1.71,1.83,1.7,1.81,1.69,1.78,1.28,1.49,0.41,0.14,0.11,0.12,1.17,3.06,2.61,3.43,1.48,0.6,1.64,2.05,2.25
55623,0.25,0.06,0.1,0.0063,0.0,0.09,0.11,0.1,0.23,0.11,0.24,0.28,0.33,0.19,0.21,0.77,0.11,0.31,1.1,1.84,0.47,0.28,0.44,0.21
56331,1.33,0.6665,0.4105,0.09,0.11,0.07,0.1416,0.1953,0.08,0.07,0.38,0.55,0.99,0.4,0.64,0.28,0.09,0.06,0.09,0.12,1.06,0.26,1.0,1.08
57023,0.1424,0.099,0.03,0.09,0.05,0.08,0.06,0.48,0.09,0.2,0.33,0.2,0.38,0.27,0.14,0.08,0.07,0.62,0.51,0.37,0.15,0.18,0.12,0.08
57389,0.1147,0.06,0.03,0.06,0.04,0.05,0.06,0.04,0.05,0.04,0.073,0.0743,0.12,0.11,0.12,0.25,0.1,0.15,0.1,0.15,0.13,0.16,0.16,0.15
58120,0.02,0.01,0.02,0.02,0.0586,0.0598,0.0592,0.12,0.01,0.02,0.09,0.24,0.09,0.01,0.01,0.01,0.1,0.11,0.09,0.01,0.01,0.01,0.01,0.01
58478,0.16,0.0654,0.0537,0.06,0.06,0.04,0.05,0.05,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.0253,0.0265,0.04,0.05,0.04,0.05,0.04,0.05,0.03
58818,0.17,0.1,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.16,0.21,0.28,0.22,0.29,0.2,0.17,0.24,0.51,0.46,0.33,0.24,0.33,0.33,0.94
59184,0.04,0.03,0.04,0.04,0.03,0.09,1.58,0.54,0.2297,0.1909,0.37,0.31,0.31,0.15,0.05,0.18,0.29,0.35,0.3,0.2219,0.2052,0.15,0.09,0.08
60084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60704,1.12,0.93,0.98,1.0,0.93,0.84,0.98,0.56,0.12,0.1,0.07,0.09,0.14,0.08,0.08,0.09,0.07,0.08,0.1,0.12,0.41,0.27,0.22,0.16
