,1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61,65,69,73,77,81,85,89,93
18,0.83,0.3037,0.2004,0.07,0.07,0.07,0.08,0.07,0.1369,0.17,0.18,0.17,0.38,0.27,0.31,0.12,0.08,0.27,0.3531,0.4493,0.19,0.22,0.95,0.67
384,0.12,0.1254,0.1186,0.09,0.08,0.1035,0.1096,0.08,0.1,0.09,0.1,0.08,0.1,0.1,0.08,0.11,0.08,0.1,0.1,0.09,0.1,0.1,0.09,0.08
1091,0.01,0.0,0.0,0.003,0.0031,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0
2363,1.01,0.21,0.04,0.05,0.22,0.03,0.04,0.04,0.64,0.55,0.45,0.03,0.03,0.04,0.24,0.09,0.03,0.03,0.05,0.04,0.38,0.24,0.1,0.71
3095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4168,0.28,0.23,0.28,0.09,0.28,0.28,0.09,0.42,1.36,0.16,0.08,0.1,0.1,0.07,0.12,0.08,0.11,0.08,0.09,2.69,2.93,2.01,0.93,0.1
4534,0.04,0.03,0.04,0.03,0.04,0.04,0.03,0.04,0.11,0.05,0.08,0.07,0.05,0.05,0.06,0.07,0.07,0.39,0.23,0.08,0.27,0.09,0.11,0.05
4900,0.27,0.1,0.04,0.08,0.03,0.06,0.06,0.04,0.07,0.04,0.18,0.1,0.11,0.11,0.12,0.1,0.12,0.22,0.22,0.28,0.35,0.19,0.22,0.17
5258,0.11,0.06,0.11,0.07,0.0605,0.0726,0.1,0.13,0.15,0.13,0.09,0.1,0.16,0.13,0.09,0.12,0.11,0.42,1.02,0.69,0.29,0.18,0.1,0.13
5623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5989,0.21,0.15,0.12,0.1,0.11,0.11,0.12,0.1,0.1,0.24,0.1571,0.1581,0.16,0.16,0.12,0.1,0.11,0.1,0.42,0.26,0.4,0.36,0.17,0.11
6355,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.07,0.07,0.07,0.09,0.03,0.03,0.07,0.07,0.077,0.08,0.07,0.09,0.1,0.05,0.04
6721,0.51,0.33,1.05,1.64,1.92,1.18,0.45,0.51,0.61,0.15,0.31,0.18,0.13,0.72,0.22,0.25,1.4,2.89,2.34,0.76,2.29,2.61,2.16,2.65
7085,0.03,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.03,0.02,0.02,0.01,0.02,0.02,0.02,0.02
7451,0.03,0.02,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.02
8154,0.94,0.09,0.19,0.26,0.18,0.2522,0.3307,0.14,0.7,0.4,0.9243,0.8838,0.93,0.55,0.38,0.4354,0.4796,0.24,0.93,0.68,0.54,0.43,2.84,1.33
8860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9567,0.1578,0.1371,0.1315,0.21,0.12,0.12,0.2,0.19,0.22,0.45,0.44,0.48,0.47,0.43,0.51,0.43,0.45,0.46,0.44,0.47,0.24,0.09,0.17,0.1
9932,0.18,0.12,0.14,0.12,0.13,0.12,0.13,0.08,0.06,0.04,0.07,0.03,0.06,0.07,0.05,0.1,0.06,0.03,0.22,0.2,0.22,0.45,0.61,0.24
10633,1.07,0.09,0.19,0.2991,0.2761,0.13,0.13,0.44,0.28,0.11,0.13,0.1,0.1,0.18,0.163,0.2159,0.22,0.23,0.4,0.49,0.95,0.28,0.45,0.46
10994,0.33,0.29,0.36,0.35,0.35,0.33,0.31,0.46,0.52,0.36,0.79,0.69,0.52,0.83,1.0,0.81,0.88,1.54,1.23,0.57,0.51,1.01,0.63,0.89
11356,0.95,0.4,0.18,0.16,0.22,0.17,0.16,1.14,2.29,0.19,0.19,0.17,0.18,0.21,0.17,0.19,0.19,0.49,0.65,1.42,1.28,3.11,2.97,1.62
11722,0.43,0.13,0.1,0.08,0.07,0.11,0.08,0.08,0.09,0.07,0.09,0.06,0.14,0.09,0.41,0.09,0.16,0.15,0.15,0.23,0.58,1.67,1.8,0.39
12105,0.3593,0.3333,0.3245,0.3239,0.3256,0.3278,0.3339,0.3545,0.4055,0.4923,0.65,0.54,0.61,0.71,0.65,0.65,0.85,0.64,0.41,0.38,0.41,0.38,0.43,0.41
12447,0.7,0.6,0.66,0.65,0.63,1.0899,1.4465,1.83,2.06,1.39,1.55,2.83,1.64,1.0,0.73,0.89,1.2,1.51,1.36,2.71,0.81,0.82,0.69,0.78
12813,0.14,0.08,0.14,0.14,0.26,0.13,0.18,0.24,0.17,0.14,0.47,0.48,0.26,0.57,0.36,0.63,0.24,0.14,0.42,0.32,0.27,0.18,0.75,0.45
13172,2.01,0.08,0.06,0.04,0.02,0.05,0.06,0.53,0.2166,0.1439,0.1,0.09,0.08,0.08,0.04,0.083,0.1042,0.1869,0.3952,0.96,0.22,3.1,2.4383,2.4654
13400,1.2,0.91,0.91,0.76,1.0,0.92,1.2,3.64,1.82,0.15,0.1,0.33,0.43,0.49,0.33,0.38,0.32,0.18,0.3,1.62,2.52,1.97,2.06,0.95
13766,0.2,0.08,0.08,0.07,0.07,0.1647,0.249,0.08,1.47,2.55,1.15,0.39,0.29,0.36,0.87,0.63,0.41,0.09,0.2,0.27,1.16,1.54,0.92,0.32
14132,0.09,0.1255,0.1374,0.1,0.09,0.07,0.07,0.43,0.5,0.06,0.07,0.07,0.11,0.16,0.11,0.11,0.1633,0.1878,0.4,0.16,0.23,0.1882,0.1543,0.09
14497,0.43,0.21,0.24,0.19,0.21,0.19,0.22,0.36,0.48,0.17,0.16,0.18,0.2,0.19,0.18,0.22,0.18,1.03,0.64,0.61,1.13,0.72,1.04,1.35
14863,0.02,0.03,0.04,0.03,0.05,0.02,0.1627,0.11,0.15,0.19,0.14,0.15,0.15,0.02,0.1285,0.1304,0.35,0.18,0.06,0.11,0.21,0.2,0.22,0.11
15229,0.05,0.2049,0.1161,0.02,0.02,0.02,0.02,0.03,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.27,0.1,0.11,0.22,0.06,0.99,1.41
15595,0.19,0.26,0.15,0.17,0.27,0.15,0.24,0.16,0.16,0.95,0.48,0.33,0.44,0.41,0.59,0.34,0.32,0.71,1.04,3.21,4.03,1.8,0.25,0.29
15961,0.05,0.03,0.05,0.04,0.03,0.04,0.03,0.06,0.04,0.09,0.03,0.06,0.14,0.14,0.12,0.07,0.12,0.69,0.6,0.2,0.16,0.17,1.37,0.78
16327,0.05,0.04,0.04,0.06,0.04,0.04,0.04,0.05,0.04,0.04,0.05,0.04,0.05,0.04,0.04,0.05,0.04,0.04,0.05,0.04,0.05,0.04,0.04,0.04
16686,0.21,0.21,0.16,0.16,0.25,0.16,0.25,0.52,0.64,0.59,0.4,0.71,0.49,0.32,0.68,0.34,0.26,0.61,0.6,0.53,0.68,0.42,0.78,0.59
17052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17417,0.14,0.06,0.09,0.08,0.08,0.07,0.28,0.34,0.06,0.08,0.06,0.09,0.05,0.09,0.05,0.09,0.06,0.1,0.66,0.3,0.2,0.42,0.2,0.11
17782,0.03,0.03,0.0,0.02,0.0,0.02,0.0,0.02,0.01,0.01,0.02,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.07,0.01,0.01,0.07,0.03
18180,0.18,0.2,0.23,0.22,0.32,0.2326,0.2543,0.17,0.21,0.11,0.17,0.22,0.23,0.11,0.08,0.08,0.05,0.22,0.6,0.24,0.24,0.3315,0.57,0.13
18546,0.07,0.02,0.06,0.06,0.04,0.06,0.05,0.05,0.06,0.03,0.06,0.05,0.04,0.06,0.04,0.06,0.06,0.03,0.07,0.05,0.04,0.07,0.04,0.05
18912,0.23,0.02,0.05,0.06,0.05,0.05,0.07,0.09,0.08,0.05,0.05,0.06,0.04,0.094,0.0991,0.05,0.09,0.39,0.2311,0.238,0.18,0.21,0.15,0.1151
19278,0.19,0.1,0.05,0.03,0.04,0.08,0.03,0.57,0.09,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.06,0.29,0.22,0.18,0.41,0.3,0.33,0.25
19644,0.03,0.19,0.08,0.07,0.03,0.16,0.06,0.18,0.39,0.56,0.18,0.06,0.2,0.12,1.09,0.12,0.16,0.07,0.3,0.58,0.22,0.06,0.02,0.03
20594,0.4064,0.1712,0.08,0.13,0.07,0.06,0.88,0.94,0.48,0.42,0.47,0.76,0.38,0.42,0.33,0.31,0.64,0.52,0.62,1.91,2.58,1.83,0.72,0.55
20960,0.2,0.15,0.16,0.11,0.18,0.04,0.18,0.06,0.11,0.06,0.06,0.5,0.11,0.26,0.03,0.12,0.27,0.17,0.45,0.3584,0.4124,0.4831,1.04,0.57
21319,0.18,0.04,0.03,0.04,0.08,0.04,0.0584,0.066,0.07,0.02,0.03,0.08,0.06,0.05,0.06,0.03,0.08,0.08,0.19,0.11,0.24,0.22,0.12,0.06
21685,2.04,1.39,1.76,1.7,1.71,1.77,1.66,0.16,0.18,0.16,0.09,0.08,0.11,0.17,0.12,0.09,0.2161,0.3512,0.25,0.37,2.17,2.64,3.26,3.93
22044,0.1,0.06,0.09,0.06,0.08,0.05,0.08,0.2,0.19,0.07,0.07,0.09,0.06,0.08,0.12,0.3954,0.5721,0.53,0.68,1.05,2.98,4.2,2.83,0.12
22410,0.6597,0.73,0.81,0.5073,0.4338,0.4227,1.1,0.4829,1.09,0.54,0.03,0.14,0.06,0.13,0.05,0.1494,0.1428,0.11,0.17,0.311,0.4172,0.5313,0.7,0.24
22776,0.89,0.06,0.04,0.07,0.04,0.06,0.06,0.27,0.09,0.03,0.07,0.04,0.07,0.05,0.05,0.06,0.04,0.09,0.71,1.09,1.1,1.07,0.89,0.15
23154,0.03,0.0,0.02,0.01,0.01,0.01,0.01,0.02,0.0,0.02,0.02,0.02,0.01,0.0,0.01,0.01,0.01,0.0,0.01,0.02,0.06,0.3,0.27,0.18
23517,0.04,0.065,0.074,0.04,0.47,0.78,0.03,0.2898,0.1469,0.03,0.02,0.03,0.1527,0.17,0.04,0.02,0.03,0.3832,0.5074,1.05,0.85,0.78,0.361,0.2835
23811,1.33,0.3213,0.2107,0.05,0.05,0.14,0.13,0.04,0.99,0.05,0.09,0.4445,0.4554,0.17,0.33,0.57,0.4835,0.5184,0.33,0.61,0.53,1.24,1.42,0.82
24176,0.06,0.05,0.05,0.06,0.05,0.06,0.05,0.06,0.14,0.07,0.06,0.16,0.14,0.04,0.2,0.21,0.2,0.2,0.17,0.16,0.15,0.16,0.11,0.04
24542,0.36,0.05,0.09,0.1,0.09,0.1,0.09,0.09,0.52,0.55,0.45,0.1,0.48,0.67,0.75,0.09,0.09,0.89,0.71,0.5,0.5832,0.5736,0.56,0.14
24896,0.23,0.18,0.17,0.2,0.17,0.18,0.19,0.17,2.19,1.65,0.14,0.14,0.09,0.08,0.11,0.09,0.08,0.11,0.12,0.17,0.2,0.17,2.85,2.26
25261,1.83,1.36,1.27,1.27,1.28,1.26,1.28,1.0507,0.9204,0.43,0.16,0.07,0.08,0.31,0.28,0.4,0.34,1.1,0.92,2.83,3.75,1.46,1.56,1.73
25627,0.06,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.11,0.04,0.03,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.11,0.2,0.15
