,1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61,65,69,73,77,81,85,89,93
8150,0.16,0.22,0.08,0.18,0.15,0.09,0.19,0.12,0.13,0.46,3.89,3.62,1.774,1.3043,0.9358,0.36,0.9732,3.42,3.76,2.73,1.32,1.56,0.78,0.81
8856,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9563,0.14,0.12,0.1,0.1,0.16,0.09,0.13,0.14,0.14,0.2,0.41,0.61,0.46,0.43,0.52,0.44,0.45,0.47,0.96,0.53,0.3,0.26,0.31,0.23
9928,0.33,0.11,0.14,0.14,0.11,0.13,0.13,0.1,0.06,0.05,0.05,0.1,0.14,0.19,0.05,0.14,0.12,0.07,0.14,0.32,0.33,0.32,0.32,0.33
10629,0.62,0.09,0.14,0.45,0.4818,0.4543,0.94,0.85,0.69,0.36,0.26,0.32,0.13,0.13,0.26,0.54,0.57,0.31,0.99,1.46,2.04,1.72,1.57,1.82
10990,0.38,0.36,0.48,0.32,0.34,0.38,0.19,0.78,0.31,0.31,0.36,0.39,0.43,0.38,0.48,0.49,0.37,1.05,1.0,1.09,3.08,2.79,1.12,0.57
11352,0.32,0.16,0.18,0.21,0.19,0.36,0.39,0.77,3.28,1.5,0.3,0.26,0.2,0.21,0.18,0.85,1.18,1.52,1.21,1.22,1.37,1.41,2.07,0.46
11718,0.32,0.75,1.2,0.52,0.07,0.07,0.09,0.08,0.08,0.09,0.07,0.09,0.52,1.01,0.82,1.18,1.17,1.22,0.8,0.15,0.39,0.24,0.35,0.92
12101,0.5,0.4,0.44,0.47,0.47,0.46,0.5,0.49,0.47,0.75,0.86,1.27,2.52,2.21,2.36,2.39,2.67,1.2,0.63,0.45,0.46,0.47,0.51,0.51
12443,0.72,0.59,0.65,0.66,0.65,2.32,1.02,2.21,1.57,1.17,1.07,2.69,2.01,1.1,1.04,1.08,1.16,2.67,1.9,1.4,1.46,0.88,0.89,0.82
12809,0.21,0.12,0.14,0.14,0.16,0.14,0.16,0.26,0.23,0.47,0.21,0.44,0.6,0.41,0.26,0.15,0.13,0.14,0.43,0.37,0.26,1.05,0.48,0.17
13169,0.7884,0.18,0.22,0.16,0.31,0.09,0.22,0.22,0.07,0.26,0.0926,0.0939,0.09,0.04,0.14,0.01,0.03,0.07,0.08,1.42,2.77,2.32,2.67,2.4219
13396,1.4,1.05,1.2,1.05,1.07,1.05,1.03,3.95,2.46,0.09,1.3197,1.3305,1.82,2.03,1.84,1.73,1.69,0.17,1.79,1.7877,1.9402,1.94,2.48,1.6
13762,0.26,0.07,0.07,0.07,0.06,0.09,0.17,0.15,0.99,1.5,0.13,0.4593,0.4458,0.92,0.37,0.31,0.4451,0.4823,0.22,0.41,0.67,0.9602,1.0042,1.05
14128,0.12,0.07,0.1,0.08,0.08,0.1,0.08,0.07,0.08,0.7,2.61,0.3116,0.2934,1.1,0.2531,0.61,0.09,0.5,0.91,1.1062,2.97,1.7371,1.5062,0.04
14493,0.46,0.26,0.36,0.23,0.18,0.16,0.15,0.14,0.79,0.31,0.31,0.35,0.26,0.33,0.34,0.39,0.26,0.52,0.48,1.53,1.43,1.21,0.78,0.74
14859,0.04,0.01,0.05,0.02,0.04,0.02,1.21,0.09,0.18,0.18,0.24,0.34,0.15,0.16,0.05,0.1465,0.148,0.1,0.05,0.11,0.1305,0.1306,0.06,0.05
15225,0.03,0.01,0.02,0.02,0.02,0.02,0.02,0.16,0.02,0.02,0.0,0.0,0.01,0.02,0.02,0.0109,0.133,0.02,0.05,0.03,1.73,2.09,0.94,0.04
15591,0.27,0.13,0.16,0.24,0.16,0.25,0.16,0.19,1.18,0.33,0.19,0.23,0.17,0.46,0.3,0.42,0.8917,1.3623,0.7,3.25,4.3,2.4474,1.4021,0.18
15957,0.03,0.02,0.03,0.06,0.03,0.03,0.03,0.07,0.03,0.08,0.05,0.13,0.15,0.1,0.06,0.08,0.1,0.62,0.88,0.21,0.16,0.17,0.28,0.39
16323,0.07,0.05,0.05,0.06,0.06,0.06,0.0583,0.0626,0.06,0.06,0.05,0.05,0.06,0.06,0.05,0.06,0.06,0.05,0.06,0.05,0.06,0.06,0.05,0.06
16682,0.29,0.19,0.26,0.19,0.17,0.29,0.2,0.27,0.84,0.32,0.41,0.64,0.31,0.52,0.29,0.37,0.37,0.5,1.01,3.34,3.24,0.86,0.38,0.58
17048,2.69,0.21,1.48,1.29,1.42,1.5,0.79,0.8477,0.7672,0.76,1.36,0.38,0.24,0.25,0.21,0.3056,0.66,0.1,0.05,0.0,0.0,0.0,0.0,0.0
17413,0.27,0.12,0.1,0.08,0.1,0.1,0.23,0.35,0.09,0.06,0.09,0.05,0.08,0.08,0.21,0.11,0.08,0.33,0.32,0.31,0.53,0.05,0.48,0.16
17778,0.05,0.01,0.01,0.02,0.0,0.02,0.0,0.02,0.02,0.05,0.01,0.0,0.02,0.0,0.02,0.01,0.01,0.01,0.01,0.01,0.0,0.02,0.02,0.03
18176,0.07,0.04,0.12,0.09,0.14,0.97,1.17,0.07,0.14,0.14,0.16,0.23,0.35,0.09,0.12,0.2,0.12,0.1,0.71,0.18,0.2,0.31,0.27,0.13
18542,0.07,0.03,0.07,0.04,0.06,0.07,0.03,0.07,0.06,0.04,0.06,0.04,0.06,0.06,0.03,0.06,0.05,0.16,0.16,0.04,0.06,0.05,0.04,0.08
18908,0.14,0.03,0.04,0.05,0.06,0.0572,0.0628,0.11,0.08,0.07,0.1022,0.1155,0.04,0.09,0.05,0.05,0.11,0.38,0.16,0.4,0.24,0.74,0.28,0.07
19274,0.07,0.02,0.12,0.06,0.03,0.34,0.03,0.32,0.23,0.01,0.03,0.08,0.12,0.07,0.03,0.04,0.03,0.14,0.24,0.16,0.46,0.14,0.21,0.28
19640,0.22,0.09,0.11,0.08,0.2,0.07,0.08,0.3,0.32,0.48,0.09,0.25,0.25,0.12,0.08,0.06,0.2,0.06,0.43,0.46,0.25,0.12,0.07,0.06
20590,0.19,0.0,0.26,0.05,0.08,0.4139,0.517,0.74,0.58,0.49,0.38,0.39,1.79,1.75,0.52,0.45,0.66,0.54,0.7,0.74,0.94,1.05,1.11,0.14
20956,0.72,0.23,0.47,0.58,0.22,0.18,0.14,0.49,0.37,0.41,0.07,0.22,0.14,0.06,0.07,0.08,0.08,0.46,0.44,0.27,0.24,0.31,0.51,0.6787
21315,0.03,0.05,0.06,0.03,0.07,0.05,0.03,0.04,0.08,0.24,0.12,0.08,0.05,0.09,0.09,0.08,0.1,0.32,0.42,0.12,0.14,0.09,0.04,0.07
21681,2.42,1.3,1.52,1.54,1.52,1.44,1.67,1.089,0.7482,0.24,0.28,0.13,0.13,0.13,0.19,0.16,0.2047,0.3285,0.4,0.34,1.87,2.42,3.34,3.09
22040,0.07,0.06,0.07,0.08,0.04,0.07,0.16,0.2,0.36,0.22,0.12,0.13,0.45,0.2481,0.2498,0.2798,2.18,0.29,0.28,0.41,1.16,1.66,0.86,0.08
22406,0.04,0.03,0.03,0.04,0.03,0.03,0.28,0.12,0.28,0.27,0.15,0.11,0.1,0.12,0.16,0.09,0.14,0.09,0.11,0.36,0.38,0.58,0.09,0.03
22772,0.63,0.94,1.02,1.05,1.04,0.8,0.79,0.56,1.2,0.3234,0.38,0.06,0.07,0.03,0.06,0.07,0.03,0.06,0.53,0.82,1.35,1.48,1.43,0.93
23150,0.23,0.091,0.0626,0.01,0.01,0.01,0.01,0.03,0.03,0.03,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.0,0.01,0.06,0.19,0.18,0.22
23807,0.1665,0.02,0.06,0.05,0.04,0.05,0.05,0.05,0.07,0.04,0.04,0.05,0.06,0.04,0.13,0.12,0.04,0.05,0.05,0.05,0.03,0.06,0.05,0.04
24172,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.18,0.14,0.06,0.29,0.06,0.14,0.17,0.14,0.14,0.16,0.24,0.4,0.4,0.28,0.12
24538,0.3,0.06,0.08,0.1136,0.1101,0.1,0.1,0.12,0.2077,0.2353,0.1,0.11,0.08,0.2293,0.2286,0.45,0.32,0.36,0.3784,0.4217,0.26,0.46,1.18,0.35
24892,0.19,0.18,0.17,0.27,0.19,0.18,0.19,0.18,0.99,1.21,0.38,0.18,0.17,0.18,0.17,0.19,0.17,0.17,0.18,0.18,0.17,0.3,0.4243,0.53
25257,0.73,0.63,0.67,0.68,0.68,0.66,0.65,0.64,0.45,0.1,0.26,0.47,0.22,0.28,0.54,0.17,0.11,1.05,0.72,1.69,1.9,1.85,1.79,1.66
25623,0.07,0.04,0.04,0.04,0.03,0.04,0.05,0.03,0.19,0.04,0.04,0.03,0.04,0.04,0.04,0.03,0.05,0.04,0.03,0.04,0.04,0.04,0.05,0.19
25989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26697,1.47,0.8,1.12,1.1,1.15,1.14,1.07,1.15,1.28,1.02,0.58,0.57,0.56,0.58,0.75,0.55,0.58,0.59,0.99,0.78,0.83,1.57,1.69,1.77
27045,0.08,0.0896,0.0759,0.0753,0.091,0.12,0.09,0.37,0.07,0.07,0.04,0.06,0.14,0.12,0.29,0.48,0.3557,0.455,0.49,0.5978,0.6549,0.17,1.7,0.54
27204,0.39,0.14,0.17,0.16,0.15,0.18,0.17,0.46,0.18,0.37,0.31,0.3036,0.2894,0.21,0.19,0.22,0.22,0.23,0.6,0.72,0.43,0.4,0.45,0.69
27541,0.49,0.29,0.3,0.3268,0.3188,0.35,0.31,0.3,0.93,1.04,0.46,0.33,0.61,0.52,0.65,0.4,0.34,0.66,0.62,0.84,0.42,0.7,0.7,0.94
27901,0.33,0.3731,0.3329,0.31,0.23,0.27,0.34,0.39,0.2917,0.2936,0.27,0.35,0.17,0.27,0.27,0.27,0.34,0.32,0.33,0.56,0.46,0.41,0.5,0.73
28597,0.12,0.08,0.09,0.08,0.09,0.08,0.08,0.08,0.42,0.1,0.22,0.18,0.15,0.39,0.2,0.14,0.13,0.15,0.38,0.24,0.48,0.21,0.21,0.22
28963,0.04,0.05,0.09,0.08,0.13,0.11,0.07,0.1,0.08,0.12,0.09,0.06,0.21,0.1,0.04,0.14,0.13,0.1581,0.18,0.1,0.17,0.07,0.05,0.1
29325,0.08,0.08,0.07,0.07,0.07,0.07,0.87,0.25,0.11,0.22,0.11,0.08,0.14,0.23,0.22,0.24,0.22,0.64,0.16,0.12,0.27,0.26,0.23,0.07
29689,0.28,0.28,0.3,0.24,0.23,0.19,0.2,0.22,0.16,0.14,0.18,0.14,0.18,0.14,0.15,0.18,0.14,0.15,0.18,1.94,2.3,2.47,0.75,0.25
33016,0.06,0.12,0.06,0.06,0.0775,0.0906,0.07,0.06,0.13,0.06,0.05,0.04,0.06,0.06,0.06,0.2,0.06,0.06,0.1,0.06,0.13,0.14,0.06,0.0705
33382,0.05,0.04,0.05,0.04,0.05,0.0448,0.05,0.21,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.08,0.1,0.3,0.06
33781,1.13,0.85,0.47,0.33,0.52,0.28,0.29,0.33,0.36,0.33,0.79,2.11,2.02,2.43,2.34,1.97,1.91,1.72,1.62,0.88,1.4646,1.5308,2.53,1.38
34147,0.11,0.05,0.06,0.06,0.07,0.04,0.06,0.14,0.15,0.15,0.17,0.07,0.19,0.2,0.17,0.1036,0.33,0.14,0.4,0.25,0.13,0.13,0.42,0.12
34513,0.37,0.4866,0.3429,0.24,0.47,0.21,0.38,0.33,1.35,1.47,0.36,0.31,0.24,0.39,0.04,0.4,0.21,0.13,0.51,0.73,0.48,2.31,2.64,1.64
34891,0.22,0.69,0.1,0.07,0.07,0.07,0.05,0.1,0.64,1.54,0.96,1.41,1.23,1.07,0.2,0.16,0.16,0.27,1.19,1.86,0.59,0.92,0.49,0.14
35233,2.5,1.31,0.34,0.55,0.37,0.21,0.34,0.2,0.68,1.96,0.93,0.32,1.22,0.27,0.3,0.16,0.25,0.15,0.3,0.28,1.27,1.6,2.46,3.34
35721,0.32,0.08,0.1,0.34,0.41,0.1,0.39,1.01,0.11,0.2,0.22,0.84,1.13,0.93,0.8,0.11,0.14,0.16,0.63,1.09,1.02,0.97,2.11,1.46
36087,0.33,0.29,0.24,0.23,0.23,0.18,0.17,0.18,0.2,0.17,0.22,0.15,0.15,0.14,0.18,0.15,0.14,0.5,0.2295,0.19,0.21,0.19,0.21,0.33
36452,0.69,0.6,0.56,0.57,0.59,0.61,0.67,0.8305,0.9688,1.51,1.86,1.85,1.22,2.73,1.22,0.55,1.22,0.91,0.43,0.43,1.58,1.3,0.78,0.57
36818,1.44,0.99,1.14,1.11,1.07,1.09,1.09,1.05,1.21,1.34,0.63,1.25,1.06,0.59,1.06,0.4297,1.1,1.04,1.09,0.99,1.08,1.05,1.14,1.9
37184,0.13,0.12,0.12,0.15,0.1,0.13,0.1,0.81,1.13,0.12,2.07,0.83,0.28,0.67,0.76,0.22,0.14,0.2,1.53,0.3,3.3,1.03,0.09,0.04
37550,0.27,0.21,0.17,0.13,0.13,0.11,0.12,0.11,0.11,0.13,0.11,0.11,0.11,0.16,0.17,0.16,0.15,0.14,0.17,0.18,0.27,0.26,0.2,0.244
37912,0.14,0.14,0.14,0.14,0.15,0.14,0.14,0.15,0.27,0.27,0.21,0.13,0.16,0.15,0.26,0.21,0.25,0.22,0.18,0.26,0.25,0.14,0.14,0.13
38277,0.08,0.05,0.05,0.04,0.06,0.03,0.05,0.21,0.34,0.29,0.1,0.44,0.15,0.13,0.03,0.06,0.04,0.26,0.14,0.3307,0.31,0.27,0.27,0.33
38643,0.1,0.05,0.04,0.05,0.05,0.06,0.05,0.06,0.0867,0.49,0.05,0.05,0.04,0.05,0.06,0.05,0.05,0.05,0.04,0.05,0.05,0.22,0.38,0.1
39009,0.1,0.07,0.08,0.09,0.09,0.1,0.06,0.08,0.1,0.08,0.75,0.72,0.73,0.71,0.74,0.73,0.74,0.94,1.01,1.21,1.2,0.93,0.19,0.09
39710,0.47,0.21,0.24,0.09,0.13,0.1505,0.153,0.12,0.13,0.15,0.1396,0.116,0.06,0.07,0.08,0.0841,0.0876,0.07,0.07,0.23,0.23,0.28,0.24,0.3
40076,0.55,0.18,0.16,0.28,0.12,0.29,0.16,0.56,2.67,0.43,0.35,0.97,1.03,1.03,0.4,0.3,0.16,0.5698,1.0214,1.74,1.87,3.41,2.3956,2.2977
40442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40808,0.21,0.19,0.2,0.2,0.25,0.4239,0.6073,1.24,0.58,0.6824,0.6037,0.23,0.31,0.79,1.01,0.92,0.62,0.9742,1.1667,1.3267,1.4575,1.29,2.03,1.06
41399,1.22,0.88,0.9,1.0,1.77,2.22,2.01,2.1,2.05,0.48,0.06,0.05,0.06,0.06,0.13,0.1,0.06,0.06,0.86,1.6,1.52,1.63,1.21,2.57
41765,1.55,0.79,1.17,1.04,0.1,0.12,0.06,0.02,0.04,0.03,0.04,0.02,0.03,0.04,0.07,0.04,0.05,0.11,0.21,0.2034,0.3287,0.5645,1.16,1.14
42131,4.2824,2.516,1.15,0.9121,0.7347,0.59,0.18,2.19,1.0462,0.8194,0.05,0.4,0.1,0.1,0.1538,0.1557,0.04,0.08,0.09,0.06,2.87,4.49,8.74,4.93
42484,2.04,0.72,1.14,1.04,1.3,1.28,1.18,1.21,0.97,1.61,0.33,0.35,0.23,0.28,0.16,0.25,0.37,0.75,0.45,0.42,0.6998,0.847,0.6,1.37
42849,3.02,2.52,1.03,0.13,0.14,0.1,0.15,0.11,0.12,2.04,0.48,0.28,0.29,0.15,0.27,0.12,0.14,0.23,2.25,2.93,4.26,4.18,4.93,2.92
43213,0.94,0.8,0.86,0.91,0.89,0.87,1.19,1.47,0.48,0.2,0.15,0.39,0.38,0.34,0.4,0.21,0.63,0.26,0.42,0.67,0.96,0.29,0.31,1.13
43578,0.04,0.06,0.05,0.04,0.05,0.05,0.05,0.03,0.06,0.06,0.05,0.03,0.05,0.05,0.05,0.03,0.05,0.06,0.05,0.03,0.05,0.05,0.06,0.03
43940,0.32,0.01,0.16,1.37,1.29,1.26,1.5,1.8,1.88,1.77,1.75,1.1069,1.0174,0.06,1.14,0.9133,0.9586,1.035,1.1317,0.44,0.58,1.48,3.03,1.09
44550,0.03,0.03,0.11,0.03,0.03,0.1,0.09,0.4,0.36,1.65,0.36,0.03,0.08,0.18,0.62,1.07,0.96,0.75,0.45,0.5,0.29,0.4,0.37,0.17
44916,3.69,1.7086,1.236,0.48,0.6,0.33,0.61,2.06,1.39,1.9,0.9,1.47,1.34,0.71,0.7969,0.7322,0.63,0.38,1.16,0.91,0.77,2.31,2.51,3.09
45236,1.31,0.8071,0.8042,1.18,1.05,1.08,1.93,0.7,0.43,0.26,0.08,0.07,0.2654,0.296,0.8,0.14,0.15,0.08,0.07,0.15,0.5,1.03,1.0,1.0541
45733,0.2954,0.2499,0.21,0.17,0.17,0.18,0.18,0.23,0.22,0.53,0.15,0.18,0.17,0.15,0.21,0.2,0.17,0.14,0.15,0.16,0.16,0.21,0.2,0.41
46099,0.45,0.4939,0.4507,0.29,0.24,0.21,1.59,0.82,0.23,0.3,0.38,0.08,0.05,0.11,0.09,0.08,0.05,0.15,0.07,0.07,0.282,0.2921,0.26,0.28
46460,0.04,0.05,0.04,0.05,0.04,0.04,0.05,0.13,0.19,0.18,0.7,0.72,0.29,0.28,0.23,0.26,0.22,0.18,0.42,0.33,0.3,0.5,1.13,0.25
47167,0.16,0.12,0.18,0.13,0.14,0.15,0.12,0.76,0.16,0.12,0.17,0.22,0.29,0.22,0.18,0.51,1.03,0.83,1.05,0.32,0.82,0.36,0.18,0.16
47531,1.33,1.06,1.16,1.15,1.11,1.11,1.17,0.86,0.46,0.09,0.38,0.11,0.09,0.14,0.12,0.09,0.17,0.16,0.1,1.3,1.36,1.33,1.43,1.34
47897,0.53,0.02,0.03,0.04,1.33,1.62,0.66,2.24,0.38,0.31,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.52,0.81,0.39,0.31,0.36,0.55,0.22
48263,0.07,0.23,0.06,0.06,0.22,0.58,0.16,0.41,0.06,0.22,0.08,0.33,0.17,0.06,0.23,0.06,0.04,0.27,0.49,0.09,1.17,1.63,1.09,1.35
48629,0.32,0.25,0.23,0.32,0.27,0.23,0.32,0.59,0.54,0.44,0.4,0.49,0.44,0.52,0.48,0.37,0.35,0.43,0.56,0.62,0.42,0.66,0.69,0.42
48995,0.11,0.04,0.04,0.04,0.03,0.04,0.23,0.59,0.05,0.34,0.08,0.84,0.14,0.05,0.06,0.07,0.37,0.07,1.84,1.55,0.33,1.06,1.07,1.79
49361,0.1,0.08,0.06,0.04,0.05,0.09,0.05,0.07,0.05,0.19,0.08,0.04,0.05,0.08,0.04,0.04,0.06,0.06,0.09,0.45,0.37,0.48,0.34,0.34
49727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49796,0.19,0.07,0.08,0.05,0.1,0.08,0.04,0.06,0.11,0.47,0.41,0.39,0.33,0.43,0.29,0.24,0.44,0.87,0.89,1.25,0.51,0.39,0.36,0.18
50158,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.03,0.08,0.07,0.08,0.08,0.058,0.0628,0.05,0.07,0.11,0.08,0.1,0.09,0.01,0.02
50524,0.27,0.5994,0.322,0.1717,0.1319,0.16,0.4,0.26,1.01,0.85,0.5483,0.514,0.08,0.07,0.05,0.06,0.09,0.07,0.08,1.78,1.02,1.5,1.41,1.98
50876,0.1,0.09,0.08,0.09,0.1,0.0774,0.079,0.09,0.1,0.3,0.56,0.76,0.54,0.41,0.41,0.43,0.45,0.41,0.09,0.1,0.08,0.08,0.1,0.09
51238,0.27,0.16,0.17,0.18,0.13,0.17,0.16,0.14,0.36,0.63,0.68,0.32,0.3,0.37,0.33,0.31,0.3,0.67,0.93,0.9,0.48,1.9,2.21,1.12
51604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51970,0.65,0.06,0.05,0.07,0.03,0.06,0.06,0.04,0.38,0.48,0.24,0.11,0.41,0.36,0.32,0.35,0.68,0.92,0.16,0.56,0.42,0.33,0.19,0.06
52336,0.21,0.07,0.08,0.07,0.11,0.07,0.07,0.19,0.15,0.08,0.07,0.19,0.87,0.43,0.55,0.78,1.0,1.52,0.37,0.95,0.19,0.6174,0.5816,0.64
52702,0.21,0.09,0.15,0.17,0.2,0.17,0.18,1.43,0.28,0.17,0.12,0.12,0.28,0.11,0.47,0.26,0.2,0.63,0.76,0.45,1.47,1.82,2.93,0.35
53068,0.04,0.05,0.06,0.06,0.06,0.04,0.04,0.17,0.17,0.07,0.06,0.05,0.09,0.05,0.46,1.4,0.32,0.56,1.11,0.7848,0.39,0.4,0.06,0.06
53432,0.38,0.4154,0.3454,0.08,0.19,0.18,0.18,0.46,0.19,0.16,0.19,0.18,0.16,0.19,0.26,1.49,2.01,2.2,1.1,0.23,0.18,0.4,0.39,0.53
53825,0.02,0.01,0.07,0.02,0.01,0.06,0.03,0.01,0.15,0.05,0.23,0.04,0.17,0.04,0.04,0.07,0.07,0.2858,0.73,0.33,0.15,0.06,0.07,0.02
54191,0.04,0.03,0.03,0.02,0.03,0.04,0.04,0.03,0.03,0.02,0.04,0.0554,0.3,0.06,0.14,0.03,0.04,0.03,0.04,0.04,0.03,0.02,0.03,0.04
54557,1.61,0.47,0.6,0.59,0.32,0.05,0.68,0.04,0.04,0.05,0.05,0.03,0.04,0.05,0.2455,0.3062,0.09,1.06,0.96,0.66,0.91,0.84,0.91,1.01
54917,0.41,0.1974,0.1391,0.11,0.11,0.11,0.11,0.12,0.1,0.31,0.1,0.09,0.11,0.11,0.45,0.34,0.3,0.25,0.3,0.3,0.31,0.28,0.09,0.47
55620,1.89,0.72,1.29,1.24,1.24,1.25,1.36,0.68,0.28,0.11,0.1,0.1,0.1,0.1,0.09,0.11,0.09,0.1,0.11,0.31,0.59,0.42,1.01,1.75
56328,1.43,0.91,0.08,0.07,0.12,0.08,0.07,0.1873,0.26,1.53,0.17,0.2,0.17,0.17,0.22,0.16,0.17,0.17,0.21,0.28,1.37,1.2,0.23,0.24
57020,0.0926,0.0706,0.04,0.06,0.07,0.06,0.07,0.0693,0.0663,0.04,0.08,0.05,0.08,0.05,0.07,0.06,0.06,0.06,0.06,0.07,0.06,0.07,0.05,0.08
57386,0.53,0.41,0.11,0.06,0.07,0.05,0.04,0.06,0.03,0.06,0.04,0.05,0.11,0.144,0.1835,0.35,0.57,0.48,0.15,0.1,0.08,0.41,0.45,0.46
58117,2.9,1.63,1.53,1.52,1.52,1.39,1.54,0.91,0.03,0.13,0.11,0.09,0.01,0.01,0.14,0.1407,0.43,0.01,0.01,0.01,0.01,0.01,0.01,0.01
58475,0.1214,0.03,0.05,0.05,0.05,0.05,0.05,0.06,0.04,0.0697,0.0704,0.04,0.1,0.06,0.0681,0.0697,0.06,0.06,0.05,0.2,0.13,0.14,0.13,0.19
58815,0.08,0.16,0.17,0.06,0.05,0.06,0.07,0.2,0.12,0.05,0.05,0.07,0.22,0.2,0.05,0.05,0.06,0.28,0.7,0.36,0.21,0.27,0.23,0.15
59181,0.05,0.0544,0.0647,0.04,0.04,0.63,0.99,0.11,0.04,0.04,0.66,0.11,0.27,0.09,0.22,0.59,0.2553,0.2546,0.35,0.12,0.09,0.11,0.04,0.03
60701,0.86,1.0136,0.9165,0.89,0.95,0.79,0.84,0.78,0.32,0.07,0.1,0.07,0.09,0.08,0.09,0.1,0.1,0.15,0.13,0.32,0.42,1.23,1.14,1.1
61071,0.04,0.05,0.04,0.05,0.05,0.04,0.05,0.04,0.06,0.05,0.04,0.05,0.05,0.04,0.05,0.04,0.05,0.04,0.13,0.17,0.14,0.1,0.07,0.1
