Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly)
 01/01  01:00:00,20.8797501216,4.32846376779,0.0,0.839407610428,2.55330491699,7.80157382632,155.759852135,153.578736246,2.18111588918
 01/01  02:00:00,20.5285576021,4.47916703254,0.0,0.926236442105,2.55330491699,7.21284921042,161.121691225,159.888633281,1.23305794459
 01/01  03:00:00,20.5219033593,4.65951778149,0.0,1.03359375836,2.55330491699,6.91848690247,168.554555071,168.032540585,0.522014486147
 01/01  04:00:00,20.5637065483,4.77347492726,0.0,1.1086209555,2.55330491699,6.7713057485,173.690757704,173.168743218,0.522014486147
 01/01  05:00:00,22.7604958802,4.83455447681,0.0,1.16783729013,3.82705111198,7.57405300124,177.224714385,175.99165644,1.23305794459
 01/01  06:00:00,27.3569959549,4.83716400006,0.0,1.22311537959,6.02426329834,9.91545327661,183.171614307,176.487223181,6.68439112598
 01/01  07:00:00,32.6596906185,4.77462108706,0.0,1.27010187608,6.51253267309,14.7454349813,196.950088692,174.385726994,22.5643616979
 01/01  08:00:00,31.7979909959,4.74549408655,0.0,1.28325931443,6.01364874671,17.9699221805,197.177594743,173.191146128,23.9864486147
 01/01  09:00:00,27.7540521081,4.74738576378,0.0,1.22173017121,3.66783283761,18.1171033345,195.072041031,172.033650361,23.0383906702
 01/01  10:00:00,24.1499164132,4.27674364317,0.0,0.911868437496,3.10526160149,15.8560427302,167.944621248,147.750404412,20.1942168364
 01/01  11:00:00,20.5748669958,3.87520547996,0.0,0.654983886385,3.10526160149,12.9394160272,146.806263299,128.508162352,18.2981009472
 01/01  12:00:00,20.4155709645,3.69096723355,0.0,0.532744947701,3.10526160149,13.0865971812,135.80545522,121.062571565,14.742883655
 01/01  13:00:00,19.8236846366,3.4037355776,0.0,0.375271429808,3.10526160149,12.9394160272,123.552478751,110.705710985,12.8467677658
 01/01  14:00:00,19.3017349784,3.43553392102,0.0,0.263066890114,3.10526160149,12.4978725653,123.252213994,111.827533145,11.4246808489
 01/01  15:00:00,19.1255531718,3.44991069459,0.0,0.219689464025,3.10526160149,12.3506914113,122.757295808,112.754701876,10.002593932
 01/01  16:00:00,22.1750967308,3.3985192022,0.0,0.16994839537,4.02872759285,12.7922348732,122.407106544,110.982425695,11.4246808489
 01/01  17:00:00,33.1689387717,3.35375799474,0.0,0.186864922996,6.50191812146,17.7693977319,123.81673316,110.495936422,13.3207967381
 01/01  18:00:00,40.416554769,3.30000850078,0.0,0.257589938757,8.38069375907,23.1212625696,127.860735549,110.273678061,17.5870574888
 01/01  19:00:00,42.782748519,3.31510951898,0.0,0.347783174335,10.6415932552,23.1212625696,133.18918515,112.520939341,20.6682458087
 01/01  20:00:00,42.1009548989,3.49166645972,0.0,0.458710591696,12.3080778603,20.4854999863,140.483868157,120.763680293,19.7201878641
 01/01  21:00:00,42.0096860998,3.70830447606,0.0,0.590924669475,12.456681583,19.8967753704,148.561007477,130.499921016,18.0610864611
 01/01  22:00:00,36.751105475,3.83497026096,0.0,0.669179281845,9.18739968257,17.702556249,150.360906151,135.618022496,14.742883655
 01/01  23:00:00,29.9792602033,3.96349026486,0.0,0.704126567884,5.91811778209,14.0365255879,152.771307314,139.924539548,12.8467677658
 01/01  24:00:00,24.3578390853,4.16354258208,0.0,0.77916220407,3.54045821811,10.5176760807,154.675482956,147.517062858,7.15842009828
 01/02  01:00:00,20.9683743113,4.38381594037,0.0,0.872679627533,2.55330491699,7.80157382632,158.53814733,156.355425296,2.18272203382
 01/02  02:00:00,20.640302193,4.54873050394,0.0,0.968417561648,2.55330491699,7.21284921042,164.62031092,163.386123261,1.23418765937
 01/02  03:00:00,20.690775806,4.76509283698,0.0,1.09689114953,2.55330491699,6.91848690247,173.909498027,173.387176039,0.522321987878
 01/02  04:00:00,20.7230183038,4.8748861047,0.0,1.16652153357,2.55330491699,6.7713057485,178.644828759,178.122498033,0.522330726107
 01/02  05:00:00,22.9793350874,4.97686917635,0.0,1.24436179784,3.82705111198,7.57405300124,183.937899733,182.703500345,1.23439938866
 01/02  06:00:00,27.7240584639,5.07412987265,0.0,1.35321201602,6.02426329834,9.91545327661,194.338706255,187.643549102,6.69515715266
 01/02  07:00:00,33.078386085,5.04085981508,0.0,1.4225586146,6.51253267309,14.7454349813,209.410960054,186.805368858,22.6055911962
 01/02  08:00:00,32.3955816955,5.02714142012,0.0,1.40567331802,6.01364874671,18.163451543,208.459549706,184.429008871,24.0305408344
 01/02  09:00:00,29.7153564282,5.16386202476,0.0,1.32014466165,4.35151303671,18.8798367041,205.670403812,182.589684252,23.0807195594
 01/02  10:00:00,26.3972564445,4.86199245691,0.0,1.12754608626,3.78894180059,16.6187760998,186.093555367,165.862300752,20.2312546148
 01/02  11:00:00,22.969820737,4.55870820825,0.0,0.920021330576,3.78894180059,13.7021493968,168.246249832,149.914638513,18.3316113182
 01/02  12:00:00,22.7400444068,4.34381719926,0.0,0.757954855574,3.78894180059,13.8493305508,153.986237166,139.216457029,14.769780137
 01/02  13:00:00,22.1872919473,4.21553731916,0.0,0.643923494324,3.69398621738,13.6338449159,146.391601756,133.521464916,12.8701368403
 01/02  14:00:00,21.6338660734,4.07090392793,0.0,0.513414409518,3.78894180059,13.2606059349,138.525729875,127.080325507,11.4454043678
