Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 10/02  04:00:00,141.904068117,33.8212098376,33.0912153104,0.0,12.3672932834,24.9413748627,110.072175323,105.099291294,4.9528840297,0.02
 10/02  05:00:00,145.143305971,33.7171714316,37.4527096582,6.33791666172,12.3672932834,24.9413748627,173.537747652,168.564863622,4.9528840297,0.02
 10/02  06:00:00,197.779880234,34.8031612869,39.6248425835,3.7249096395,24.7345865669,70.7195625826,140.319253778,130.393485719,9.90576805939,0.02
 10/02  07:00:00,206.359062247,35.1011212072,37.6465431067,1.74030101377,37.1018798503,92.3937384068,120.561180106,110.635412046,9.90576805939,0.02
 10/02  08:00:00,217.848811938,35.2897884144,39.2017926077,1.1930100401,37.1018798503,104.434947198,122.852693147,104.327161902,9.90576805939,8.61976318566
 10/02  09:00:00,236.223009733,35.6771143377,45.9412276775,0.398921654984,37.1018798503,116.476155989,108.139071349,98.21330329,9.90576805939,0.02
 10/02  10:00:00,246.241284315,36.3198807697,55.5049785801,0.210055577093,37.1018798503,116.476155989,101.800120906,91.8743528467,9.90576805939,0.02
 10/02  11:00:00,250.065715646,36.5127555318,59.2559097413,0.0904720125203,37.1018798503,116.476155989,108.006096408,89.4747534652,9.90576805939,8.62557488336
 10/02  12:00:00,237.070413087,36.653845107,58.2335020182,0.0182822970636,37.1018798503,104.434947198,98.2730284048,88.3472603454,9.90576805939,0.02
 10/02  13:00:00,245.599920571,36.6472579848,54.7460756393,0.0,37.1018798503,116.476155989,97.6117278411,87.6859597817,9.90576805939,0.02
 10/02  14:00:00,242.177878683,36.5849955917,51.3865326114,0.0,37.1018798503,116.476155989,105.9237726,87.3920067768,9.90576805939,8.6259977634
 10/02  15:00:00,243.86345388,36.5819496242,53.0753504385,0.0,37.1018798503,116.476155989,96.5294486713,86.6036806119,9.90576805939,0.02
 10/02  16:00:00,246.597996461,36.5932079683,55.7991100775,0.0,37.1018798503,116.476155989,95.6623874724,85.736619413,9.90576805939,0.02
 10/02  17:00:00,244.372712964,36.5929399727,53.5751925379,0.0,37.1018798503,116.476155989,103.496147233,84.9760268948,9.90576805939,8.61435227872
